LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA21670,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,30,69,0,0,0,0,69,22,0,0,0,0,22,6,0,0,0,0,6,124,3,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,3,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,37,83,13
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,33,98,17,0,0,0,116,22,0,5,3,0,31,6,0,0,0,0,9,160,19,4,4,0,196,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,19,4,5,0,223,0,0,0,0,0,0,4,0,0,0,0,3,40,4,0,0,0,44,98,15
LGA21830,0,0,0,0,0,0,3,0,0,0,0,4,23,0,0,0,0,23,64,9,0,0,0,74,11,6,0,0,0,16,7,0,0,0,0,7,101,16,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,109,16,0,0,0,128,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,65,5
LGA21890,4,0,0,5,0,6,7,0,0,0,0,12,400,39,17,3,0,462,527,420,94,27,3,1071,91,109,170,70,48,487,25,23,15,4,3,65,1052,595,294,109,59,2102,3,0,0,0,0,0,8,0,0,0,0,8,233,16,4,6,0,264,116,168,25,3,5,314,5,4,27,4,3,45,13,3,0,0,0,21,379,199,56,18,11,659,7,5,0,0,0,10,72,7,0,0,0,80,551,78,23,3,0,662,52,68,22,4,0,143,4,3,3,0,0,14,23,3,0,0,0,26,708,169,51,12,0,937,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,0,3,3,0,0,7,0,0,6,0,0,7,0,0,0,0,0,0,25,4,4,0,0,36,4,0,0,0,0,4,2165,964,400,138,74,3739,0,0,0,0,0,3,11,7,6,0,0,21,311,32,3,0,0,348,503,405
LGA22110,0,0,0,0,0,0,4,0,0,0,0,4,67,3,0,0,0,72,191,22,0,0,0,204,57,12,8,3,0,70,4,0,0,0,0,5,322,31,5,3,0,361,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,11,0,0,0,0,0,0,373,38,8,3,0,417,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,69,194,25
LGA22170,0,0,0,0,0,0,7,4,0,0,0,10,148,3,0,0,0,155,729,125,21,0,0,875,140,47,21,4,0,212,23,0,0,3,0,32,1051,188,41,6,0,1287,0,0,0,0,0,0,3,0,0,0,0,3,72,6,0,0,0,72,49,13,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,126,12,5,0,0,140,3,0,0,0,0,3,3,0,0,0,0,3,137,7,4,0,0,142,57,13,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,4,199,24,7,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1380,222,49,6,0,1666,0,0,0,0,0,0,8,5,0,0,0,11,140,7,0,0,0,147,658,105
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,41,4,0,0,0,41,10,0,0,0,0,8,0,0,0,0,0,0,58,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,49,5
LGA22310,0,0,0,0,0,0,0,0,0,0,0,5,188,11,6,0,0,205,258,141,23,5,0,433,69,63,71,34,13,253,18,4,3,0,0,23,533,221,106,44,13,923,0,0,0,0,0,0,6,0,0,0,0,6,174,18,3,0,0,199,117,102,14,3,3,236,12,4,13,10,0,37,10,0,0,0,0,8,315,122,35,11,10,488,8,3,0,0,0,9,90,12,4,0,0,102,645,112,34,4,0,789,103,151,32,5,0,293,6,7,17,3,3,41,16,4,0,0,0,23,860,288,81,13,7,1252,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,21,0,6,0,0,0,7,0,3,0,0,0,9,0,4,0,0,0,4,19,18,4,0,0,37,0,0,0,0,0,3,1736,653,221,71,25,2707,0,0,0,0,0,0,4,0,0,0,0,9,130,10,3,0,3,148,213,120
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,17,84,11,0,0,0,95,21,3,4,0,0,32,4,0,0,0,0,5,124,21,9,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,23,9,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,93,4
LGA22490,0,0,0,0,0,0,6,0,0,0,0,6,16,0,0,0,0,16,43,3,0,0,0,48,19,0,0,0,0,28,0,0,0,0,0,0,86,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,52,6
LGA22620,4,0,0,0,0,4,5,0,0,0,0,8,242,9,0,0,0,250,575,205,23,0,0,804,127,53,61,24,12,268,20,4,0,0,0,22,977,274,82,22,14,1366,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,56,30,16,6,0,0,53,0,3,0,0,0,0,4,0,0,0,0,4,89,19,4,0,0,117,0,0,0,0,0,0,6,0,0,0,0,6,90,6,3,0,0,94,16,16,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,5,119,24,3,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,1186,324,90,20,14,1630,0,0,0,0,0,0,3,4,0,0,0,5,197,13,0,0,0,207,591,163
LGA22670,4,0,0,0,0,4,3,0,0,0,0,9,83,13,4,0,0,96,417,125,75,31,19,667,85,44,39,18,18,209,25,12,6,4,6,50,615,197,125,52,46,1039,0,0,0,0,0,0,5,0,0,0,0,5,52,8,7,0,0,62,52,21,11,0,0,86,8,7,0,0,0,20,5,0,0,0,0,5,126,34,14,0,5,176,0,0,0,0,0,6,24,0,0,0,0,28,215,42,14,16,4,293,56,21,9,5,0,100,8,5,3,0,0,13,23,4,0,0,0,31,323,73,26,28,3,457,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,1073,306,172,81,59,1692,3,0,0,0,4,12,12,0,6,3,0,17,114,10,11,5,3,147,415,152
LGA22750,4,0,0,0,0,4,12,0,0,0,0,12,347,14,0,0,0,364,959,273,30,10,0,1276,194,86,105,46,38,473,40,8,8,0,0,60,1556,391,134,62,40,2179,0,0,0,0,0,0,6,0,0,0,0,6,93,3,0,0,0,98,32,31,3,0,0,68,3,0,3,0,0,8,0,0,0,0,0,3,134,44,7,0,0,188,0,0,0,0,0,0,20,0,0,0,0,21,225,12,6,0,0,241,51,21,0,0,0,69,3,0,0,0,0,3,12,0,0,0,0,16,310,33,0,0,0,352,0,0,0,0,0,0,9,0,0,0,0,9,17,0,0,0,0,17,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,28,9,6,0,0,35,0,0,0,0,0,5,2025,468,149,62,42,2749,0,0,0,0,0,3,18,0,3,0,0,27,315,16,3,0,0,334,991,280
LGA22830,0,0,0,0,0,0,0,0,0,0,0,3,61,5,0,0,0,72,301,45,3,0,0,345,73,22,13,5,3,107,16,0,4,0,0,19,453,68,18,3,5,548,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,21,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,0,0,34,0,0,0,0,0,0,4,0,0,0,0,8,45,7,0,0,0,55,10,4,0,0,0,13,0,0,0,0,0,3,3,0,0,0,0,4,58,8,4,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,538,89,28,9,3,664,0,0,0,0,0,0,0,0,0,0,0,3,78,11,0,0,0,86,261,39
LGA22910,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,47,68,0,0,0,0,71,18,0,3,0,0,20,3,0,0,0,0,3,142,5,6,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,153,5,6,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,44,61,7
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,24,7,0,0,0,30,6,0,0,0,0,8,0,0,0,0,0,0,44,6,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,33,0
LGA23110,0,0,0,0,0,3,7,0,0,0,0,7,146,8,0,0,0,156,387,81,26,10,7,504,59,29,31,9,3,140,16,4,6,0,0,24,624,128,65,25,7,842,0,0,0,0,0,0,0,0,0,0,0,0,73,9,0,0,0,79,73,24,4,0,0,107,4,0,4,0,0,11,5,0,0,0,0,8,158,38,8,0,0,207,0,0,0,0,0,0,10,0,0,0,0,9,113,7,4,0,0,126,23,8,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,147,22,7,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,933,186,80,32,7,1237,0,0,0,0,0,0,5,0,0,0,0,4,85,9,0,0,0,96,292,96
LGA23190,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,86,18,3,0,0,109,19,11,3,3,0,38,4,0,0,0,0,4,143,30,0,3,0,182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,36,0,3,0,212,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,84,22
LGA23270,3,0,0,0,0,3,3,0,0,0,0,8,59,3,3,0,0,66,452,96,20,7,0,576,122,25,7,7,4,169,14,4,0,0,0,23,667,133,28,19,8,849,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,33,44,12,0,0,0,52,7,0,3,4,0,13,3,0,0,0,0,9,82,17,5,5,0,108,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,39,31,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,71,13,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,829,164,34,22,6,1056,4,3,0,0,0,4,5,0,0,0,0,9,56,6,4,0,0,66,460,95
LGA23350,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,18,59,4,0,0,0,59,16,4,0,0,3,24,0,0,0,0,0,0,99,7,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,103,7,0,0,3,117,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,19,59,4
LGA23430,0,0,0,0,0,0,0,0,0,0,0,0,148,12,0,0,0,162,343,101,19,3,5,467,80,33,37,23,3,173,15,3,9,0,0,33,593,152,61,25,13,842,0,0,0,0,0,0,8,0,0,0,0,8,171,9,4,0,0,183,100,23,5,3,0,139,11,0,9,0,5,27,5,4,0,0,0,13,297,35,20,0,5,366,0,0,0,0,0,0,24,0,0,0,0,24,282,30,3,0,0,315,49,18,7,4,0,79,0,0,0,0,0,0,11,0,0,0,0,10,366,49,14,4,0,429,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,1269,236,95,33,10,1646,4,0,0,0,0,4,0,0,0,0,0,0,96,7,0,0,0,104,308,85
LGA23670,0,0,0,0,0,3,4,0,0,0,0,4,112,5,0,0,0,111,523,108,13,0,0,641,162,43,21,9,0,233,12,3,0,0,0,21,819,157,35,4,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,70,8,0,0,0,80,65,19,0,0,0,81,0,3,0,0,0,3,0,0,0,0,0,0,134,30,4,0,0,165,0,0,0,0,0,0,4,0,0,0,0,4,40,0,0,0,0,40,35,11,0,0,0,49,0,0,0,0,0,4,0,0,0,0,0,0,83,14,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1047,194,41,4,0,1288,0,0,0,0,0,0,4,6,3,0,0,10,117,5,0,0,0,128,478,87
LGA23810,0,0,0,0,0,0,4,0,0,0,0,4,106,6,0,0,0,114,381,43,9,0,0,434,59,25,11,4,0,101,14,0,0,0,0,17,566,69,20,4,0,664,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,8,0,0,0,0,8,4,0,0,0,0,5,0,0,0,0,0,0,23,4,0,0,0,28,0,0,0,0,0,0,11,0,0,0,0,11,49,9,0,0,0,54,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,71,8,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,665,84,22,4,4,779,0,0,0,0,0,0,3,0,0,0,0,3,115,9,0,0,0,117,356,62
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,41,4,0,0,0,42,14,0,0,0,0,11,0,0,0,0,0,0,69,8,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,73,8,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,33,0
LGA24130,0,0,0,0,0,0,3,0,0,0,0,3,37,3,0,0,0,44,128,12,0,0,0,139,51,11,0,0,0,67,0,0,0,0,0,3,223,25,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,240,25,5,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,118,11
