SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
30907,1014,3,0,5,14,12,60,121,62,29,22,21,36,383,0,0,0,0,0,8,47,46,34,42,24,67,272,59,7,34,60,73,208,343,124,66,66,59,89,1192,0,0,0,0,0,0,13,16,7,6,4,1038,1094,82,16,66,142,208,1057,3995,3514,2834,3760,3380,1963,21015,0,8,4,23,70,515,861,448,178,161,100,178,2548,4,3,46,186,235,514,389,118,59,39,19,86,1705,3,0,15,69,51,107,97,42,20,12,0,50,470,24,3,35,85,47,64,41,12,5,3,3,21,326,112,22,109,419,258,580,442,130,55,37,24,111,2308,0,0,4,3,0,3,0,0,0,0,0,65,78,145,27,215,785,653,1781,1833,752,320,258,149,520,7439,526,157,409,1458,2178,4805,8955,6604,4699,5495,4776,3281,43336
30908,338,0,0,0,0,0,20,28,14,8,8,3,6,99,0,0,0,0,0,7,23,17,14,6,7,19,89,18,3,15,25,32,76,133,37,29,23,20,39,456,0,0,0,0,0,3,6,5,0,0,0,278,287,28,4,23,61,79,330,1150,972,821,1123,959,553,6112,4,0,0,3,17,159,370,166,67,66,28,74,956,0,4,21,77,78,200,193,60,20,23,5,39,714,0,0,0,22,17,34,33,9,5,3,0,16,146,0,0,9,27,11,21,22,6,6,0,0,7,117,63,8,39,132,68,209,180,46,22,18,13,55,862,0,0,0,3,0,0,0,0,0,0,0,17,20,71,14,76,262,192,624,798,290,121,107,56,204,2814,221,60,158,565,855,1824,3184,2046,1465,1784,1420,1019,14593
30909,386,5,0,0,8,3,23,37,26,8,11,5,12,142,0,0,0,0,0,6,30,3,5,24,4,13,87,16,6,11,48,47,108,159,50,30,32,12,20,533,0,0,0,0,0,0,7,4,0,0,0,239,255,26,13,20,96,104,426,1145,834,652,943,856,479,5600,6,0,3,15,34,154,304,136,55,61,35,73,881,0,3,25,69,90,180,201,59,37,17,8,36,723,0,0,9,13,21,45,54,11,9,6,6,14,195,9,3,13,46,18,18,15,0,0,0,0,14,142,56,12,68,207,110,287,253,68,41,18,13,82,1212,0,0,0,4,0,5,4,0,0,0,0,31,43,72,15,113,355,273,688,834,280,140,102,59,252,3193,242,78,234,753,1056,2219,3593,2039,1297,1556,1344,1079,15491
30910,250,0,0,0,4,5,14,21,6,0,0,8,5,64,0,0,0,0,0,3,13,5,4,5,6,7,45,24,4,14,23,26,56,73,28,17,16,38,23,329,0,0,0,0,0,0,0,0,0,0,0,172,171,27,8,23,55,60,233,564,372,305,449,936,331,3367,0,0,0,7,9,74,149,60,25,34,46,32,430,0,0,9,30,38,98,78,35,7,3,5,21,338,0,0,3,8,18,27,29,8,0,3,6,5,104,3,0,5,20,9,13,21,4,0,0,0,7,78,60,6,37,85,53,143,85,32,14,11,13,31,562,0,0,0,0,0,0,0,0,0,0,0,15,18,59,11,47,149,121,356,366,140,50,54,68,107,1534,233,66,143,421,612,1467,2278,1296,822,1023,1722,814,10899
31001,678,3,0,7,5,11,42,60,21,9,14,4,20,198,0,0,0,0,5,15,34,21,19,21,8,15,133,56,15,35,104,104,233,272,100,57,66,31,83,1155,0,0,0,0,6,8,12,6,5,5,0,319,364,74,19,61,197,248,863,1995,1377,1045,1394,1039,680,8995,4,0,0,15,43,231,378,203,86,83,35,76,1161,4,5,42,88,91,196,180,60,23,17,7,40,759,0,0,9,29,24,46,55,31,12,3,3,26,227,17,4,23,69,25,31,33,8,7,4,0,13,241,99,18,157,306,179,437,321,94,55,31,28,131,1851,0,0,3,3,0,4,4,0,0,0,0,60,72,129,22,237,516,364,945,975,390,180,130,79,342,4318,351,83,369,968,1205,2659,4210,2604,1787,2105,1452,1342,19126
31002,339,0,0,3,3,7,27,46,30,14,11,3,13,165,0,0,0,0,0,4,24,25,10,13,20,20,115,20,0,15,43,62,176,193,65,25,19,6,70,703,0,0,0,0,0,5,4,0,0,0,0,437,455,38,6,21,99,122,502,1526,1207,843,1062,696,879,7000,0,0,6,16,19,148,212,92,45,38,25,61,663,0,0,18,93,96,177,117,36,15,3,10,38,589,0,0,5,21,27,39,30,5,3,9,4,19,167,5,3,13,37,24,27,11,3,3,0,0,8,140,30,13,65,239,161,413,231,59,24,19,10,102,1364,4,0,0,0,3,3,3,0,0,0,0,31,45,39,14,114,413,326,815,595,198,92,72,43,253,2971,239,98,254,968,1636,2787,3798,2357,1510,1654,1053,1638,18005
31003,618,0,0,4,5,8,45,90,50,14,18,10,28,272,0,0,0,0,0,10,30,31,23,32,13,23,162,22,4,15,64,78,245,311,112,57,41,21,80,1049,0,0,0,0,0,5,16,3,0,6,0,582,611,31,10,27,97,145,776,2619,2145,1725,2439,1716,1126,12856,0,0,4,27,61,402,733,342,114,97,56,141,1981,0,3,43,128,217,388,281,92,36,19,5,64,1274,0,4,7,42,46,107,90,35,8,9,3,35,404,11,4,41,121,62,60,48,16,7,0,5,15,379,69,14,152,589,334,666,458,128,51,33,30,166,2684,0,0,0,6,4,6,7,0,0,0,0,65,79,78,31,238,909,720,1633,1609,614,210,161,111,493,6813,247,84,364,1418,2093,4129,6594,4283,3021,3686,2440,2249,30607
31004,747,4,0,5,12,7,40,118,29,16,20,13,23,272,0,0,0,0,0,3,23,39,24,28,22,28,164,42,9,16,60,68,195,248,88,49,56,23,63,917,0,0,0,0,0,3,15,8,3,5,0,612,662,53,10,37,130,185,942,2917,2436,1784,2393,1729,1096,13700,8,0,4,26,55,387,653,332,124,130,70,109,1890,4,4,17,109,163,337,275,73,31,19,16,50,1098,3,0,7,44,55,76,64,26,7,4,7,38,336,9,3,32,102,40,70,32,12,6,0,5,17,328,80,22,125,398,274,492,355,110,46,38,13,115,2065,0,0,0,3,0,3,3,5,0,0,0,47,60,109,30,191,683,585,1361,1373,560,226,188,112,371,5785,297,81,302,1101,1378,3208,5923,4277,2869,3459,2253,1927,27082
31101,73,0,0,0,0,0,6,3,8,0,0,0,5,24,0,0,0,0,0,0,7,3,0,6,0,8,27,3,0,0,5,11,47,42,13,7,0,3,14,150,0,0,0,0,0,0,0,0,0,0,0,78,78,3,0,3,16,29,114,349,212,153,166,126,174,1352,0,0,0,9,6,24,52,22,15,6,5,19,154,0,0,3,17,26,47,26,8,6,0,0,17,152,0,0,4,4,6,6,5,5,0,0,0,0,37,0,0,6,15,3,7,0,0,0,0,0,4,41,9,0,25,82,41,120,64,17,7,5,3,21,395,0,0,0,0,0,0,0,0,0,0,0,5,9,11,0,36,127,79,215,150,49,27,10,6,66,793,51,19,64,242,392,658,879,465,289,282,182,373,3885
31102,284,0,0,0,0,9,18,32,6,7,7,4,13,91,0,0,0,0,0,0,17,14,7,10,0,4,62,4,0,10,26,37,115,115,39,23,18,13,19,427,0,0,0,0,0,5,5,0,0,0,0,230,244,10,3,12,42,73,375,1154,869,618,657,389,424,4620,0,0,0,10,27,165,269,114,55,41,14,54,743,3,4,4,78,92,164,105,38,5,11,6,32,543,0,0,5,23,28,40,27,11,0,5,0,20,158,3,0,14,44,32,39,17,6,0,0,0,3,169,42,6,48,244,138,320,189,56,7,7,14,81,1166,0,0,0,0,0,3,0,0,0,0,0,30,40,46,13,79,397,319,728,617,230,74,65,38,221,2821,133,41,126,611,981,1890,2794,1758,1096,1059,573,868,11936
31103,784,0,0,3,4,10,34,89,28,12,6,8,25,225,0,0,0,0,0,4,21,25,20,16,6,20,122,47,7,35,96,99,249,296,116,50,39,25,83,1137,0,0,0,3,0,0,7,3,0,3,4,501,523,54,10,57,163,233,1019,2828,1955,1431,1435,910,996,11087,4,3,0,29,62,377,528,222,92,69,39,95,1508,0,5,17,113,136,299,253,77,26,26,7,61,1007,7,3,8,40,46,79,61,19,6,4,3,36,311,7,3,40,105,42,44,44,0,6,0,0,15,302,93,21,105,398,249,469,394,89,41,29,18,118,2028,0,0,0,0,0,0,3,5,0,0,0,74,78,115,32,171,681,526,1264,1278,407,166,127,70,390,5238,319,84,308,1177,1608,3425,5842,3505,2330,2085,1230,1832,23757
31104,345,0,0,0,3,7,19,39,21,12,14,12,8,141,0,3,0,0,0,6,19,22,15,22,13,26,123,22,3,8,21,42,109,153,68,24,20,8,49,527,0,0,0,0,0,0,7,0,0,5,0,458,479,27,9,11,55,90,411,1610,1488,1214,1670,1254,849,8679,0,0,3,10,28,164,254,126,59,50,28,68,779,0,0,13,71,80,132,108,35,14,11,6,23,503,0,0,3,24,22,38,28,7,7,4,0,22,159,10,0,15,42,25,27,14,0,5,0,0,5,143,41,9,62,219,109,231,160,50,27,13,6,57,989,4,0,0,0,0,0,0,0,4,0,0,20,30,56,16,98,360,260,593,568,217,115,83,38,204,2611,195,60,178,634,902,1710,3250,2563,1932,2355,1607,1389,16755
31105,459,0,0,0,8,12,16,47,24,12,6,6,14,130,0,0,0,0,0,3,19,15,15,13,14,16,101,20,3,20,45,64,132,180,68,37,40,19,42,669,0,0,0,3,0,4,3,3,3,0,0,285,305,38,6,31,87,126,513,1443,1198,975,1404,1133,592,7550,0,0,0,6,32,215,328,173,66,66,39,59,985,0,0,20,67,78,200,195,57,15,10,13,38,701,5,0,6,31,24,50,49,20,5,3,3,10,203,7,0,20,52,19,31,22,14,3,0,0,5,184,33,11,81,239,138,319,237,72,36,15,20,69,1262,0,0,0,0,0,0,3,4,0,0,0,29,37,46,18,120,393,294,811,838,340,130,96,67,214,3369,215,59,202,741,1178,2251,3543,2320,1700,2049,1521,1109,16895
31106,686,5,0,4,8,14,39,69,22,7,4,6,20,190,0,0,0,0,0,10,18,15,14,21,17,15,108,55,4,36,111,86,246,279,117,69,55,22,98,1175,0,0,0,0,0,7,4,0,0,0,4,348,373,66,9,48,185,218,861,1900,1267,1051,1358,1031,734,8723,4,0,4,13,37,242,381,189,86,67,31,80,1139,0,0,27,109,118,224,207,58,36,20,7,43,847,4,0,10,39,26,40,56,17,4,3,3,21,217,9,6,53,100,37,51,37,6,3,0,0,19,321,82,16,118,430,253,486,402,90,45,27,21,142,2122,0,0,7,0,0,8,0,0,0,0,0,60,81,97,23,209,689,472,1061,1081,358,175,124,67,372,4731,309,79,327,1165,1507,2996,4309,2402,1745,2001,1396,1442,19689
31201,87,0,0,0,0,0,5,17,19,3,14,12,7,76,0,0,0,0,0,0,7,6,6,12,7,12,53,0,5,4,9,11,34,25,10,6,4,7,12,127,0,0,0,0,0,0,0,0,0,0,0,286,289,7,0,5,19,22,121,404,437,386,661,863,529,3465,0,0,0,3,13,74,106,81,15,44,37,31,413,0,0,5,36,40,60,39,17,8,6,0,20,232,0,0,0,5,3,0,8,5,0,0,0,4,38,0,0,11,18,5,11,3,0,0,0,0,4,53,15,0,27,82,32,64,45,6,7,3,0,27,307,0,0,0,0,0,0,0,0,0,0,0,8,15,17,5,42,145,93,213,207,109,28,57,46,92,1052,89,38,79,282,406,669,1156,915,674,1134,1364,966,7765
31202,384,3,0,0,0,7,17,34,36,14,28,23,16,176,0,0,0,0,0,4,10,15,24,30,31,34,150,12,5,15,33,49,107,182,69,34,32,29,75,626,0,0,0,0,0,3,8,8,3,3,3,1772,1806,31,12,18,63,112,429,1714,1757,1713,2655,2589,2542,13618,4,0,7,16,43,333,569,295,100,122,105,170,1774,5,4,44,180,171,287,243,68,19,21,11,75,1110,0,0,5,13,14,40,39,13,4,6,3,41,183,16,6,35,68,28,35,19,3,0,0,3,16,233,61,16,91,340,161,365,235,72,31,23,12,135,1540,0,0,3,0,0,4,0,0,0,0,0,43,56,84,24,180,620,417,1054,1109,451,161,168,146,477,4896,376,143,321,1200,1694,3073,5062,3812,3072,4435,4001,4498,31673
31203,76,0,0,0,0,0,3,5,4,0,0,5,0,22,0,0,0,0,0,0,5,5,3,0,3,9,24,0,0,7,3,10,24,29,9,5,4,3,14,100,0,0,0,0,0,0,5,3,0,0,0,260,265,4,0,7,14,26,104,363,324,267,330,264,378,2076,0,0,0,3,4,87,102,41,12,14,9,14,290,0,0,7,26,46,65,38,7,0,5,0,12,211,0,0,0,6,4,6,5,0,0,5,4,7,37,0,0,0,10,10,9,7,0,0,0,0,4,36,8,0,11,43,38,49,40,11,3,0,0,15,222,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,22,89,89,217,195,57,15,23,20,62,806,71,22,58,205,349,652,1113,716,506,571,435,704,5397
31301,132,0,0,0,0,5,8,19,10,4,10,6,3,62,0,0,0,0,0,0,14,16,3,8,4,6,44,9,0,10,15,17,84,126,32,23,16,5,30,365,0,0,0,0,0,0,5,0,0,0,0,173,184,9,0,12,32,34,180,592,373,325,400,316,353,2628,0,0,0,3,6,61,126,58,14,23,8,23,326,0,0,11,38,51,109,66,16,8,5,0,19,323,0,0,0,13,12,19,24,3,0,5,6,22,100,4,0,7,19,7,9,6,0,0,0,0,3,58,23,5,22,122,84,219,136,35,8,4,5,50,716,5,0,0,0,0,4,0,0,0,0,0,20,27,29,5,49,200,164,424,362,110,32,28,27,136,1553,180,94,157,683,1503,2326,2330,1011,674,761,581,859,11158
31302,493,3,0,0,7,9,41,91,23,5,11,5,29,228,0,0,0,0,0,3,23,21,17,17,9,16,106,13,3,10,32,90,205,252,70,38,42,6,75,837,6,0,0,0,0,3,9,3,0,4,5,457,477,22,12,19,63,163,632,2077,1470,1080,1249,750,839,8380,0,3,0,22,46,269,431,167,61,58,24,77,1149,0,4,24,108,142,321,239,52,22,14,12,61,1005,0,3,11,30,31,62,57,12,11,10,0,30,260,10,3,23,90,36,64,33,14,7,0,0,14,300,45,7,114,457,263,546,342,90,36,18,5,114,2031,0,0,0,0,0,0,0,0,0,0,0,41,49,62,20,170,712,513,1269,1094,332,132,96,42,342,4795,209,71,280,1099,1754,3259,4888,2793,1800,1831,1032,1663,20681
31303,72,0,0,0,0,0,5,11,5,0,0,0,0,21,0,0,0,0,0,0,6,6,0,3,0,6,28,4,0,0,8,13,32,26,9,7,5,0,13,120,0,0,0,0,0,0,0,0,0,0,0,110,109,4,0,0,11,21,121,306,238,191,196,140,207,1442,0,0,0,0,0,22,31,16,8,5,9,9,108,0,4,3,12,17,33,19,10,5,3,4,4,113,0,0,0,0,3,14,4,5,0,0,0,0,36,6,0,4,10,0,0,0,0,0,0,0,0,22,6,0,13,43,25,59,40,3,0,0,0,14,217,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9,23,71,52,128,103,33,14,14,7,44,504,59,29,42,172,327,529,780,455,338,328,243,375,3666
31304,383,0,0,0,4,7,30,47,29,12,13,16,9,166,0,0,0,3,0,0,21,16,16,19,16,17,114,13,6,8,31,49,112,176,87,28,27,18,54,604,0,0,0,0,0,3,3,6,0,0,0,431,442,19,6,16,58,92,411,1570,1385,1182,1640,1174,831,8383,0,0,3,24,33,197,369,169,79,63,35,81,1051,0,4,13,86,118,223,215,51,22,17,10,48,807,0,0,6,28,20,50,43,25,10,4,4,26,219,4,0,17,68,30,21,21,0,0,0,0,14,178,33,11,70,274,165,316,249,63,29,13,16,82,1312,0,0,0,3,0,3,0,0,0,0,0,23,33,38,18,120,483,363,806,890,310,138,95,66,269,3598,194,67,204,848,1331,2377,3943,2637,1940,2311,1548,1497,18910
31305,285,0,0,0,0,7,19,28,17,8,4,10,12,105,0,0,0,0,0,7,17,12,15,14,9,8,71,9,3,10,24,44,102,150,77,35,25,12,66,563,0,0,0,0,0,3,3,3,4,0,3,256,270,17,3,8,42,69,308,1005,936,732,1074,1015,585,5803,4,0,0,13,21,167,332,196,68,62,42,80,984,0,3,14,89,93,210,208,53,19,11,6,50,736,0,0,3,18,28,44,38,17,10,0,6,23,181,4,0,13,39,19,29,19,3,0,4,0,18,147,33,13,75,230,157,388,273,82,38,17,15,103,1422,0,0,0,0,0,7,0,0,0,0,0,24,34,42,15,103,387,322,839,867,357,127,96,67,290,3506,176,77,201,791,1365,2605,3538,2154,1436,1835,1620,1312,17115
31401,469,0,0,5,3,4,19,45,25,24,13,17,14,169,0,0,0,0,0,0,22,18,21,36,38,18,155,13,5,10,12,24,100,181,85,64,50,38,27,614,0,0,0,0,0,3,3,3,0,0,3,482,498,18,8,16,38,52,301,1401,1544,1768,3198,4058,1006,13400,0,0,0,11,20,172,396,286,101,141,81,117,1312,0,0,9,48,67,165,202,72,29,34,15,42,689,0,0,7,20,8,39,38,23,8,11,7,19,169,10,3,7,16,10,20,10,0,3,0,0,4,85,29,11,32,112,62,198,182,57,21,26,16,64,808,0,0,0,0,0,0,0,0,0,0,0,6,12,32,15,51,203,172,590,828,441,167,210,113,247,3073,168,100,140,557,909,2214,4041,3237,2894,4711,5351,1690,26012
31402,533,0,0,0,5,14,28,76,25,10,11,10,14,194,0,0,0,0,0,4,41,23,22,13,24,14,144,17,0,11,29,43,109,173,64,45,29,8,36,576,0,0,0,0,0,0,9,4,3,0,0,519,549,28,3,17,67,119,593,2323,2072,1620,2163,1758,872,11643,3,0,0,17,33,364,647,289,120,104,48,117,1748,0,5,11,88,135,340,283,86,25,13,7,63,1058,0,0,10,36,38,78,72,23,11,13,12,26,309,6,0,15,59,35,28,30,5,3,0,0,7,192,49,9,60,288,187,353,238,65,34,13,15,62,1369,0,0,0,3,5,3,0,0,0,0,0,21,38,60,16,102,494,437,1172,1268,467,190,145,76,301,4717,209,69,186,834,1259,2791,5320,3802,2622,3149,2271,1590,24101
31403,242,0,0,0,3,0,15,24,12,10,6,6,4,84,0,0,0,0,0,0,11,12,9,14,4,17,72,10,4,6,16,18,78,129,54,26,14,6,23,389,0,0,0,0,0,4,3,0,0,0,0,188,201,9,4,8,45,60,306,1021,858,704,779,476,384,4650,3,0,0,3,28,123,242,118,57,47,15,65,710,0,0,9,52,65,135,115,35,8,16,7,21,466,0,0,0,17,13,22,23,12,6,0,0,14,105,7,0,9,29,8,17,5,0,0,0,0,10,85,23,9,50,161,83,208,168,58,19,18,9,55,861,0,0,0,0,0,3,0,0,0,0,0,22,25,30,12,72,267,203,511,563,226,93,77,36,185,2260,100,38,114,460,698,1492,2422,1692,1175,1173,672,772,10796
31501,181,0,0,0,0,0,9,15,3,9,0,7,18,57,5,0,0,0,0,4,11,3,0,12,7,10,55,6,0,20,90,81,164,95,15,7,4,0,66,556,0,0,0,0,3,6,5,0,0,4,4,215,235,13,3,28,139,131,342,526,312,227,344,320,539,2915,0,0,12,19,37,85,119,39,13,20,17,53,421,0,0,10,47,23,61,34,9,0,3,0,30,230,0,0,4,5,0,12,12,5,0,0,3,16,63,0,0,30,39,22,17,8,0,0,0,0,17,125,30,8,137,226,90,142,99,19,6,10,0,104,870,0,0,3,0,0,0,5,0,0,0,0,53,65,37,5,201,339,167,315,279,77,20,26,16,266,1764,79,31,252,658,527,956,1180,593,413,590,530,1063,6876
31502,90,0,0,0,0,4,0,11,12,5,8,0,5,40,0,0,0,0,0,0,0,8,6,10,20,18,60,12,3,11,41,38,59,37,17,4,7,4,40,276,0,0,3,0,0,0,3,0,0,0,3,234,242,12,5,26,61,52,133,317,363,336,614,578,455,2950,0,0,0,3,12,98,142,76,24,32,31,42,466,0,0,8,25,22,36,44,15,8,9,0,14,171,0,0,5,7,0,9,7,6,5,3,0,14,62,3,3,16,25,3,15,7,0,0,0,0,0,74,24,12,65,140,56,101,63,18,12,3,8,77,579,0,0,0,0,0,0,3,0,0,0,0,16,28,31,12,98,200,98,258,264,112,47,50,39,164,1383,83,30,139,353,270,589,942,795,629,1097,973,877,6771
31503,38,0,0,0,0,0,5,5,0,0,0,4,0,21,0,0,0,0,0,0,0,7,3,3,5,7,29,3,4,0,7,14,17,31,6,0,3,0,8,89,0,0,0,0,0,0,0,0,5,0,0,160,164,10,3,4,7,30,107,267,223,181,191,167,346,1531,0,0,0,9,17,44,60,27,8,9,11,38,214,0,0,6,27,10,34,32,0,3,0,0,12,130,0,0,0,0,8,0,3,0,0,0,0,4,32,0,0,5,10,0,3,0,0,0,0,0,0,22,7,0,18,47,17,60,28,8,3,0,0,22,205,0,0,0,4,0,0,0,0,0,0,0,15,14,8,0,24,102,51,146,123,38,12,10,14,84,614,67,23,53,205,258,490,772,495,387,382,294,700,4119
31601,316,0,0,0,0,6,11,21,20,6,11,14,7,96,4,0,0,0,0,7,20,3,14,18,14,8,84,14,7,15,12,18,66,103,32,30,24,20,34,365,0,0,0,0,0,0,0,0,3,0,0,403,415,25,8,18,26,46,283,1027,1005,905,1277,1537,731,6895,0,0,3,4,21,156,313,143,61,51,34,82,871,0,0,12,61,94,212,180,55,15,23,6,43,690,0,0,3,23,13,34,36,11,5,0,0,14,148,4,0,15,16,11,17,8,4,3,0,0,10,81,23,11,24,112,63,176,157,36,14,12,4,40,667,0,0,0,0,0,4,0,0,0,0,0,25,30,28,17,57,213,198,590,682,250,93,90,51,204,2483,162,69,141,503,1016,2094,3140,2055,1560,1952,2098,1311,16111
31602,477,0,0,0,4,3,19,57,27,16,14,25,15,181,0,0,0,0,0,6,26,20,13,27,15,20,135,18,0,8,25,33,103,206,79,40,31,28,56,624,0,0,0,0,0,3,14,0,7,0,3,619,650,24,3,12,56,101,423,1775,1571,1376,1889,1856,1097,10180,0,0,3,19,28,220,435,211,96,81,61,105,1261,5,0,16,110,126,329,276,93,26,22,9,78,1092,0,0,11,36,38,82,53,13,9,11,4,21,275,10,6,21,37,31,32,21,3,3,0,0,11,167,35,12,58,230,147,396,280,75,38,14,13,91,1395,0,0,0,0,0,4,0,0,0,4,0,21,32,52,19,105,436,372,1061,1053,400,171,132,93,324,4218,262,125,237,1093,1957,3694,5472,3374,2454,3038,2857,2133,26688
31603,297,0,5,4,3,3,15,18,11,3,7,9,10,84,0,0,0,0,0,4,19,15,13,11,14,9,76,12,4,4,12,13,63,118,46,36,20,22,24,366,0,0,0,0,0,0,0,0,6,0,0,320,328,15,6,11,29,44,280,966,831,717,966,1005,576,5445,0,0,4,14,20,131,279,163,47,41,41,66,810,0,4,18,71,86,220,191,50,17,10,14,39,717,3,0,3,19,22,41,36,9,0,4,3,16,165,0,0,11,26,8,19,13,5,0,0,0,6,88,30,11,38,143,83,266,176,39,12,10,7,71,878,0,0,0,0,0,0,0,0,0,0,0,31,35,42,16,69,274,222,675,692,261,81,68,63,227,2696,188,106,167,636,1062,2371,3627,2258,1524,1770,1831,1336,16877
