SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
30401,15653,16405,32061,15899,16633,32532,16187,16827,33016,1151,1014,2168,1084,968,2054,943,804,1741,2198,2102,4299,2324,2149,4468,2388,2187,4575,1132,1132,2267,1096,1083,2176,1122,1026,2156,977,962,1941,931,887,1821,834,798,1633,1878,1980,3856,1793,1895,3687,1636,1742,3385,2304,2601,4902,2278,2463,4750,2302,2471,4773,2339,2494,4836,2189,2487,4678,2175,2414,4591,1999,2116,4114,1988,2142,4136,1994,2175,4166,1058,1023,2078,1470,1507,2973,1687,1830,3514,459,572,1028,556,646,1206,855,912,1773,162,408,571,183,400,588,253,465,717,153,206,354,139,237,378,30,23,55,80,87,168,130,136,267,169,193,360,8,6,18,7,10,13,16,12,24,0,0,3,7,5,10,6,4,10,85,96,184,146,149,296,194,207,399,10143,10581,20723,10333,10577,20908,10543,10722,21266,5058,5385,10436,5076,5589,10670,5299,5829,11131,12063,12550,24611,12176,12429,24606,12203,12428,24627,3178,3457,6631,3290,3780,7070,3602,4086,7687,13653,14338,27989,13827,14443,28271,14445,14996,29439
30402,21313,22310,43622,22244,23128,45369,23476,24257,47733,1315,1241,2556,1240,1209,2453,1214,1096,2311,3530,3211,6737,3771,3301,7074,4002,3744,7749,1810,1761,3570,1832,1731,3559,1958,1648,3605,1357,1246,2604,1421,1315,2735,1338,1088,2426,1720,1855,3579,1725,1827,3556,1562,1737,3298,2971,3467,6435,2823,3373,6195,3025,3514,6538,3231,3572,6801,3467,3703,7172,3705,3962,7663,2629,2767,5402,2548,2804,5349,2775,2902,5673,1708,1729,3436,2069,2152,4217,2117,2368,4483,798,899,1697,1004,1115,2114,1323,1493,2818,247,560,801,350,594,947,462,703,1169,197,261,456,224,383,605,60,56,119,78,60,133,97,90,187,127,144,270,6,8,16,0,11,14,10,14,22,12,5,15,6,3,16,16,5,24,95,71,170,106,105,214,148,169,316,14183,14803,28993,14567,15079,29645,15267,15609,30877,6487,6725,13210,6861,7292,14155,7695,8147,15848,18361,18963,37322,18506,18958,37459,19233,19412,38641,2356,2637,4999,2910,3306,6214,3690,4301,7990,18379,19168,37546,19248,19993,39238,20855,21314,42170
30403,23133,24162,47300,24777,26299,51081,26390,27897,54285,1201,1066,2265,1160,1194,2352,1173,1140,2308,2278,2179,4453,2683,2484,5165,3297,3210,6509,2098,2246,4345,2217,2541,4754,2314,2544,4863,3931,3986,7911,4072,4394,8466,3325,3272,6599,4248,3981,8228,4324,4141,8467,4028,3947,7974,2760,2905,5662,3117,3195,6310,3601,3900,7501,2382,2604,4988,2540,2786,5330,3113,3411,6526,2112,2269,4379,2100,2276,4374,2286,2432,4715,1169,1355,2524,1529,1807,3336,1823,2207,4032,680,975,1657,709,909,1615,1090,1265,2357,288,593,882,335,577,911,338,574,910,569,750,1317,650,912,1559,95,127,221,90,81,173,133,123,256,197,199,391,11,6,17,20,17,32,13,20,31,6,11,18,7,10,14,14,15,30,106,97,206,156,151,305,220,230,456,14701,15393,30097,15070,15732,30801,16549,17361,33913,7130,7486,14623,8404,9200,17608,9001,9701,18702,17477,18097,35569,17574,18208,35780,19053,19810,38860,4410,4877,9294,5936,6751,12690,6415,7127,13537,17697,18453,36148,18320,19119,37441,21145,22172,43316
30404,23311,24061,47370,24443,25566,50009,26584,27597,54179,1795,1592,3383,1729,1672,3399,1706,1554,3258,3224,3006,6232,3684,3301,6987,4122,3757,7881,1746,1520,3268,1704,1560,3262,1968,1774,3743,2009,1572,3579,1872,1533,3408,1807,1459,3260,3110,3191,6301,3139,3239,6380,3240,3373,6615,3608,3797,7406,3644,4018,7660,3868,4284,8148,2904,3249,6144,3241,3489,6730,3849,4049,7902,2388,2642,5031,2397,2660,5054,2501,2809,5309,1456,1611,3066,1814,2116,3934,1959,2312,4270,769,1156,1921,856,1181,2031,1171,1453,2622,301,738,1035,362,799,1160,395,779,1171,135,169,307,155,214,370,35,32,69,326,300,627,387,361,745,476,469,946,46,37,89,54,39,93,51,50,100,7,18,20,20,19,39,31,36,70,377,354,732,461,421,884,565,547,1108,18215,18876,37094,18722,19409,38128,20274,21044,41317,4311,4492,8802,4722,5072,9796,5449,5913,11360,20994,21689,42681,21540,22172,43712,23071,23857,46929,1613,1783,3399,1944,2399,4339,2615,3054,5672,20879,21674,42557,21705,22632,44338,24080,24966,49050
30501,30069,27509,57587,34620,32968,67585,44130,43341,87467,883,799,1683,965,984,1945,1222,1179,2401,1295,1325,2622,1764,1714,3485,2360,2400,4760,1369,1355,2727,1540,1682,3220,2048,2155,4206,3795,3870,7664,4258,4512,8767,5113,5852,10964,9144,8132,17271,10356,9613,19969,12541,12274,24814,4730,3668,8402,5332,4628,9957,7370,6490,13856,3466,2979,6452,4066,3496,7566,5152,4777,9925,2899,2630,5531,3206,2966,6172,4027,3748,7772,1517,1344,2862,1982,1851,3835,2678,2653,5327,711,793,1503,855,861,1718,1255,1245,2505,252,616,872,287,673,956,371,566,934,2847,2387,5236,3568,3699,7272,648,466,1116,237,221,458,300,268,572,535,534,1074,26,12,40,29,20,50,49,42,91,15,14,30,25,27,55,53,41,90,285,250,530,353,320,676,639,620,1258,15307,14468,29777,17062,15879,32941,23434,21943,45379,10744,10223,20965,13518,13584,27103,17289,18430,35718,19309,17891,37201,21104,19252,40352,28372,26476,54849,6845,6952,13796,9570,10317,19884,12213,13706,25915,19411,18482,37892,21850,20592,42441,30659,29109,59763
30502,18835,18741,37572,19978,20612,40591,21715,22659,44376,1336,1237,2574,1330,1317,2646,1293,1206,2497,2107,1881,3988,2440,2233,4667,2731,2542,5271,1045,891,1936,1065,1048,2113,1237,1199,2438,1570,1641,3212,1568,1669,3237,1591,1778,3375,4027,4076,8103,4028,4338,8363,3754,4084,7839,3357,3380,6732,3376,3444,6818,3667,3852,7518,2452,2379,4828,2789,2833,5616,3141,3320,6461,1616,1635,3253,1808,1890,3698,2245,2336,4583,748,773,1521,991,1054,2045,1316,1379,2692,434,552,983,449,502,953,540,642,1181,142,293,437,145,294,436,197,317,513,193,250,436,197,270,466,55,42,99,183,176,367,219,229,442,311,332,643,22,4,27,18,21,37,12,21,25,11,19,28,17,14,29,26,14,43,210,204,414,256,260,508,347,370,717,13151,13624,26776,13976,14560,28536,15495,16297,31794,4443,4210,8654,4711,4750,9463,5323,5495,10818,15756,15932,31686,16497,16892,33389,18258,18944,37199,1912,1964,3877,2230,2470,4702,2521,2810,5327,15159,15675,30832,16314,17008,33323,18589,19510,38101
30503,37078,38202,75276,42466,43700,86165,49065,51001,100063,2110,2023,4129,2224,2124,4346,2220,2184,4401,3732,3770,7493,4149,4049,8199,4514,4651,9165,1876,2341,4220,2165,2617,4782,2495,2732,5226,3549,3981,7533,4296,4839,9137,4466,5333,9804,7883,7563,15451,9563,9380,18940,11144,11203,22349,6116,6130,12239,6475,6421,12897,7856,7596,15451,4941,4781,9723,5714,5567,11283,6482,6623,13108,3631,3460,7091,3988,3971,7966,4817,4790,9604,1898,1919,3817,2460,2507,4968,3043,3174,6217,1002,1379,2377,1019,1346,2368,1550,1813,3366,343,852,1191,412,869,1277,481,899,1381,506,592,1102,663,870,1535,212,157,367,339,330,672,399,421,824,620,633,1253,41,42,83,30,27,64,62,60,123,19,19,40,20,29,47,35,43,78,402,389,789,455,481,934,717,738,1455,26010,27495,53503,27936,28963,56902,33607,34852,68466,8957,9049,18002,11171,11485,22657,13093,14032,27121,30435,31610,62044,32300,33098,65398,38997,39813,78812,4666,5054,9727,6920,7432,14348,7577,8875,16457,30186,31620,61803,32834,33905,66742,40255,41665,81923
30504,26216,27323,53542,27525,28348,55868,29739,30598,60333,1618,1612,3226,1598,1416,3013,1434,1421,2856,2891,2684,5579,3265,3151,6420,3629,3478,7099,1686,1717,3406,1774,1796,3575,2051,1960,4005,2972,3446,6416,3016,3436,6454,3123,3404,6529,5470,5458,10933,5311,5187,10496,5222,5259,10481,4122,4139,8264,3920,4205,8125,4183,4401,8586,3119,3303,6420,3672,3667,7339,4193,4222,8420,2368,2448,4818,2533,2619,5154,2849,2989,5841,1193,1252,2445,1546,1690,3232,1911,2029,3932,573,833,1406,666,764,1432,882,1015,1898,204,437,636,211,413,621,260,427,680,402,484,884,363,520,880,97,73,170,146,132,278,215,187,400,252,278,528,15,19,34,18,17,35,26,22,46,9,15,25,18,9,23,13,12,29,173,164,339,246,208,460,289,316,608,18908,20201,39104,19603,20280,39878,21669,22303,43965,5992,6029,12025,6186,6428,12610,7149,7472,14623,22062,23131,45192,22670,23051,45721,25011,25391,50402,2843,3172,6020,3137,3686,6823,3725,4330,8055,21868,23129,44993,22834,23385,46218,25780,26430,52206
30601,23161,24062,47220,25901,26752,52660,28218,29552,57774,1737,1650,3387,1719,1553,3274,1545,1497,3042,3511,3444,6961,3904,3693,7589,4223,3949,8178,1700,1599,3297,1738,1580,3318,1849,1825,3675,1064,1198,2264,1299,1362,2662,1332,1339,2673,2594,3112,5704,3004,3376,6385,2925,3388,6309,3715,4302,8019,3696,4296,7991,3797,4406,8201,3828,3997,7825,3983,4481,8463,4198,4729,8925,2878,2749,5627,3385,3435,6824,3909,4026,7932,1486,1265,2746,2254,2028,4279,2888,2802,5688,505,524,1033,766,706,1470,1243,1220,2463,141,217,356,156,242,403,301,385,690,885,1054,1936,915,1208,2120,94,91,188,525,559,1083,657,659,1313,834,907,1742,186,236,423,233,239,475,284,320,602,106,132,240,172,153,328,212,213,427,816,926,1745,1062,1049,2118,1329,1448,2769,16706,17124,33833,18136,18211,36349,20116,20329,40444,5028,5662,10684,5656,6509,12159,6429,7801,14233,20143,20744,40882,21625,21886,43512,23524,24220,47748,1719,2197,3918,2288,2991,5279,2836,3694,6539,19605,20323,39928,21480,21898,43381,24350,25139,49490
30602,47088,47644,94731,49688,51100,100794,52199,53288,105489,3797,3594,7393,3483,3304,6786,3038,2974,6010,6961,6528,13490,7078,6775,13856,7174,6839,14015,3214,3054,6274,3211,3096,6306,3302,3100,6398,2922,3189,6119,3150,3185,6345,3205,3176,6377,6680,7473,14152,7003,7688,14681,7461,7953,15420,7159,7387,14540,6718,7601,14310,6768,7504,14269,6442,6429,12869,6923,6970,13891,7115,7280,14395,5255,4963,10212,5787,5816,11603,6300,6224,12523,2913,2755,5668,4088,3809,7892,4873,4754,9627,1351,1510,2860,1746,1865,3615,2295,2465,4762,392,764,1156,507,995,1509,675,1015,1698,3016,3544,6559,3497,4588,8082,424,310,740,2620,3119,5734,2616,3130,5749,3052,3519,6573,1764,1931,3699,1655,1912,3569,1623,1860,3483,950,1034,1979,1133,1245,2379,1469,1543,3011,5338,6083,11416,5409,6289,11695,6149,6921,13069,33785,33759,67546,34478,34474,68947,36219,35785,72004,8682,9807,18487,9824,11353,21184,10243,12391,22639,37203,37239,74442,37625,37718,75346,38677,38628,77303,5558,6655,12211,6975,8439,15418,7514,9237,16752,38357,38746,77101,40203,40459,80661,42401,42815,85211
30603,17233,16234,33465,17844,16887,34730,18112,17219,35333,1152,1059,2208,1075,984,2056,1012,922,1933,2374,2283,4649,2454,2224,4678,2390,2115,4500,1192,1041,2232,1038,966,2002,1063,945,2003,917,809,1722,961,842,1797,869,714,1586,1718,1670,3384,1907,1887,3793,1953,1954,3908,2061,2107,4167,1851,1957,3808,1848,1944,3792,2700,2558,5262,2500,2388,4881,2180,2235,4418,2425,2141,4572,2729,2525,5249,2808,2678,5486,1604,1420,3024,2016,1758,3774,2456,2142,4596,874,825,1701,1035,926,1962,1180,1118,2298,213,331,541,287,438,726,356,457,815,329,353,681,588,524,1111,293,106,395,2054,2185,4242,2183,2314,4501,2255,2397,4653,249,264,511,235,237,470,268,253,514,238,257,497,306,302,610,368,377,741,2542,2706,5252,2726,2856,5581,2894,3022,5916,14265,13334,27606,13882,12980,26858,13867,13193,27065,1969,2051,4021,2110,2248,4359,2289,2349,4634,14805,13957,28761,14623,13784,28409,13747,13082,26826,1543,1570,3111,1572,1674,3245,2523,2587,5112,15435,14629,30069,15373,14548,29921,15404,14851,30254
30604,5527,5253,10782,5896,5710,11607,6218,6031,12252,399,322,719,325,288,609,257,269,526,674,615,1295,702,598,1300,655,643,1301,270,274,544,273,257,525,292,254,548,268,301,569,249,264,511,268,234,500,683,700,1378,700,805,1508,745,802,1544,837,846,1683,765,799,1563,688,796,1484,910,855,1764,884,900,1787,909,848,1757,787,701,1484,973,889,1869,1026,1001,2025,478,425,901,650,589,1241,880,755,1633,187,150,342,295,233,527,404,343,741,38,67,109,75,82,159,92,88,182,1227,1348,2580,1131,1369,2499,66,85,147,344,358,709,321,348,672,319,376,700,47,40,78,29,21,54,61,46,98,52,64,118,75,73,149,104,94,205,441,463,905,429,443,869,479,520,998,3903,3708,7611,3956,3603,7564,4201,3922,8124,1016,1058,2066,1102,1239,2340,1242,1383,2632,4622,4445,9071,4765,4461,9221,4961,4717,9674,349,378,728,389,466,859,508,630,1135,4412,4256,8664,4618,4326,8947,4969,4768,9741
30605,18869,19365,38232,19931,20468,40403,21254,21646,42900,1310,1175,2484,1125,1066,2191,1041,892,1935,2666,2669,5332,2745,2576,5318,2860,2679,5538,1195,1204,2402,1169,1133,2304,1304,1169,2466,802,790,1594,916,868,1788,855,793,1651,1616,1780,3397,1768,1953,3722,2075,2221,4295,2259,2561,4819,2059,2306,4361,2077,2370,4442,2671,2866,5532,2648,2903,5553,2646,2918,5570,2809,2813,5624,2998,3153,6152,3130,3332,6464,2199,1995,4187,2730,2620,5349,3057,2982,6043,1060,1089,2146,1372,1360,2732,1720,1672,3396,287,427,711,394,538,936,498,618,1113,205,263,473,436,431,862,347,164,509,1547,1672,3219,1494,1609,3108,1682,1765,3445,128,124,256,140,106,244,147,147,293,152,176,327,175,169,348,221,222,441,1826,1976,3798,1808,1890,3698,2050,2128,4176,14882,15330,30212,15053,15218,30275,15796,16027,31820,2670,2895,5569,2780,3105,5883,3061,3438,6493,16481,17015,33498,16775,17153,33928,17495,17851,35347,1255,1398,2651,1338,1481,2818,1525,1730,3258,16735,17331,34062,17236,17609,34846,18070,18482,36556
30701,22325,21085,43411,22623,21439,44061,22327,21915,44244,1818,1724,3538,1695,1540,3237,1507,1462,2967,3391,3164,6558,3299,2970,6266,3191,3063,6259,1351,1143,2490,1286,1172,2460,1268,1170,2440,1256,1092,2348,1187,1192,2375,1262,1236,2501,2595,2813,5406,2881,2918,5799,2813,2911,5727,3106,2956,6056,2686,2766,5456,2501,2756,5256,3150,2835,5982,3139,2876,6012,2832,2788,5620,2705,2368,5074,2890,2568,5458,3012,2751,5765,1802,1699,3501,2179,1890,4069,2392,2052,4445,946,898,1848,1082,1084,2169,1206,1253,2456,216,389,601,296,464,765,325,479,806,198,103,301,133,142,274,81,67,151,1354,1409,2769,1413,1477,2887,1967,2012,3977,21,29,50,29,38,67,41,41,77,30,34,63,39,35,69,49,50,98,1407,1480,2886,1479,1544,3025,2057,2102,4153,19216,18407,37618,18262,17371,35631,18187,17845,36031,1284,1285,2570,1456,1490,2940,1544,1659,3208,20179,19407,39582,19223,18416,37640,18962,18754,37719,538,482,1023,748,704,1457,840,865,1705,19723,18905,38628,19160,18273,37434,19060,18817,37868
30702,20466,19894,40365,21275,20851,42124,21538,21321,42862,1479,1485,2964,1377,1346,2723,1303,1198,2504,3218,2886,6107,3121,3002,6123,3023,3029,6053,1400,1340,2739,1421,1271,2691,1443,1233,2673,1084,922,2006,1159,1083,2237,1165,1030,2195,2022,2140,4165,2226,2214,4441,2247,2285,4533,2638,2731,5366,2407,2493,4905,2249,2400,4649,2794,2656,5448,2887,2792,5682,2717,2833,5548,2647,2414,5060,2820,2668,5488,2982,2905,5882,1909,1829,3740,2291,2213,4503,2550,2328,4876,991,1034,2021,1194,1200,2392,1431,1458,2886,296,452,750,358,579,938,430,626,1059,62,52,118,89,69,152,52,32,84,767,809,1578,998,1023,2021,1298,1406,2705,22,19,42,21,17,43,34,54,84,10,12,23,28,21,51,43,42,80,798,838,1638,1049,1059,2112,1379,1500,2877,17502,17154,34659,17734,17305,35041,17876,17804,35680,1389,1363,2748,1609,1698,3307,1674,1783,3455,18536,18248,36791,18841,18558,37403,18862,18866,37732,497,441,934,766,737,1507,794,817,1610,18117,17819,35936,18759,18462,37224,18982,18953,37935
30703,18884,19614,38500,19809,20291,40101,20495,21025,41520,1298,1183,2477,1163,1126,2285,1040,905,1944,2807,2656,5465,2735,2511,5247,2743,2529,5270,1273,1262,2540,1325,1134,2460,1169,1160,2330,862,824,1686,1011,912,1920,989,847,1838,1650,1822,3467,1762,1854,3617,1945,1996,3947,2154,2400,4554,1969,2267,4232,1885,2141,4021,2535,2801,5333,2515,2702,5218,2444,2742,5186,2820,2853,5672,2873,3086,5954,2951,3233,6184,2105,2062,4176,2770,2663,5438,3120,3070,6190,1065,1187,2255,1326,1421,2746,1731,1751,3484,313,566,878,365,623,985,474,650,1128,83,113,195,101,129,230,31,18,46,554,563,1121,794,822,1619,1003,1078,2081,27,34,62,23,31,52,26,34,64,20,21,40,17,28,44,36,30,67,603,625,1226,831,885,1715,1068,1150,2216,16216,16720,32939,16419,16659,33075,16824,17145,33969,1761,1990,3749,1904,2117,4019,1920,2178,4101,17434,18061,35495,17772,18185,35956,18120,18599,36720,699,842,1541,764,887,1651,774,898,1668,17408,18111,35516,17841,18293,36140,18253,18794,37046
30801,15841,13822,29657,15226,13733,28962,15003,13853,28849,1460,1350,2814,1324,1281,2606,1063,1084,2150,2398,2188,4591,2401,2240,4635,2385,2315,4702,1068,936,2006,886,771,1653,943,818,1756,1063,964,2025,930,897,1827,969,868,1837,2570,2374,4948,2403,2358,4758,2234,2130,4366,2454,2140,4595,2259,1980,4244,2152,2101,4247,2254,1898,4151,2194,1878,4071,1986,1726,3714,1577,1159,2733,1649,1362,3010,1818,1522,3337,702,531,1233,814,642,1454,978,794,1769,241,212,454,303,258,561,398,383,781,49,68,117,65,67,133,83,106,191,120,115,238,377,108,487,364,66,433,899,852,1754,982,980,1957,1086,1226,2315,25,31,54,24,17,44,43,30,70,42,44,92,51,61,111,97,86,184,969,928,1897,1060,1054,2119,1228,1346,2568,12728,11351,24078,11560,10599,22162,11430,10926,22354,1593,1526,3118,1532,1519,3048,1643,1629,3269,13797,12383,26179,12554,11543,24097,12237,11712,23946,626,571,1195,674,712,1387,834,836,1672,13300,11876,25171,12369,11347,23710,12129,11632,23758
30803,54752,54586,109342,58031,57969,115997,60741,60624,121360,3913,3600,7513,3847,3699,7549,3657,3362,7025,7918,7414,15332,8281,7609,15884,8595,8158,16749,4222,3889,8106,3959,3935,7891,4089,3683,7776,3598,3372,6971,3690,3542,7234,3552,3445,7002,6787,6793,13576,7464,7341,14801,7641,7663,15307,6956,7182,14146,6981,7036,14023,7625,7581,15203,7616,7822,15439,7782,7921,15703,7356,7573,14927,6626,6302,12931,7398,7181,14582,7830,7969,15806,4181,4253,8432,5151,5111,10262,6210,6046,12260,2342,2749,5088,2615,3142,5753,3159,3629,6783,594,1218,1807,867,1437,2309,1020,1509,2528,297,282,573,315,397,707,85,70,156,2478,2678,5157,3211,3323,6533,4062,4053,8120,251,203,451,237,210,445,243,214,460,205,179,382,263,230,499,347,294,646,2938,3062,5999,3717,3763,7481,4661,4562,9219,45325,45856,91183,47406,47953,95360,49632,50341,99973,5060,5033,10098,5509,5641,11150,5889,6281,12169,48132,49224,97354,50103,51344,101447,51660,53434,105097,2176,2139,4312,2777,2768,5547,3093,3277,6368,47082,48414,95497,50097,51351,101446,52230,54091,106323
30804,7480,6977,14454,7387,6931,14315,7463,7051,14513,612,584,1198,522,525,1048,476,477,950,1122,1080,2202,1101,1019,2120,1081,1024,2100,436,391,820,392,383,774,436,369,811,432,375,804,425,348,781,403,415,815,1058,994,2046,999,932,1926,924,918,1846,1039,963,1997,1000,930,1931,1012,932,1941,1062,994,2054,1001,976,1974,952,874,1825,846,700,1546,941,807,1748,993,889,1880,543,493,1036,595,543,1135,704,577,1276,269,288,554,321,339,658,401,398,802,71,117,186,87,128,211,87,177,266,65,51,118,46,32,78,13,10,17,250,292,540,238,275,519,343,337,673,5,12,17,15,8,17,9,7,17,13,12,27,19,21,39,17,24,45,271,310,582,278,301,576,374,369,737,6450,6084,12532,6078,5763,11836,5835,5606,11439,614,553,1169,611,561,1174,565,560,1129,6800,6424,13223,6393,6078,12469,6119,5903,12028,339,294,632,387,319,705,333,320,658,6655,6305,12963,6418,6081,12498,6153,5963,12114
30805,30095,27796,57889,31648,29995,61642,32221,31301,63515,2291,2288,4581,2319,2280,4604,2054,1999,4049,4452,4201,8653,4748,4596,9341,4892,4709,9596,2111,1841,3961,2037,1759,3803,2028,1975,4001,1837,1634,3471,1893,1742,3636,1616,1547,3159,3999,3843,7839,4138,4414,8556,3800,4038,7833,4543,4336,8884,4473,4374,8849,4111,4236,8345,4624,4130,8752,4831,4378,9209,4590,4474,9062,3588,2893,6480,3996,3275,7269,4574,4104,8678,1747,1617,3365,2174,1975,4151,3085,2634,5715,731,761,1494,846,874,1717,1181,1205,2390,160,255,414,186,322,509,293,387,679,285,291,581,259,295,559,62,35,95,862,863,1727,1095,1110,2203,1696,1742,3438,64,77,134,38,47,85,75,62,134,100,90,191,104,105,212,175,199,370,1022,1024,2049,1236,1264,2502,1947,1999,3946,23887,22426,46314,24544,23210,47755,25572,24972,50544,3719,3466,7181,4487,4436,8920,4083,4342,8429,26680,24891,51577,27349,25925,53273,28080,27458,55537,1162,1199,2364,1900,1945,3848,1675,1937,3613,25562,24062,49629,26825,25279,52105,28072,27442,55509
