SA3_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
20301,125,162,33,45,25,3,41,475,0,0,6,10,8,39,15,5,3,0,0,10,107,0,0,0,0,4,6,13,0,0,0,0,9,37,0,0,0,0,0,0,10,0,0,3,4,6,24,0,0,0,13,6,32,36,3,7,0,0,13,115,0,0,0,0,0,5,3,0,0,0,0,149,151,7,13,21,57,71,341,704,298,200,186,64,370,2337,0,0,0,7,10,21,28,5,5,5,0,24,98,0,4,14,42,25,32,15,0,0,0,0,10,139,0,0,0,5,8,3,6,0,0,0,0,0,21,0,0,3,13,7,0,0,0,0,0,0,0,28,0,6,28,36,30,32,20,0,0,0,0,17,174,0,0,0,0,0,0,0,0,0,0,0,10,7,3,11,51,101,71,93,61,15,4,0,0,62,464,33,24,127,456,297,770,1149,505,301,280,91,585,4613,0,0,0,8,9,17,79,106,74,50
20302,951,1373,276,646,180,57,304,4086,0,3,27,104,89,247,218,36,32,24,4,91,864,3,0,4,16,10,85,93,32,31,14,3,45,334,0,0,3,0,6,23,57,40,29,32,6,38,229,22,5,81,211,188,379,322,67,47,23,10,178,1543,3,0,0,4,4,13,15,0,6,3,0,969,1018,62,31,156,476,616,2687,5378,2704,2142,1939,625,2649,19465,4,13,26,91,217,606,597,121,125,37,7,259,2090,5,18,175,502,436,520,204,42,20,6,3,227,2153,0,0,24,38,40,50,50,12,6,6,0,50,261,8,11,104,142,43,39,17,5,0,0,0,41,395,36,43,571,807,470,645,271,49,39,15,0,323,3275,3,0,6,4,4,7,6,0,0,3,0,120,159,51,83,897,1585,1200,1868,1138,226,191,66,9,1016,8334,271,142,1555,5269,3515,7848,9774,4750,3206,2885,901,5133,45258,3,0,0,8,13,62,694,1033,717,605
20303,287,501,75,253,65,23,109,1415,0,0,6,22,36,76,83,16,15,11,4,37,309,0,0,0,0,0,20,34,5,14,9,0,18,101,0,0,0,0,3,5,17,12,11,15,6,20,87,8,0,19,44,35,75,70,31,4,10,3,52,343,0,0,0,4,0,0,0,0,0,0,0,415,426,18,12,48,123,180,862,1822,1035,822,758,248,1112,7046,3,3,10,22,52,148,186,34,45,6,4,106,609,0,10,52,142,133,148,75,13,9,0,0,81,663,0,0,10,3,11,15,12,4,0,0,0,14,68,3,0,30,18,17,9,11,0,0,0,0,10,98,17,10,100,180,103,121,53,16,9,0,5,81,694,0,0,0,0,0,4,0,0,0,0,0,16,25,25,20,200,372,304,448,340,63,60,13,5,304,2157,131,40,454,1614,1220,2798,3466,1765,1275,1164,404,2066,16393,4,4,0,5,5,29,198,345,247,228
20401,306,346,58,84,20,4,79,1002,0,0,9,26,24,59,50,7,9,0,0,18,214,0,0,5,7,7,23,30,5,4,0,0,14,93,0,0,0,5,0,7,19,13,5,9,0,19,66,7,0,17,58,52,89,69,5,7,0,0,37,356,0,0,0,0,0,5,8,0,0,0,0,326,338,23,9,58,175,227,873,1486,618,400,297,83,818,5071,5,0,10,35,54,143,117,21,22,5,0,77,494,0,6,58,121,115,107,40,8,0,0,0,56,514,0,0,5,18,9,17,12,4,0,0,0,6,61,0,6,30,40,6,13,3,0,0,0,0,11,97,17,11,144,202,124,140,57,12,5,5,0,82,799,0,0,0,0,0,9,0,0,0,0,0,24,32,21,23,251,414,300,422,234,43,27,11,3,253,2009,143,53,555,1756,1122,2552,2851,1150,626,516,153,1665,13149,10,3,0,20,26,79,266,223,161,117
20402,255,256,35,46,10,8,58,781,0,0,11,36,30,66,27,7,0,0,0,24,210,0,0,0,0,11,24,8,6,9,0,0,7,63,0,0,0,0,0,14,24,5,3,5,5,18,75,9,0,16,51,50,76,77,6,0,3,0,38,325,0,0,0,0,0,0,0,0,0,0,0,275,282,15,12,58,169,200,871,1417,585,319,253,106,687,4688,0,0,14,31,66,135,110,22,18,7,0,63,464,0,6,47,108,109,104,39,3,3,0,0,54,482,0,0,0,10,6,10,7,3,0,0,0,10,44,5,0,32,29,14,4,3,0,0,0,0,8,93,8,13,126,222,121,144,48,17,0,0,0,69,778,0,0,0,4,0,9,4,0,0,0,0,15,32,15,27,220,403,327,400,215,47,24,7,0,224,1896,92,40,473,1596,1134,2431,2678,1090,502,425,159,1362,11981,4,8,0,11,24,66,277,225,151,124
20403,413,457,69,111,23,15,86,1284,3,0,8,36,40,91,58,8,7,5,0,32,304,3,0,0,11,11,26,28,7,3,6,0,15,113,0,0,0,0,0,10,20,19,6,0,0,23,77,3,3,29,86,55,112,78,18,5,4,0,61,448,0,0,0,0,3,7,5,0,0,0,0,455,473,18,17,57,230,252,1211,2010,1075,557,494,166,1076,7168,0,0,10,45,107,263,166,26,31,11,3,80,746,0,10,77,207,159,157,61,3,4,0,0,72,756,0,0,7,9,10,15,13,4,0,0,0,16,67,3,3,49,51,17,15,8,0,0,0,0,20,161,17,28,220,281,132,142,71,4,0,4,0,95,994,0,0,0,0,9,4,0,0,0,0,0,33,47,22,49,360,595,430,590,311,47,33,12,7,320,2772,110,77,635,2039,1402,3293,3934,1856,866,778,241,2072,17299,7,6,0,18,14,91,388,450,240,183
20501,250,358,57,125,32,9,90,1013,0,0,9,34,31,60,56,16,9,9,3,21,239,0,0,0,3,9,17,27,10,10,3,0,20,105,0,0,0,0,4,5,13,13,9,10,9,17,66,0,0,10,50,44,85,51,7,8,3,4,27,294,0,0,0,0,0,4,3,0,0,0,0,244,255,21,6,38,142,190,781,1416,640,452,398,153,756,5000,0,0,13,28,49,131,127,16,27,3,4,72,467,0,4,28,132,90,96,34,9,4,0,0,50,450,3,0,3,5,4,14,8,0,0,0,0,16,55,0,4,29,27,6,12,0,0,0,0,0,9,101,15,11,118,191,79,105,41,6,6,0,0,87,650,0,0,5,0,0,0,0,0,0,0,0,22,32,18,17,197,383,232,362,203,38,35,3,5,255,1757,97,39,395,1392,953,2115,2585,1128,682,614,223,1435,11657,15,4,0,9,16,59,255,217,141,128
20502,210,197,37,40,15,0,42,631,3,0,6,51,34,83,50,10,11,4,0,29,276,0,0,0,9,14,20,20,3,7,4,0,13,88,0,0,0,0,0,10,13,5,3,0,0,13,51,6,0,21,57,63,95,50,3,7,8,0,45,349,0,0,0,0,0,5,3,0,0,0,0,298,308,15,8,44,173,235,807,1084,425,226,215,62,663,3947,0,4,5,17,55,98,73,7,6,7,0,61,336,6,0,57,135,112,96,29,0,0,0,0,48,483,0,0,11,12,4,9,5,3,3,0,0,4,48,3,5,29,28,14,9,0,0,0,0,0,5,86,10,17,165,188,98,112,33,3,4,0,6,88,725,0,0,0,0,0,0,0,0,0,0,0,36,44,17,25,273,386,284,320,142,17,12,0,6,242,1717,113,51,558,1890,1170,2415,2273,774,364,344,126,1530,11609,5,5,5,10,18,75,201,168,84,78
20503,323,349,50,155,29,14,85,1133,0,0,10,37,51,79,50,12,4,5,0,31,277,0,0,0,5,7,28,30,4,9,0,0,13,102,0,0,0,0,0,11,10,5,5,8,0,21,73,4,6,21,70,51,110,66,8,8,3,6,47,391,4,0,0,0,0,4,0,0,0,0,0,282,299,35,16,72,200,254,1094,1596,627,477,303,124,860,5658,7,0,15,36,68,142,94,19,18,3,9,59,473,0,7,58,165,120,130,55,8,3,0,0,75,615,0,0,9,13,5,10,11,0,6,0,0,17,67,4,0,28,32,10,12,7,0,0,0,0,11,88,23,15,144,242,117,150,51,8,0,0,0,96,851,0,0,5,4,0,3,0,0,0,0,0,25,42,31,23,258,480,314,445,216,38,29,6,7,286,2138,138,44,609,2180,1382,3151,3174,1205,764,545,227,1825,15246,12,4,5,30,18,96,273,209,154,103
20504,371,571,82,227,83,15,136,1613,0,0,9,48,34,116,77,17,23,10,0,31,370,3,0,0,5,15,42,33,0,18,4,5,34,163,5,0,0,0,0,11,13,18,5,9,9,16,85,12,0,47,154,107,153,109,23,17,9,8,72,711,0,0,3,0,5,9,5,0,5,0,0,541,567,27,12,78,258,292,1117,1964,928,801,740,214,1232,7672,3,0,11,36,94,226,202,52,60,9,3,111,806,0,10,70,223,159,172,63,9,4,3,0,82,797,0,0,14,22,17,18,20,0,0,0,0,20,103,4,3,81,78,28,27,12,0,0,0,0,19,266,30,26,325,470,246,217,103,18,7,3,3,155,1603,0,0,4,3,3,6,0,0,0,0,0,63,82,39,40,504,833,550,661,395,85,72,20,7,452,3664,142,68,832,2620,1540,3106,3742,1729,1300,1156,319,2439,18978,0,4,0,5,8,40,296,303,186,208
20505,233,275,44,108,35,5,60,837,0,0,4,23,32,56,32,13,8,4,0,20,191,3,0,0,3,3,19,21,4,24,0,0,10,91,0,0,0,0,3,7,14,7,4,3,3,7,52,3,5,19,70,41,71,41,7,3,0,6,35,313,0,0,0,4,6,3,6,0,0,0,0,387,407,19,9,46,149,194,701,1130,476,394,346,93,775,4347,0,0,10,23,39,118,101,15,29,4,0,71,403,0,3,35,112,72,82,34,4,0,0,0,52,401,0,0,8,7,5,12,14,0,0,0,0,7,54,0,0,37,24,11,7,0,0,0,0,0,6,86,9,18,113,193,106,111,31,7,0,0,4,90,680,0,0,0,4,0,0,0,0,0,0,0,25,29,12,30,202,360,228,327,182,23,32,3,4,246,1652,96,61,401,1480,909,1985,2127,894,633,565,164,1546,10859,11,3,0,13,11,57,203,186,92,107
20601,306,468,91,362,123,48,92,1639,6,0,23,45,46,95,93,25,32,24,0,43,437,0,0,6,11,15,12,31,10,20,8,3,20,133,7,0,0,3,0,10,21,16,8,15,7,16,98,20,6,54,109,114,245,248,72,27,36,18,141,1089,0,0,4,3,3,4,5,0,4,0,4,423,454,47,13,119,227,311,960,1734,1033,1047,1202,530,1013,8229,0,0,9,23,43,136,224,53,67,28,7,79,679,5,9,37,69,78,134,98,15,13,0,0,47,506,0,3,0,5,5,8,10,0,4,0,0,16,67,3,3,21,25,4,9,5,0,0,0,0,6,74,19,20,164,185,147,279,156,47,25,13,4,146,1195,0,0,0,0,0,8,0,0,0,0,0,26,42,26,35,230,313,284,571,495,123,112,42,8,331,2568,183,68,583,1670,1031,2535,3528,2178,1752,2144,933,1985,18580,4,0,0,4,9,42,336,643,644,762
20602,142,250,80,257,92,31,68,971,0,0,4,23,29,69,60,9,23,18,5,19,267,0,0,0,5,3,11,14,3,19,3,6,9,71,0,0,0,0,0,6,7,5,4,17,8,5,52,11,0,18,54,42,107,131,42,14,21,8,69,518,0,0,0,4,0,0,3,0,0,6,0,254,278,13,5,34,130,125,519,1015,668,758,1047,471,622,5408,0,0,8,11,27,84,136,23,57,19,0,59,432,0,6,24,51,67,91,59,11,15,3,0,35,352,0,0,0,9,0,6,12,3,3,0,0,6,51,0,3,13,16,3,6,3,0,0,0,0,3,50,8,11,102,116,79,141,101,25,16,5,0,85,695,0,0,0,5,0,0,4,0,0,0,0,17,27,15,15,149,207,175,336,315,67,88,36,5,205,1608,73,27,321,1022,571,1417,2090,1388,1210,1643,766,1201,11738,0,0,0,0,0,16,174,306,335,437
20603,178,292,84,403,130,49,98,1294,0,5,11,34,30,63,67,19,23,17,13,29,314,0,0,3,11,4,8,21,0,19,8,6,12,84,0,0,0,4,3,3,9,8,8,11,15,10,78,17,4,41,68,39,88,105,42,23,25,8,73,529,0,0,3,4,0,5,8,8,3,0,0,324,366,34,15,72,162,148,553,1045,772,1071,1397,892,878,7031,6,0,9,17,34,122,180,58,97,38,5,87,645,0,3,45,68,49,89,71,11,15,4,0,58,406,0,0,4,5,7,7,16,3,5,0,0,11,58,0,4,34,9,8,10,0,0,0,0,0,10,74,24,22,178,162,95,169,102,35,26,12,4,113,935,0,0,0,0,0,0,0,0,0,0,0,39,46,31,32,271,268,190,401,372,104,135,54,5,313,2171,137,67,490,1010,627,1641,2376,1646,1708,2137,1246,1618,14690,0,0,0,0,5,25,194,414,374,474
20604,116,288,34,322,98,47,50,1043,3,5,13,32,19,36,38,7,17,11,10,13,210,0,0,6,3,5,9,14,0,12,0,4,7,62,0,0,6,0,0,0,3,4,3,12,7,4,39,40,11,29,65,24,48,69,24,22,25,11,31,400,0,0,0,0,0,0,0,0,4,0,0,316,320,60,27,73,171,109,314,669,315,605,657,542,552,4076,8,6,15,23,30,81,125,37,110,31,19,78,573,11,5,58,55,54,70,47,7,20,0,4,23,350,0,0,5,9,3,6,7,0,13,0,0,11,57,12,8,30,18,12,15,8,0,0,0,0,8,110,89,35,157,132,60,103,68,20,23,6,9,79,785,0,0,0,0,4,4,0,0,0,0,0,36,47,121,56,268,235,163,276,253,65,166,43,22,238,1921,480,143,553,821,580,1588,2737,1800,1873,2410,1715,1681,16383,4,3,0,10,10,53,501,917,890,1224
20605,139,264,59,517,154,119,75,1386,0,3,10,27,21,43,57,20,27,29,16,22,285,0,0,0,0,8,16,22,4,18,4,4,7,87,0,0,0,0,0,0,11,7,12,21,15,8,84,11,5,16,35,25,70,70,28,28,29,14,53,396,0,0,4,0,0,4,6,0,4,0,0,395,411,24,13,46,114,104,419,870,524,1053,1257,1105,794,6322,3,3,4,20,35,138,221,47,184,28,9,95,791,3,8,43,100,79,125,77,23,33,12,0,45,543,0,3,3,6,10,9,6,5,8,0,4,17,68,6,6,23,30,12,9,11,0,3,0,0,12,115,39,28,133,196,113,172,87,32,25,11,0,93,929,0,0,0,0,5,0,0,0,0,0,0,24,30,58,42,214,353,246,452,404,101,249,55,20,281,2483,182,76,404,1066,674,1817,3103,2291,2679,3430,2686,2108,20519,7,0,0,7,8,38,455,890,940,1390
20606,70,141,30,353,145,107,94,967,0,0,5,15,13,28,21,9,18,21,20,15,159,0,0,0,0,0,6,9,0,16,4,6,12,57,0,0,0,0,0,0,0,0,8,11,9,9,39,11,4,3,25,12,37,53,20,18,25,23,34,265,0,0,0,0,3,0,3,0,0,3,0,262,276,19,6,26,52,55,210,412,232,608,724,792,590,3719,5,4,4,19,21,55,93,24,99,29,3,70,417,0,3,17,34,28,46,48,10,20,6,0,39,254,4,0,5,4,0,7,3,0,0,5,0,6,35,0,3,16,9,3,0,5,0,6,0,0,0,40,48,19,65,82,53,103,71,25,22,18,9,82,609,5,0,0,0,0,0,0,0,0,0,0,11,11,60,29,102,148,108,212,216,62,151,58,11,205,1372,171,50,221,573,363,987,1685,1177,1509,1993,1808,1404,11934,3,0,0,4,0,25,268,557,553,834
20607,111,208,65,339,98,68,57,1004,0,0,17,29,34,53,57,19,15,23,12,21,279,0,0,0,6,3,5,13,3,14,9,0,11,69,0,0,0,0,0,0,5,6,4,19,13,11,56,17,11,56,87,51,121,103,32,17,17,7,73,599,0,0,4,3,0,9,5,0,0,0,0,276,291,29,18,87,172,146,438,750,522,807,1036,771,639,5409,3,4,17,28,36,103,166,34,118,34,3,82,629,0,10,57,85,63,98,69,3,29,4,0,38,457,4,0,3,8,0,10,9,0,5,3,0,10,51,6,10,53,24,15,6,3,4,5,0,0,11,140,31,34,290,222,146,179,115,33,21,15,5,134,1218,0,3,5,0,0,5,0,0,0,0,0,28,40,52,58,430,366,260,401,365,78,168,50,9,305,2535,144,87,671,1145,661,1529,2311,1784,1914,2658,1893,1599,16396,3,0,0,6,6,30,335,748,824,1306
20701,283,657,197,1750,627,487,367,4528,8,3,27,50,57,116,161,66,104,101,63,88,849,0,0,0,8,8,15,38,8,51,21,22,44,224,0,0,0,0,3,3,18,17,23,43,42,44,201,55,15,65,75,56,158,233,100,105,96,66,132,1150,0,0,0,0,4,5,11,6,12,3,4,1422,1464,104,37,145,239,276,1020,2243,1590,3582,4715,3991,3275,21220,5,15,16,34,63,241,416,135,359,131,28,215,1670,9,18,86,132,134,205,185,52,64,23,9,139,1044,0,0,10,9,5,27,18,0,18,7,0,32,124,13,10,25,23,16,13,11,3,3,4,0,16,136,146,38,141,210,147,319,260,84,68,50,10,195,1666,3,0,3,0,0,6,0,0,0,0,0,44,57,173,76,283,411,357,814,888,279,516,214,52,644,4700,487,152,728,1588,1277,3648,5639,3514,5452,6960,5372,5040,39864,5,4,0,4,7,40,321,659,658,861
20702,404,640,183,634,216,110,234,2617,0,3,31,67,63,129,154,47,54,50,11,51,669,0,3,5,16,12,23,47,18,27,3,7,31,181,0,0,0,3,0,9,26,10,17,21,23,31,137,47,13,82,127,95,240,337,106,69,67,27,177,1398,0,0,0,5,0,7,10,6,4,4,0,690,725,86,37,169,344,350,1258,2497,1369,1639,1759,1032,1764,12313,3,6,16,33,54,195,255,85,116,47,9,116,929,0,16,61,109,101,148,109,29,30,13,5,66,685,0,5,5,4,5,8,10,4,3,4,0,17,73,9,7,24,27,4,13,12,4,4,0,0,13,105,75,31,129,181,114,251,215,67,53,22,9,145,1280,0,0,0,0,4,0,4,0,0,0,0,29,39,90,64,236,357,281,617,597,187,200,92,29,372,3112,386,125,769,2090,1426,3587,4601,2261,2384,2543,1365,2868,24405,0,3,0,6,4,39,206,278,236,309
20703,314,649,154,745,187,80,163,2468,5,3,31,47,52,105,107,48,48,28,9,60,546,4,3,5,13,5,24,25,10,24,7,0,18,140,4,0,0,5,4,10,20,12,10,26,13,14,112,39,13,56,85,59,182,231,72,35,32,14,106,925,0,0,0,5,0,5,16,0,0,0,0,603,623,70,26,119,263,295,1015,2267,1442,1832,2010,1008,1458,11794,3,10,12,30,58,242,316,107,134,54,10,138,1121,0,13,62,117,122,186,127,34,17,6,0,67,761,3,0,6,11,4,18,19,7,4,3,0,18,98,11,4,23,26,9,12,11,3,3,4,0,14,110,77,39,129,220,155,319,193,60,36,16,0,143,1396,0,0,0,0,3,5,7,0,0,0,0,21,41,98,65,238,411,354,778,670,207,202,85,12,400,3530,405,123,668,1900,1431,3333,4348,2483,2551,2817,1327,2533,23909,0,0,3,9,5,36,248,340,284,391
20801,151,382,145,1245,324,218,237,2764,0,5,9,21,25,56,89,36,70,56,35,54,451,0,0,4,0,4,10,23,8,44,14,5,34,155,0,0,0,0,0,4,16,12,10,34,29,15,114,25,7,26,40,30,70,105,41,65,50,30,64,559,0,0,0,0,0,8,5,4,9,0,4,792,826,57,10,60,121,120,528,1447,1089,2521,2690,2006,1949,12607,0,3,13,21,39,175,288,77,179,60,13,168,1048,6,0,41,124,94,167,158,23,48,14,0,90,776,0,4,10,8,8,17,13,8,5,4,0,15,79,6,7,22,8,11,6,3,0,0,3,0,13,83,41,23,147,155,106,251,184,46,43,23,10,140,1168,0,0,0,3,6,4,0,0,0,0,0,32,40,53,40,230,323,268,613,652,156,278,112,28,451,3193,196,68,475,1137,870,2391,3526,2131,3656,3921,2808,3212,24391,4,0,0,5,6,26,153,284,272,456
20802,436,813,169,1112,314,157,217,3415,0,9,27,75,72,146,174,54,72,60,32,69,784,0,0,5,13,12,37,40,14,32,12,12,27,204,0,0,0,8,4,9,26,30,22,40,27,42,207,44,10,52,80,83,217,243,84,50,48,23,119,1047,4,0,0,0,8,10,12,0,5,3,0,771,813,88,38,127,285,395,1443,3052,1926,2768,3255,1910,2194,17496,4,8,21,41,82,287,450,105,206,52,9,185,1459,14,8,67,184,152,291,179,27,37,9,0,124,1083,0,0,8,14,10,27,19,11,8,0,3,27,135,14,5,29,34,11,16,9,0,6,3,0,25,159,76,37,165,218,172,378,244,55,28,23,6,180,1582,6,0,0,6,0,5,6,0,0,0,0,37,54,114,68,287,491,429,1003,906,196,289,92,19,583,4473,455,142,782,2284,1707,4414,6204,3616,4028,4732,2653,3774,34787,5,0,0,3,7,45,455,738,698,884
20803,492,879,190,710,172,67,190,2891,3,3,17,44,45,148,121,41,42,26,17,40,535,0,0,10,6,4,29,53,9,26,9,0,22,170,0,0,0,0,4,11,32,24,18,33,13,31,161,21,6,35,97,47,189,191,58,26,29,9,82,798,0,0,0,4,0,11,9,4,0,3,0,658,688,53,38,98,253,280,1424,3190,1984,2037,1948,820,1766,13890,0,10,7,44,110,326,457,126,143,67,8,193,1492,4,10,69,200,178,310,152,36,21,4,0,140,1117,5,0,0,11,6,30,21,12,5,4,0,18,123,7,3,40,37,10,22,7,0,4,0,0,18,144,40,22,156,259,175,332,189,58,28,15,3,148,1421,0,3,9,6,4,5,6,0,0,0,0,50,71,53,51,282,546,484,1036,828,225,199,88,11,564,4367,215,104,637,2194,1608,4202,5895,3622,3057,2989,1177,3168,28875,0,0,0,5,6,51,392,721,648,738
20804,62,151,53,442,139,109,103,1099,0,4,3,10,3,21,21,20,20,24,21,25,186,0,0,5,0,4,8,16,3,18,3,3,12,70,0,0,0,0,0,0,9,5,4,9,14,5,46,9,0,7,17,13,36,65,27,15,27,21,31,274,0,0,0,0,0,0,0,0,0,0,0,308,311,21,8,25,51,58,222,531,398,869,1058,974,758,4976,0,0,0,14,18,53,90,22,71,25,5,58,358,4,4,16,34,32,49,45,3,22,6,0,41,267,0,0,0,0,0,5,6,0,3,0,0,5,22,4,0,11,0,0,4,6,0,3,0,0,5,31,22,4,32,35,49,79,56,16,14,15,8,33,356,0,0,0,0,0,0,0,0,0,0,0,10,10,28,9,55,79,103,192,197,42,113,46,15,151,1043,99,25,154,406,344,825,1378,853,1347,1569,1338,1191,9523,0,0,0,0,4,7,104,186,187,263
