SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
30906,1197,24,27,49,112,149,261,39,192,235,33,20,53,876,911,1791,429,282,710,19,16,34,68,68,144,76,233,307,14,18,30,613,608,1222,268,160,428,10,0,12,38,36,78,90,269,353,12,7,24,421,478,900,162,92,247,6,7,4,18,36,53,96,445,544,5,8,17,290,585,876,12157,12304,24462,686,902,1593,1960,2771,4734,429,1718,2144,8524,7720,16246,23753,25423,49176,5,4,13,0,0,0,0,3,4,0,0,0,2268,2125,4391,2279,2131,4408,47,126,172,3,6,12,0,0,0,0,0,0,1933,1867,3798,1985,2004,3986,417,638,1055,20,63,82,15,22,34,6,0,8,1416,1357,2767,1870,2075,3948,1029,1274,2300,45,95,142,61,94,152,0,4,5,1029,937,1965,2166,2399,4564,1290,1426,2719,78,145,219,95,156,248,4,13,16,780,622,1402,2246,2357,4608,1436,1582,3014,113,192,310,185,277,462,11,17,29,623,543,1170,2373,2614,4984,1470,1546,3012,151
30907,1540,22,20,42,119,113,223,77,240,317,25,21,46,1125,1037,2168,531,334,868,27,3,28,57,60,114,86,239,322,17,15,29,716,650,1364,301,180,480,5,0,9,32,29,55,69,277,346,4,7,14,414,492,909,166,91,255,3,0,3,14,20,33,98,362,461,8,9,15,286,485,768,18856,19097,37950,1055,1383,2441,2628,3436,6072,494,1758,2253,11683,10508,22196,34720,36188,70910,15,3,17,5,0,6,0,0,0,0,3,3,4126,4230,8354,4142,4239,8381,146,270,414,15,24,46,11,3,10,5,5,11,3461,3447,6905,3639,3747,7385,976,1497,2468,53,127,181,29,57,89,0,8,11,2799,2606,5408,3860,4295,8149,2173,2607,4776,113,209,317,107,155,262,5,11,17,1921,1710,3629,4312,4689,9007,2643,2985,5628,184,279,462,231,363,588,8,15,18,1217,1075,2293,4281,4718,8998,3015,3205,6226,243,297,544,341,519,867,12,23,33,882,790,1671,4498,4846,9340,2951,2888,5836,210
30908,1003,26,17,45,77,109,190,34,184,222,23,18,46,714,790,1503,414,276,693,17,7,24,46,70,117,52,240,292,21,7,28,559,603,1160,277,181,455,6,3,11,25,29,59,55,303,357,13,9,26,376,529,912,187,111,295,0,0,0,16,22,33,117,446,560,3,9,17,325,583,911,8600,8690,17289,444,743,1188,1296,2290,3586,354,1581,1930,6595,6362,12959,17287,19670,36955,3,4,4,0,0,0,0,0,0,0,0,0,1754,1756,3517,1759,1762,3529,39,73,111,0,5,10,0,0,4,0,0,0,1783,1861,3645,1823,1942,3761,297,458,756,19,29,50,13,19,38,0,5,5,1350,1231,2580,1681,1743,3420,689,870,1558,26,53,77,45,84,132,0,4,4,797,727,1528,1564,1729,3292,878,994,1878,36,99,135,76,133,207,0,7,7,515,450,967,1509,1688,3194,997,1109,2103,71,135,203,133,225,360,0,18,19,361,374,735,1568,1861,3432,991,1040,2029,95
30909,993,36,32,66,133,174,313,64,236,297,55,28,85,841,910,1751,396,277,673,23,6,30,83,101,181,48,319,366,37,24,67,594,729,1323,294,235,531,18,15,28,54,66,124,94,406,500,24,32,62,482,761,1244,263,144,404,12,7,20,31,49,83,134,631,766,24,34,59,459,874,1328,9069,9158,18226,640,883,1528,2019,2955,4975,497,2166,2664,9837,8626,18461,22063,23786,45848,4,4,9,0,3,3,4,0,4,0,0,0,2074,1965,4039,2084,1979,4061,68,119,191,8,15,21,5,0,9,0,3,3,2747,2732,5474,2825,2872,5701,370,586,954,13,48,57,19,32,47,0,3,4,1924,1690,3612,2326,2353,4682,795,942,1740,44,75,117,60,95,157,0,4,8,1212,874,2083,2114,1997,4103,916,1000,1919,60,86,145,93,148,237,6,12,19,757,628,1380,1821,1873,3692,959,1060,2020,96,158,256,184,250,431,4,19,21,648,455,1104,1882,1954,3834,939,1032,1969,90
30910,881,33,19,53,114,126,245,28,158,182,46,19,61,693,735,1431,345,220,565,21,8,30,62,66,124,32,189,221,38,9,51,499,494,991,238,158,402,9,5,18,25,44,69,71,223,292,19,16,32,363,441,807,163,81,239,9,4,14,19,20,41,95,324,418,23,11,34,300,440,740,6254,6246,12503,569,538,1108,1630,1897,3529,310,1218,1528,7081,5469,12552,15852,15366,31217,7,8,18,0,0,0,0,0,0,0,0,0,985,1002,1987,994,1010,2003,71,132,203,4,11,13,0,3,8,0,3,3,1694,1701,3396,1769,1844,3621,343,504,853,13,31,46,8,29,35,3,0,6,1728,1440,3172,2102,2008,4108,616,651,1265,25,31,57,41,58,95,0,3,5,954,762,1717,1645,1497,3146,551,597,1151,58,68,128,72,95,170,6,0,8,623,453,1081,1315,1224,2537,588,679,1261,59,80,137,150,156,311,6,8,14,478,286,765,1277,1209,2488,674,779,1456,95
31001,921,35,27,59,83,124,204,67,270,340,29,51,81,735,879,1611,360,288,644,17,14,33,43,70,113,73,304,375,22,27,48,509,702,1206,257,164,418,11,4,18,31,38,69,75,344,424,23,13,37,402,569,971,161,84,243,3,0,11,15,27,47,97,470,570,12,23,34,298,608,900,11446,10979,22425,868,1005,1872,1913,2675,4591,492,2109,2600,10002,8033,18035,24725,24803,49529,33,21,56,0,4,0,3,0,4,0,3,4,2565,2319,4878,2601,2344,4944,218,314,532,13,23,40,6,13,23,0,0,0,2644,2242,4888,2888,2598,5486,822,1152,1970,60,56,114,38,59,96,5,7,10,2072,1524,3597,2988,2797,5788,1541,1759,3296,117,145,261,74,104,180,3,15,13,1248,936,2187,2979,2959,5940,1647,1588,3235,128,155,278,128,209,334,7,18,32,844,606,1446,2754,2573,5323,1581,1483,3061,157,181,334,235,302,543,9,25,40,726,540,1263,2702,2532,5234,1526,1433,2956,148
31002,1455,46,17,63,138,109,248,80,210,295,68,33,101,1156,1000,2158,503,326,831,21,11,33,77,46,123,94,244,337,57,16,73,747,643,1392,285,150,436,15,9,27,34,28,62,63,267,327,24,12,35,429,467,888,140,75,211,7,0,7,9,9,19,122,400,520,24,17,42,292,500,791,11584,11581,23161,862,805,1673,2129,2207,4338,576,1721,2297,7385,5941,13333,22534,22260,44793,5,0,3,0,0,0,0,0,0,0,0,3,2113,1922,4031,2120,1927,4042,77,132,209,14,17,38,3,7,10,0,0,4,1610,1530,3140,1707,1686,3394,364,485,852,28,60,88,10,21,29,0,0,3,1102,932,2032,1502,1499,3000,766,875,1633,57,97,152,54,64,119,0,10,12,804,678,1480,1683,1713,3399,921,1048,1974,83,109,190,79,111,195,4,17,16,569,484,1056,1664,1771,3431,1118,1211,2327,122,133,258,175,249,421,4,16,21,566,474,1034,1981,2076,4058,1257,1366,2633,125
31003,1738,52,38,88,183,215,396,111,407,515,91,59,148,1368,1508,2883,665,526,1191,22,12,28,77,124,202,126,474,599,60,37,98,952,1171,2124,447,276,714,11,0,22,32,35,71,155,611,768,47,31,74,686,956,1646,250,134,389,4,7,7,15,26,45,175,730,909,41,40,83,495,944,1435,16870,16933,33801,1249,1561,2806,2894,3875,6771,840,3136,3976,14137,12126,26266,35989,37628,73618,9,9,17,0,0,0,0,0,0,0,0,0,3596,3407,7006,3606,3428,7032,162,264,422,18,38,55,5,9,16,0,9,8,3403,3236,6638,3592,3550,7142,845,1235,2086,64,133,196,38,54,92,0,3,3,2492,2365,4861,3443,3794,7237,1576,1900,3480,141,239,382,106,165,271,4,6,10,1741,1502,3246,3571,3820,7388,1652,1724,3374,170,232,396,177,271,447,4,24,27,1198,1040,2234,3199,3289,6486,1807,1855,3660,243,282,522,297,459,757,12,52,62,1087,902,1985,3440,3544,6989,1872,1976,3846,241
31004,619,23,13,38,57,71,126,39,154,196,12,15,27,497,506,1003,192,136,327,6,0,10,21,37,59,39,151,188,8,4,12,263,333,598,102,58,161,4,0,3,9,17,24,26,117,141,0,4,8,144,193,341,54,18,75,0,5,5,4,3,9,28,128,153,6,3,4,95,156,247,11176,11265,22436,897,1120,2020,1632,2245,3874,319,1071,1390,9901,8961,18865,23921,24665,48585,8,16,25,0,3,5,0,0,0,3,3,3,3075,2914,5993,3087,2941,6020,154,330,484,3,22,29,8,6,6,0,4,7,2930,2869,5805,3096,3237,6330,980,1392,2370,71,145,216,39,70,105,6,0,11,2232,2112,4337,3324,3715,7038,1888,2253,4138,137,205,338,98,177,275,0,9,16,1463,1352,2816,3586,4000,7584,1902,1962,3861,152,222,373,191,227,410,4,20,28,929,835,1765,3168,3265,6435,1778,1774,3545,169,244,416,227,356,582,5,37,44,667,619,1287,2849,3024,5877,1669,1569,3241,160
31101,316,15,6,19,32,27,59,11,49,62,20,9,31,247,233,486,137,91,227,5,0,11,16,22,39,20,71,93,12,7,14,192,192,383,86,48,131,0,0,0,9,11,15,11,78,93,0,6,7,114,139,254,45,30,75,0,0,0,3,4,11,38,136,175,3,5,10,92,179,271,2419,2416,4831,187,201,386,466,532,993,137,446,579,1568,1364,2931,4772,4958,9728,0,0,0,0,0,0,0,0,0,0,0,0,449,425,874,448,425,874,14,28,45,0,3,3,0,0,0,0,0,0,331,328,660,352,364,707,70,86,156,10,12,22,6,0,6,0,0,0,249,198,447,327,305,629,142,189,330,16,22,35,7,24,23,0,3,0,179,171,350,341,400,746,187,192,379,15,44,60,22,28,49,0,0,0,155,124,281,386,388,774,225,263,491,23,37,65,32,46,79,4,9,13,114,111,225,395,470,863,282,270,551,25
31102,783,32,24,49,80,85,159,31,162,192,26,19,42,588,641,1228,270,200,466,16,14,28,49,55,102,45,164,210,13,8,19,394,437,830,184,111,293,6,6,17,25,34,65,50,178,228,12,3,12,289,335,620,78,40,125,4,6,6,7,13,20,68,216,285,4,6,12,162,281,446,6408,6430,12840,574,762,1339,1274,1796,3068,302,1103,1403,5781,5055,10839,14343,15147,29487,0,5,9,0,6,6,0,0,0,0,0,0,1303,1281,2585,1307,1290,2592,60,116,173,0,17,23,0,11,9,3,0,3,1397,1310,2705,1464,1448,2910,321,431,756,29,58,86,9,22,39,0,6,6,952,983,1939,1321,1504,2825,558,688,1244,51,75,129,44,62,113,4,4,5,718,652,1367,1378,1480,2854,611,625,1238,72,111,186,64,95,163,5,12,16,491,442,933,1248,1291,2536,617,654,1276,113,129,239,117,162,275,5,0,10,465,388,851,1321,1333,2656,595,600,1191,76
31103,924,13,15,32,65,86,151,53,201,251,11,15,30,694,699,1390,346,249,596,14,3,18,39,36,79,48,217,269,20,12,25,465,526,985,213,107,317,12,5,16,34,23,56,65,216,284,8,9,14,334,362,693,99,64,162,5,0,9,11,21,30,59,283,340,3,6,12,181,368,551,12805,12824,25627,927,1244,2173,2071,2631,4698,388,1596,1982,10720,9514,20233,26906,27801,54708,4,11,16,0,5,5,0,0,0,0,0,3,3079,2819,5903,3089,2833,5922,135,290,427,8,26,42,0,8,8,3,0,3,2815,2592,5405,2965,2914,5881,707,996,1700,62,106,169,23,27,56,0,5,5,2066,1816,3885,2861,2946,5808,1323,1609,2931,100,173,280,71,105,178,5,7,10,1272,1222,2497,2773,3120,5894,1376,1489,2860,123,199,324,142,167,309,8,21,32,910,781,1690,2554,2658,5210,1473,1513,2984,143,208,347,225,317,540,8,43,52,637,623,1260,2491,2699,5186,1501,1578,3079,140
31104,448,15,10,25,48,28,76,33,82,116,5,5,11,353,322,674,146,91,239,0,5,9,20,15,30,22,75,94,4,0,12,196,189,377,71,36,103,3,0,6,10,0,6,28,47,80,0,0,4,109,86,198,35,8,44,0,3,4,0,6,6,17,66,88,0,0,0,55,87,141,7829,7926,15762,419,468,893,989,1108,2097,193,530,728,4502,3761,8266,13933,13800,27734,0,3,3,0,3,3,0,0,0,0,0,0,1794,1735,3528,1793,1738,3536,51,101,152,9,15,20,4,0,5,0,7,5,1324,1213,2538,1389,1340,2728,333,511,843,29,47,70,3,29,32,0,0,4,844,765,1606,1204,1351,2558,721,853,1572,34,70,103,32,62,95,0,6,6,623,449,1070,1412,1437,2846,968,1124,2090,58,94,148,76,82,149,3,9,15,467,388,852,1566,1693,3256,1220,1255,2475,98,112,210,136,180,310,7,17,25,366,288,648,1832,1846,3679,1241,1289,2532,92
31105,901,31,12,41,68,123,193,57,206,266,23,12,39,693,757,1441,326,240,569,18,8,26,36,62,102,41,224,264,9,16,23,432,547,985,191,150,337,0,4,7,30,33,60,43,248,290,4,0,8,270,437,702,151,88,241,3,3,7,14,9,28,67,288,352,11,5,24,246,395,642,10451,10496,20948,645,830,1474,1525,2245,3767,335,1459,1800,7937,7111,15046,20899,22143,43038,5,12,15,0,0,0,0,0,0,0,0,0,2101,1990,4090,2108,2000,4107,90,160,249,4,11,18,5,0,5,0,0,0,2022,1866,3881,2118,2034,4148,537,772,1316,26,64,86,17,32,45,0,5,5,1500,1336,2834,2078,2207,4286,979,1117,2101,73,100,175,50,83,141,0,12,9,958,798,1752,2065,2111,4173,1132,1256,2387,81,106,194,100,139,237,0,11,9,655,551,1203,1968,2060,4026,1134,1201,2340,105,141,245,162,249,409,11,23,35,537,461,999,1953,2075,4026,1176,1200,2373,116
31106,1112,49,35,87,152,157,308,78,242,317,37,31,68,986,899,1888,344,189,538,23,14,40,55,86,144,55,255,312,33,17,47,505,575,1079,166,121,282,15,0,16,17,36,53,80,258,336,11,10,17,292,422,712,100,58,166,7,0,8,12,27,35,108,384,492,13,16,27,237,486,730,12860,12868,25730,1049,1349,2401,2412,3394,5802,557,2032,2591,11853,10072,21923,28733,29716,58448,12,14,23,0,0,0,0,0,0,0,0,6,2730,2531,5259,2743,2553,5291,178,348,522,16,30,39,7,10,18,4,9,9,2593,2183,4770,2789,2576,5364,767,1072,1839,44,104,148,21,41,67,0,10,8,1914,1612,3530,2750,2833,5583,1498,1632,3129,91,120,208,75,113,188,4,13,19,1273,1061,2335,2937,2938,5875,1580,1578,3154,118,166,286,120,224,345,13,36,47,973,820,1791,2803,2822,5624,1437,1460,2898,149,183,333,190,265,459,11,39,52,769,638,1412,2557,2593,5146,1344,1312,2662,140
31201,411,13,10,23,58,23,75,39,87,127,26,12,34,381,295,678,149,100,246,12,4,14,43,22,60,29,108,136,12,14,28,246,238,487,76,59,135,9,0,4,11,7,16,50,111,162,18,0,19,154,180,338,49,19,71,5,0,5,7,0,9,45,125,175,8,0,8,118,148,264,7203,6586,13797,567,340,909,1348,920,2269,295,701,990,5691,3662,9353,15108,12213,27316,0,6,6,0,0,0,0,0,0,0,0,0,885,767,1652,884,771,1660,44,96,141,3,15,21,0,3,3,0,0,3,953,828,1785,1005,944,1953,346,492,837,24,22,45,14,14,25,0,5,5,1015,804,1815,1396,1328,2731,796,859,1653,40,40,78,47,53,94,4,5,10,666,438,1102,1546,1390,2932,817,726,1547,76,46,125,74,54,131,4,3,6,420,253,675,1399,1091,2489,757,685,1437,82,73,155,141,115,255,4,11,14,302,233,535,1289,1107,2392,659,551,1210,89
31202,1907,36,38,73,177,156,337,117,401,517,82,43,124,1483,1463,2946,719,525,1242,35,12,42,88,86,170,147,524,668,60,24,89,1043,1170,2210,475,266,742,20,11,32,38,49,85,119,574,696,51,22,75,711,924,1630,226,120,352,3,0,5,23,13,40,171,673,844,19,24,47,446,835,1282,22640,22104,44748,1401,1429,2829,3870,3701,7569,933,3154,4086,17067,12544,29605,45909,42930,88838,3,11,14,4,3,4,0,0,0,5,3,5,3728,3513,7240,3734,3530,7264,114,297,415,7,42,50,6,5,17,0,8,8,3242,2969,6214,3372,3326,6701,953,1343,2301,63,115,180,25,59,85,0,5,4,2611,2257,4866,3653,3785,7436,1905,2263,4166,140,217,355,119,142,254,4,9,10,1850,1410,3259,4013,4038,8046,2158,2235,4393,155,232,382,179,269,445,6,19,28,1261,883,2147,3760,3633,7393,2319,2425,4745,230,302,529,316,425,739,15,43,61,1067,744,1810,3942,3945,7886,2655,2574,5230,263
31203,283,10,10,18,55,29,79,19,56,73,17,0,24,280,194,476,104,75,178,8,0,12,14,15,28,12,60,78,10,0,11,150,156,307,63,33,100,3,0,3,13,3,18,13,47,60,4,0,3,100,85,187,20,17,40,0,0,0,0,5,4,20,83,103,5,5,6,41,108,150,3316,3295,6614,287,260,542,811,673,1479,138,389,527,3383,2562,5940,7932,7174,15102,0,0,0,0,0,3,0,0,0,6,0,6,508,510,1021,514,513,1030,15,37,53,0,0,8,0,0,0,0,0,0,682,723,1402,705,764,1464,123,171,297,13,14,26,7,15,18,0,3,3,807,702,1503,947,904,1854,294,344,639,14,31,42,24,26,52,0,0,0,560,410,967,888,811,1706,357,426,790,33,39,74,32,32,67,0,0,0,312,236,546,737,737,1467,408,433,848,58,64,118,53,81,138,6,12,13,333,176,510,853,765,1623,364,379,748,51
31301,1617,48,14,57,143,128,266,68,230,304,30,15,45,1181,1106,2292,600,467,1068,16,13,31,69,55,129,87,303,389,19,15,37,786,858,1642,400,247,645,9,7,13,49,42,87,119,294,413,22,6,29,601,595,1198,199,108,306,10,0,9,18,24,39,132,343,470,13,8,21,363,481,849,7010,7072,14089,501,556,1057,1435,1566,2998,525,1654,2176,2972,2621,5595,12441,13473,25917,0,3,3,0,0,0,0,0,0,0,0,0,758,733,1489,758,736,1494,20,37,58,0,0,4,0,0,0,0,0,0,564,480,1046,588,519,1108,80,154,234,3,13,20,0,5,9,0,3,3,362,321,679,449,496,945,242,289,534,32,39,71,20,25,43,4,0,5,330,294,628,624,656,1279,287,325,615,44,58,102,50,61,112,0,0,8,224,227,457,609,678,1286,416,476,899,58,71,129,69,125,199,0,9,4,243,201,442,790,879,1672,473,533,1007,75
31302,980,31,17,49,81,117,200,55,215,271,52,22,75,750,821,1573,381,271,654,22,8,35,81,60,144,78,235,313,25,9,33,586,587,1171,265,165,428,10,12,24,37,30,73,84,286,375,13,5,19,416,499,914,164,77,242,9,0,12,19,21,46,111,428,538,13,16,24,323,539,868,10001,10082,20081,877,1079,1960,1903,2671,4571,482,1758,2237,8371,7703,16080,21640,23286,44929,3,4,11,0,0,3,0,0,3,0,4,4,2257,2252,4509,2268,2268,4537,95,205,295,3,16,26,5,4,9,0,6,0,2249,2330,4577,2348,2560,4908,568,800,1370,44,92,139,22,49,66,0,3,7,1761,1685,3449,2404,2631,5038,955,1095,2048,81,157,243,68,109,179,4,6,9,1117,1010,2130,2226,2382,4609,985,1103,2084,121,178,302,112,181,295,6,12,21,729,667,1402,1962,2137,4096,1072,1131,2206,138,208,343,215,304,518,11,25,30,627,521,1148,2063,2182,4245,1138,1170,2313,122
31303,308,5,4,10,46,16,57,13,41,58,21,6,19,259,199,462,101,68,170,5,0,4,11,8,19,16,39,53,11,0,11,141,110,252,43,10,60,0,0,0,9,9,13,13,52,69,6,0,10,77,73,152,26,15,46,0,0,0,0,7,8,12,66,77,0,0,3,47,80,129,2481,2307,4786,184,188,380,429,437,867,99,312,414,1615,1016,2630,4820,4262,9080,7,0,4,0,0,0,0,0,0,0,0,0,395,341,736,400,342,746,39,30,66,10,5,8,0,0,0,0,0,0,423,259,685,475,285,761,119,115,236,8,7,20,4,4,12,0,0,5,361,171,528,497,295,796,226,181,408,23,4,28,12,15,30,0,4,4,240,111,351,503,320,824,249,196,450,33,26,53,16,16,32,0,7,3,191,85,278,494,330,818,284,272,552,27,40,72,44,38,81,0,3,8,139,91,232,499,440,936,271,269,545,25
31304,1116,31,23,48,71,92,163,63,212,273,27,24,50,811,846,1655,361,275,637,15,7,22,43,61,104,57,236,291,18,14,28,501,588,1085,258,149,411,9,3,14,18,23,44,82,247,326,9,3,10,368,435,807,128,62,192,5,3,4,13,19,27,92,265,354,7,6,8,236,355,590,11439,11538,22979,726,980,1704,1647,2225,3876,425,1468,1892,7357,6642,13996,21597,22857,44453,3,8,9,0,0,0,3,0,3,0,0,0,2476,2328,4803,2483,2331,4815,79,143,215,3,15,15,0,0,5,0,0,0,1893,1799,3689,1974,1962,3936,405,561,965,33,56,84,23,35,58,0,3,6,1193,1031,2223,1650,1683,3335,794,1020,1816,74,114,183,57,82,135,0,5,10,774,734,1515,1705,1954,3661,1080,1331,2409,95,144,233,113,177,292,6,9,15,551,518,1076,1848,2176,4019,1383,1400,2787,130,149,278,192,319,514,4,20,22,532,453,989,2247,2345,4589,1447,1592,3046,116
31305,1425,45,36,79,165,206,367,89,362,452,68,54,123,1109,1335,2445,589,469,1057,28,28,48,118,112,235,104,466,572,63,44,101,897,1119,2019,407,250,662,18,13,27,57,90,147,147,585,731,36,27,71,667,969,1635,239,126,365,12,4,14,31,48,77,213,816,1029,28,57,83,516,1047,1565,10315,10336,20649,802,1070,1869,2415,3270,5683,755,2945,3696,7839,6733,14574,22117,24355,46472,6,4,4,0,0,0,0,0,0,0,0,0,1732,1612,3348,1741,1617,3358,41,79,122,10,6,15,0,3,3,0,0,0,1477,1313,2793,1527,1410,2937,240,372,615,19,49,73,17,30,47,0,0,0,1094,1021,2116,1370,1473,2841,600,733,1329,58,90,150,31,68,100,4,8,11,798,718,1513,1487,1616,3102,738,892,1630,74,122,196,69,160,228,3,14,15,618,566,1183,1508,1752,3260,933,1027,1959,130,178,312,196,289,491,16,25,34,611,582,1194,1889,2107,3992,990,1069,2062,155
31401,1277,17,22,41,56,86,142,45,183,227,27,25,52,892,845,1737,372,245,622,12,12,25,30,35,61,47,186,234,12,18,34,473,497,973,197,123,319,4,0,7,13,20,33,69,228,295,12,12,22,296,386,682,103,53,154,7,0,9,4,10,16,64,306,362,5,14,16,181,375,560,18249,18413,36667,671,892,1568,1639,2366,4006,401,1391,1791,9399,8259,17657,30357,31331,61688,0,3,4,0,3,4,0,0,0,0,0,0,3174,2991,6164,3177,2992,6173,65,127,192,4,9,14,0,6,3,0,0,5,2505,2195,4700,2570,2336,4909,539,770,1305,20,44,68,21,29,54,0,4,4,1511,1230,2743,2096,2078,4168,1329,1742,3070,44,70,117,56,104,159,0,8,8,851,738,1588,2278,2656,4931,1950,2210,4155,93,118,210,100,179,285,3,9,12,599,540,1133,2741,3061,5803,2549,2771,5319,100,161,269,197,281,479,6,25,30,588,529,1121,3446,3773,7215,2649,2693,5336,144
