SA3_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,0,19,9,0,0,0,5,0,11,51,45,4,47,3,12,168,3266,848,107,1223,101,43,5583,0,58,4,8,7,0,69,0,52,8,0,0,0,63,6,309,13,13,6,0,351,8,170,40,34,6,3,253,15,58,19,40,4,0,132,61,48,18,84,28,0,231,289,28,18,164,23,4,529,1455,22,12,406,102,9,1997,1102,3,6,176,26,3,1311,325,0,0,42,0,0,372,134,0,0,17,0,0,160,31,0,0,5,0,0,38,13,0,0,0,0,0,18,28,0,0,0,0,0,29,63,52,7,50,23,9,207,3533,808,143,1047,205,30,5765
30102,0,0,26,45,0,0,7,0,0,61,85,35,13,72,22,16,251,4915,612,227,1582,123,49,7503,0,39,0,16,13,0,64,0,57,4,0,0,0,62,9,258,9,38,17,0,330,27,94,47,88,31,5,291,59,26,19,126,13,8,245,307,26,22,158,39,6,553,345,24,34,237,31,3,676,1502,22,13,450,192,8,2177,2132,0,0,262,31,0,2435,547,0,0,101,11,0,661,166,0,0,32,7,0,198,71,0,0,6,0,0,81,35,0,0,9,4,0,46,60,0,0,14,3,0,82,84,40,14,86,24,23,266,5342,580,174,1614,404,52,8165
30103,0,0,24,21,3,0,8,0,0,35,56,50,8,40,12,14,176,4647,943,100,1286,98,47,7118,3,55,0,0,0,0,64,0,90,3,3,0,0,99,8,343,15,23,10,4,397,20,169,9,36,9,4,241,26,60,12,56,14,0,170,122,51,9,81,7,3,272,363,38,24,162,32,4,626,1900,25,21,394,213,12,2566,1533,7,3,180,43,0,1767,679,0,0,81,6,0,766,290,0,0,18,4,0,316,115,0,0,12,0,0,129,35,0,0,5,0,0,43,32,0,0,9,0,0,37,92,66,6,50,31,14,257,5235,906,98,1110,365,43,7753
30201,0,0,7,3,0,0,3,0,0,5,36,8,10,27,22,0,102,2381,167,65,690,353,19,3667,5,12,0,5,0,0,24,0,12,0,4,0,0,13,5,57,7,11,3,0,82,9,23,4,24,0,0,63,8,16,0,27,5,0,55,33,22,0,38,179,0,269,203,13,10,98,50,0,378,1119,3,13,262,115,8,1512,1067,5,0,98,30,0,1201,526,0,0,39,10,0,582,153,0,0,16,4,0,172,51,0,0,9,0,0,55,17,0,0,0,0,0,19,17,0,0,0,0,0,14,47,11,4,36,19,8,122,3261,170,31,666,419,19,4566
30202,0,0,20,16,0,0,3,0,0,17,74,85,14,61,15,10,258,6190,1325,151,1661,325,45,9701,5,100,3,11,0,0,121,0,111,8,3,0,0,120,25,504,21,33,19,5,610,57,223,38,74,39,3,439,56,90,14,74,28,0,271,272,95,27,120,102,4,610,1120,47,12,300,75,7,1560,3528,22,11,545,115,8,4229,1695,8,5,193,11,7,1911,551,0,0,67,7,0,619,221,0,0,39,3,0,268,105,0,0,6,6,0,110,46,0,0,5,0,0,47,38,0,0,16,3,0,53,95,94,16,66,41,26,332,7811,1301,152,1539,438,65,11298
30203,0,0,10,13,0,0,3,0,0,15,57,45,42,38,9,8,194,4256,568,150,943,86,35,6036,7,60,7,5,0,0,73,4,44,6,5,0,0,53,10,246,16,20,4,0,306,34,84,52,32,8,0,205,52,26,22,39,6,0,149,212,29,21,67,11,7,341,787,24,15,181,12,0,1023,2445,7,9,321,55,9,2853,1141,0,3,153,30,0,1327,427,0,0,48,4,6,485,132,0,0,17,0,0,152,26,0,0,18,0,0,44,32,0,0,0,0,0,34,19,0,0,4,0,0,27,60,41,5,42,18,16,187,5396,559,159,964,141,38,7248
30204,0,0,3,5,0,0,0,0,0,9,55,71,15,36,10,24,215,4533,1034,150,1089,276,70,7156,3,60,4,3,0,0,69,0,77,4,4,0,0,91,10,369,14,19,3,0,414,41,160,29,48,18,4,300,59,67,21,60,3,3,209,203,67,34,93,28,3,432,715,56,26,177,52,4,1036,2514,26,16,392,168,10,3122,1011,9,0,115,12,3,1150,205,0,0,18,0,0,228,43,0,0,15,0,0,54,22,0,0,3,3,0,25,11,0,0,0,0,0,15,12,0,0,5,0,0,15,71,93,7,45,22,13,252,4920,991,159,996,318,38,7422
30301,0,0,29,33,0,0,7,3,0,38,42,25,3,40,6,5,131,3551,556,42,859,67,26,5098,0,39,0,0,0,0,41,0,44,3,4,0,0,49,9,211,12,15,3,4,243,14,107,5,31,6,0,168,18,38,7,25,6,0,93,48,33,9,40,0,0,126,179,22,9,97,6,0,317,1390,32,0,258,72,4,1749,1384,0,0,180,50,0,1616,615,0,0,55,9,0,678,270,0,0,23,0,0,294,136,0,0,16,4,0,153,80,0,0,0,0,0,85,85,0,0,11,0,0,99,48,28,0,32,10,10,119,4261,550,53,792,166,15,5844
30302,0,0,52,53,0,0,19,0,0,71,114,79,22,76,7,13,320,8655,1555,170,2325,128,79,12906,4,138,9,3,0,0,158,0,175,12,4,3,0,198,40,704,26,56,3,0,824,105,203,89,129,10,4,530,114,62,21,85,8,0,285,521,60,26,184,16,9,812,2057,44,16,436,39,10,2594,3985,32,9,672,73,9,4773,2577,5,5,409,64,0,3060,1040,0,0,148,18,0,1212,349,3,0,66,6,3,426,178,0,0,29,0,0,210,75,0,0,12,5,0,93,91,0,0,27,0,0,121,115,106,12,101,28,22,381,11256,1522,210,2369,281,53,15681
30303,0,0,20,5,0,0,5,8,0,22,73,27,15,85,20,13,237,4275,851,163,1583,492,44,7406,5,50,0,7,3,0,62,6,53,4,0,3,0,69,28,322,19,61,7,3,450,38,183,37,85,51,3,393,52,56,16,62,35,0,227,79,58,13,91,100,3,338,319,28,16,160,119,4,655,2341,22,19,501,276,17,3174,1645,7,10,234,109,11,2012,728,5,4,92,30,3,862,281,0,0,32,9,0,317,102,0,0,11,7,0,125,34,0,0,8,0,0,41,27,0,0,10,10,0,47,76,48,10,106,31,22,297,5767,837,154,1455,800,63,9069
30304,0,0,14,11,0,0,0,0,0,8,47,29,3,48,3,4,137,2646,537,80,1011,94,26,4378,5,25,3,4,0,0,39,5,41,0,4,0,0,52,33,234,22,42,14,0,341,38,97,24,70,10,0,247,36,29,7,51,17,0,142,137,30,15,69,8,0,254,465,24,22,181,22,8,717,1280,4,11,262,58,3,1626,677,3,6,138,21,0,839,255,0,0,44,4,0,300,88,0,0,29,0,0,116,47,0,0,11,0,0,58,21,0,0,3,0,0,20,10,0,0,4,0,0,22,45,39,6,52,17,13,173,3135,531,110,962,178,29,4950
30305,0,0,7,8,0,0,5,0,0,10,58,25,10,50,15,9,162,3714,460,71,962,172,31,5402,5,26,0,4,5,0,37,0,29,0,0,0,0,30,16,125,7,22,13,4,192,14,111,23,37,14,7,212,12,42,6,46,9,0,107,43,46,5,45,9,0,159,449,38,8,138,43,3,682,2281,14,13,349,227,6,2889,1385,9,0,117,28,0,1536,313,0,0,37,8,0,366,78,0,0,10,0,0,89,12,0,0,7,0,0,21,5,0,0,3,0,0,3,10,0,0,3,4,0,19,98,41,9,88,37,17,287,4712,478,77,912,395,44,6624
30306,0,0,13,5,0,0,7,0,0,10,53,20,0,62,18,5,165,2899,258,90,1154,241,36,4682,0,8,0,10,0,0,22,5,13,0,4,0,0,22,18,68,13,66,22,0,180,28,47,10,79,36,3,203,23,16,5,49,21,0,113,44,18,9,63,30,3,163,216,26,17,140,36,9,434,1700,14,20,344,275,8,2355,871,3,4,137,34,3,1054,314,0,0,38,21,0,383,93,0,0,17,0,0,113,27,0,0,5,4,0,36,18,0,0,5,0,0,19,13,0,0,5,0,0,13,56,26,8,84,20,18,215,3435,242,72,1040,491,44,5327
30401,0,0,10,11,0,0,3,0,0,17,28,9,0,24,3,0,69,1511,30,26,439,43,11,2059,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,10,0,9,3,0,17,3,6,3,9,0,0,27,0,8,0,16,0,0,25,4,3,3,19,3,0,31,41,3,4,41,4,0,96,588,0,0,134,34,0,756,455,0,0,62,17,0,541,215,0,0,46,7,0,264,102,0,0,15,0,0,116,40,0,0,5,0,0,42,6,0,0,0,0,0,10,16,0,0,0,4,0,17,19,0,0,26,3,6,55,1498,34,8,384,75,3,2006
30402,0,0,31,32,0,0,11,0,0,44,16,0,5,23,0,3,46,1487,15,43,488,42,6,2078,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,16,7,0,3,27,0,3,37,18,0,5,19,4,0,43,23,0,0,26,3,0,50,22,4,12,41,0,0,81,302,0,4,86,7,0,403,456,3,0,94,4,3,557,292,8,0,45,4,0,345,184,0,0,32,0,0,217,112,0,0,16,0,0,129,49,0,0,9,4,0,60,67,0,0,16,0,0,83,26,0,0,37,4,3,77,1547,14,25,463,35,13,2101
30403,0,0,99,108,0,0,43,0,0,157,68,15,7,64,8,5,157,5774,270,33,1597,132,20,7836,5,36,0,7,0,0,40,4,26,0,10,3,0,36,19,160,6,34,10,0,231,80,28,9,102,3,0,219,47,10,3,74,5,0,143,148,10,3,86,12,0,256,931,7,8,212,20,6,1179,2322,7,4,355,44,3,2734,1451,4,5,237,62,3,1760,581,0,0,101,19,0,702,282,0,0,35,3,0,328,166,0,0,24,3,0,197,96,0,0,11,3,0,110,150,0,0,40,0,0,188,55,19,5,55,18,3,157,6334,308,50,1381,209,20,8301
30404,0,0,14,6,0,0,5,0,0,15,30,42,17,27,18,5,141,2767,848,96,726,613,17,5071,6,57,0,7,0,0,64,0,56,0,0,0,0,61,5,309,9,13,13,0,350,19,162,49,30,8,4,268,15,73,15,33,16,0,143,66,83,20,35,317,0,522,261,36,14,123,174,0,613,1288,21,5,226,108,0,1651,969,15,0,132,24,3,1141,439,0,0,62,4,0,504,187,0,0,19,7,0,217,55,0,0,9,3,0,73,23,0,0,0,0,0,23,16,0,0,7,0,0,20,37,59,12,35,35,9,179,3389,865,124,723,704,16,5822
30501,0,0,238,269,0,0,117,8,7,401,166,61,14,127,43,21,431,11809,1029,318,3471,331,100,17058,12,77,6,3,7,0,97,5,94,6,0,3,0,111,36,415,51,49,10,5,574,148,121,96,147,24,7,537,151,73,99,159,21,3,513,646,51,49,230,48,6,1031,1849,32,29,460,84,0,2461,6253,20,22,971,266,22,7555,5301,0,19,842,240,17,6426,2391,10,3,434,134,7,2976,948,3,0,209,51,0,1214,453,0,0,118,18,0,597,241,0,3,60,15,0,318,403,0,0,119,19,0,545,214,50,15,185,78,41,585,19067,950,399,3995,1020,113,25541
30502,0,0,75,160,0,0,29,0,0,192,57,33,0,30,6,14,139,4776,619,18,1065,61,28,6569,0,55,3,3,0,0,65,5,56,3,3,0,0,60,5,248,9,11,0,0,276,32,92,18,47,3,0,198,37,32,0,28,4,0,105,115,17,3,39,8,0,185,555,14,9,176,11,0,758,1692,4,0,240,18,3,1961,1330,3,0,180,31,0,1548,713,0,0,75,14,0,804,393,0,0,44,3,0,440,194,0,0,29,6,0,224,102,0,0,13,0,0,114,229,0,0,26,3,0,259,80,48,0,45,14,17,203,5479,569,51,966,120,26,7209
30503,0,0,184,216,0,0,56,5,0,278,120,48,25,103,28,20,342,12290,929,251,2883,229,72,16649,6,67,3,9,3,0,99,0,75,0,7,0,0,84,42,359,31,47,4,3,491,150,95,66,119,7,5,430,140,60,94,111,20,4,426,705,55,78,219,29,3,1088,2612,48,49,505,50,9,3276,6348,24,16,802,159,12,7353,3842,0,8,532,117,0,4511,1767,0,0,268,49,6,2089,801,0,0,119,10,0,934,383,0,0,81,6,0,473,219,0,0,41,0,0,263,329,0,0,82,11,3,427,172,65,13,115,36,44,443,17529,857,366,3050,507,80,22395
30504,0,0,126,121,0,0,34,0,0,158,63,10,10,58,9,9,159,6198,197,84,1731,102,31,8339,3,13,4,9,0,0,31,0,21,0,0,0,0,19,34,91,9,29,0,3,162,67,11,15,79,5,3,179,75,13,10,88,0,0,185,304,12,32,122,10,0,472,967,10,7,248,15,0,1250,2308,5,4,406,51,3,2774,1689,0,3,331,34,4,2063,935,0,3,158,16,0,1109,437,0,0,71,3,0,517,256,0,0,47,4,0,313,165,0,0,31,0,0,198,194,0,0,49,8,0,255,84,21,6,74,11,11,207,7528,191,85,1745,176,25,9747
30601,3,0,17,19,0,0,18,17,0,48,55,14,4,54,16,10,154,4460,248,26,1409,243,48,6427,5,11,0,4,4,0,24,0,17,0,3,0,0,25,7,66,4,31,0,3,112,33,52,8,59,12,4,164,38,12,6,57,5,3,123,188,21,4,128,49,4,397,727,15,3,304,93,3,1142,1322,10,16,387,138,7,1878,1217,0,0,192,15,3,1431,369,0,0,57,4,0,429,125,0,0,18,5,0,154,35,0,0,7,0,0,41,24,0,0,3,0,0,31,31,0,0,23,12,0,67,87,16,8,76,35,21,238,4201,218,54,1344,390,44,6246
30602,0,0,6,15,3,0,17,24,0,56,125,116,15,98,42,24,412,9122,1941,220,3019,656,121,15077,13,125,7,15,5,0,170,7,144,20,8,7,0,195,39,548,53,105,41,3,797,202,360,109,209,57,19,957,379,135,36,279,73,10,911,1326,146,70,493,176,12,2228,2123,104,32,725,180,15,3182,3164,43,18,821,169,10,4215,979,3,10,210,49,3,1254,293,3,0,63,16,0,372,94,0,0,24,8,0,125,26,0,0,8,3,0,42,13,0,0,11,3,0,25,19,3,0,29,21,0,75,135,158,24,148,85,44,587,8816,1772,386,3152,901,114,15147
30603,3,0,6,12,0,0,3,3,0,20,32,14,5,46,33,8,145,1709,641,138,1188,379,52,4095,7,17,21,14,38,0,97,0,31,37,16,15,0,99,19,83,96,59,41,0,299,140,77,224,152,55,5,657,196,37,14,159,40,5,453,506,35,32,259,83,3,919,553,9,4,265,74,0,901,257,6,0,104,42,0,407,56,0,0,26,11,0,93,8,0,0,9,4,0,23,5,0,0,3,7,0,16,0,0,0,0,13,0,13,0,0,0,0,3,0,4,21,0,0,15,4,0,39,34,19,10,76,64,9,219,1796,327,443,1158,494,28,4250
30604,5,0,6,56,0,0,49,17,0,128,18,6,4,26,22,6,84,871,124,44,435,135,28,1633,0,14,0,6,11,0,30,0,9,5,7,8,0,26,9,25,0,17,13,0,67,8,33,14,48,23,0,128,29,13,8,39,0,3,90,101,14,15,55,15,0,196,196,10,0,89,26,0,321,243,4,0,77,35,3,360,103,0,0,36,17,0,159,39,0,0,6,8,0,58,0,0,0,7,5,0,14,0,0,0,6,0,0,6,4,0,0,7,0,0,13,23,0,0,59,25,0,104,14,10,0,48,34,9,110,772,126,42,512,212,13,1679
30605,0,0,4,3,0,0,3,4,0,15,26,31,6,60,46,8,178,1617,516,133,1373,348,55,4050,5,33,0,19,45,0,108,0,29,13,8,26,0,74,11,112,24,70,52,6,282,51,129,101,141,75,8,513,105,31,28,171,55,5,391,286,50,31,305,58,9,733,572,14,10,389,52,11,1053,482,9,4,214,32,0,741,74,0,0,34,9,0,118,12,0,0,11,5,0,30,3,0,0,5,9,0,25,0,0,0,0,4,0,3,0,0,0,0,5,0,3,5,0,0,7,11,0,16,21,30,9,76,60,20,222,1639,442,211,1464,497,57,4311
30701,0,0,5,7,0,0,9,0,0,17,50,26,6,86,178,7,353,2370,439,76,1186,697,36,4800,14,53,6,28,162,4,266,5,39,7,22,69,0,141,77,119,50,168,127,7,546,270,108,61,247,85,6,779,321,30,23,270,38,5,681,685,28,20,236,50,6,1026,718,6,4,163,35,0,922,338,0,3,91,23,0,452,64,0,3,21,0,0,84,9,0,0,6,6,0,16,0,0,0,0,4,0,6,0,0,0,0,7,0,12,0,0,0,0,3,0,4,0,0,0,7,4,0,19,78,25,6,140,333,11,598,2582,408,173,1392,951,46,5557
30702,0,0,3,5,0,0,4,3,0,7,38,4,3,64,87,15,211,2146,177,90,1165,415,49,4033,0,13,0,28,44,0,86,0,7,0,12,23,0,56,44,65,11,107,59,10,290,163,44,32,151,35,6,437,201,14,26,230,40,0,513,690,15,8,312,57,5,1088,788,3,3,246,36,5,1084,229,0,0,63,11,0,309,22,0,0,12,5,0,34,9,0,0,6,3,0,16,0,0,0,0,4,0,5,5,0,0,0,3,0,11,0,0,0,0,0,0,5,3,0,0,6,3,0,10,41,14,3,85,140,9,293,2199,182,88,1244,474,37,4228
30703,0,0,4,0,0,0,6,3,0,14,27,9,4,54,38,5,133,2280,199,73,1098,255,32,3948,3,16,0,10,21,0,50,3,10,0,6,10,0,32,25,55,8,87,47,8,218,145,62,30,162,48,3,447,235,17,4,172,25,4,465,715,14,7,290,33,4,1061,803,0,0,227,33,5,1074,219,0,0,88,5,0,312,28,0,0,15,6,0,51,7,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,15,0,0,17,29,15,4,68,53,15,186,2222,184,62,1146,270,43,3928
30801,3,0,3,0,0,0,4,8,0,11,41,17,6,45,155,0,265,1735,455,37,633,1162,21,4056,10,70,3,17,474,0,582,6,83,7,11,100,0,210,28,205,19,63,122,3,436,87,90,9,81,95,0,364,122,14,3,101,51,0,290,332,24,15,88,35,0,495,512,11,3,119,38,0,682,601,0,0,100,18,0,723,153,0,0,26,18,0,195,30,0,0,6,3,0,43,10,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,12,59,24,6,83,223,4,395,1951,525,63,697,1189,17,4444
30803,3,0,5,12,0,0,4,9,0,29,118,85,20,111,79,21,439,7408,1274,357,2954,510,101,12614,9,126,20,21,29,6,206,7,138,11,23,9,0,192,59,350,51,144,40,4,655,253,242,147,257,65,12,976,411,97,52,361,54,13,992,1258,79,53,607,97,6,2098,2217,50,18,755,133,18,3183,2375,22,21,406,63,4,2888,684,4,0,114,17,0,818,170,0,4,30,4,0,213,39,0,0,5,12,0,60,10,0,0,8,3,0,25,6,0,0,0,0,0,11,9,0,0,15,16,0,38,170,104,24,192,153,22,665,7674,1224,402,2946,700,93,13030
30804,0,0,0,5,0,0,0,3,0,6,17,12,3,38,44,8,119,533,193,30,423,297,24,1497,3,40,0,6,37,0,86,0,24,7,10,58,0,88,13,71,12,42,63,6,205,33,26,10,68,21,10,166,41,8,0,81,12,0,151,132,13,0,82,12,0,242,168,0,0,77,25,0,273,159,0,0,46,14,3,220,23,0,0,3,3,0,31,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,15,0,44,86,0,167,595,202,27,463,340,24,1645
30805,0,0,3,6,0,0,0,4,0,11,96,27,3,56,83,15,276,5020,708,122,1176,406,58,7494,7,86,8,21,26,4,149,3,56,10,14,13,0,96,104,242,19,83,54,4,508,534,149,56,188,44,10,988,429,48,41,218,56,3,797,872,36,28,270,55,0,1267,1756,14,11,247,63,5,2097,1277,0,5,142,29,0,1447,191,0,0,33,10,0,239,44,0,0,8,4,0,58,16,0,0,3,3,0,30,6,0,0,5,5,0,12,10,0,0,0,6,0,14,20,0,0,7,21,0,56,120,32,11,106,103,20,391,5388,673,194,1353,496,47,8149
30901,0,0,79,78,0,0,30,0,0,107,86,10,0,69,18,11,196,5933,252,40,2036,239,60,8558,13,8,3,4,0,0,31,0,32,0,0,0,0,33,8,123,6,23,11,0,169,23,32,23,61,7,0,145,26,8,8,67,11,0,119,56,10,5,98,26,4,201,343,5,0,195,54,5,596,1727,4,6,521,120,3,2370,1482,3,4,370,135,3,1996,883,0,0,205,54,0,1148,567,0,0,109,41,0,719,354,0,0,63,11,3,425,229,0,0,32,8,0,273,310,0,0,81,13,0,411,101,23,0,114,39,22,294,6121,236,64,1959,517,41,8939
30902,0,0,29,27,0,0,13,0,0,46,61,41,0,58,13,14,192,4396,593,38,1658,168,62,6913,0,34,0,4,4,0,54,0,53,0,4,0,0,55,0,264,10,18,8,0,303,14,77,21,39,7,0,155,18,31,8,70,0,5,138,91,25,16,89,19,0,250,343,13,0,193,18,4,573,1155,4,3,432,95,4,1697,1079,0,0,324,113,6,1524,680,0,0,164,32,5,878,409,0,0,86,19,0,516,219,0,0,50,13,0,278,105,0,0,17,0,0,129,118,0,0,36,11,0,158,66,55,4,108,20,13,271,4303,565,68,1634,352,43,6971
30903,0,0,54,55,0,0,18,12,0,86,95,54,14,72,16,23,275,6762,774,160,2226,331,90,10339,7,35,3,8,7,0,59,0,84,7,4,0,0,97,3,336,16,22,7,6,393,19,102,41,51,46,3,262,12,53,22,61,17,3,169,97,34,28,88,8,0,268,754,15,6,331,71,5,1184,2479,17,17,668,423,17,3616,1626,6,0,304,143,6,2079,769,0,0,135,49,4,960,324,0,0,67,19,0,413,145,0,0,28,9,0,182,50,0,0,16,3,0,75,94,0,0,27,9,0,126,106,70,9,108,32,28,350,6494,759,149,1915,831,71,10219
30904,0,0,4,4,0,0,3,0,0,6,3,0,0,33,6,0,47,566,5,0,390,65,5,1031,0,0,0,3,4,0,13,0,0,0,0,5,0,5,4,0,0,9,5,0,23,0,0,0,15,9,0,25,0,0,0,17,17,0,38,11,0,0,39,10,0,56,42,3,0,49,21,0,120,149,0,0,83,10,0,240,129,0,0,62,0,0,202,79,0,0,17,0,0,96,30,0,0,9,0,0,39,7,0,0,7,0,0,18,5,0,0,0,0,0,3,4,0,0,0,0,0,11,8,0,0,29,21,0,61,475,4,0,356,98,5,940
30905,0,0,20,11,0,0,3,0,0,11,19,3,3,12,4,9,56,1248,88,17,624,78,16,2076,0,7,0,0,3,0,10,0,7,0,0,0,0,9,0,23,0,17,0,0,46,0,20,0,23,9,0,54,3,7,0,25,5,0,40,9,8,0,29,3,0,51,10,3,0,51,10,0,73,185,0,0,137,85,0,406,300,0,3,111,46,4,457,352,0,0,55,15,0,421,128,0,0,23,4,0,159,70,0,0,17,0,0,88,37,0,0,6,0,0,48,35,0,0,7,5,0,43,25,4,3,36,8,7,83,1156,87,5,535,200,13,1993
30906,0,0,30,13,0,0,0,0,0,17,48,24,9,51,21,12,171,4013,535,118,1387,393,48,6493,3,28,0,0,8,0,41,0,21,8,5,6,0,41,0,154,11,13,18,0,199,7,91,24,28,25,5,177,7,47,38,26,74,4,191,32,41,13,52,50,3,193,182,38,27,166,154,10,573,1041,14,7,361,304,11,1745,1259,0,3,257,124,0,1651,555,0,0,91,11,3,663,201,0,0,33,12,0,248,90,0,0,24,0,0,115,34,0,0,8,0,0,41,49,0,0,15,4,0,59,65,34,6,77,42,28,250,3531,476,135,1167,815,52,6185
30907,4,0,78,68,0,0,25,6,0,100,154,13,7,66,20,6,275,11366,258,75,1852,272,51,13873,8,11,0,6,4,0,26,0,9,0,0,0,0,13,9,42,17,26,11,0,109,17,29,11,52,27,0,136,31,19,8,62,16,6,136,49,31,23,88,37,0,225,430,63,41,199,77,3,818,5352,22,24,649,313,16,6379,5827,8,6,437,102,12,6382,1319,0,0,151,27,7,1505,457,0,3,53,0,0,506,254,0,0,39,3,0,299,127,0,0,17,0,0,148,253,0,0,39,9,0,304,283,17,15,128,55,38,527,14420,252,134,1955,684,75,17515
