SA3_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
40106,8,5,9,382,566,954,0,0,0,6,0,6,24,42,65,5426,4277,9707,252,546,800,53,5,55,62,13,73,215,90,302,47,16,60,142,188,324,6606,5752,12360,5,10,18,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,9,9,22,0,0,0,3,11,11,20,33,59,7,39,42,14,10,25,47,88,137,57,74,127,112,175,285,0,3,0,9,18,22,0,4,3,16,18,28,915,926,1837,602,1038,1635,34,22,57,8282,7925,16210
40107,80,88,166,320,486,805,0,0,0,159,185,340,30,44,67,5578,4883,10468,229,562,795,37,0,35,75,15,92,583,294,876,62,36,100,365,410,774,7523,7001,14526,10,19,24,0,0,0,8,4,7,3,0,10,0,0,6,10,4,9,27,33,58,0,0,0,14,27,42,15,7,19,16,18,36,9,14,24,54,61,121,92,90,177,173,185,357,8,18,27,11,22,31,7,5,10,26,39,64,1363,1454,2822,730,1371,2097,12,30,38,9840,10075,19908
40201,7,3,11,112,131,240,3,0,3,0,0,0,7,6,10,6865,6077,12944,330,351,686,162,3,170,55,8,61,17,4,17,75,25,105,127,128,256,7758,6743,14498,4,4,7,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,10,14,0,0,0,0,3,3,27,27,53,7,15,14,6,0,6,38,47,84,63,42,101,100,99,199,7,4,7,0,8,11,0,0,0,5,14,20,490,756,1242,773,1230,1999,47,36,83,9176,8870,18050
40202,10,9,23,397,491,893,11,0,13,0,0,3,46,38,84,15887,12404,28288,985,1085,2074,250,12,263,150,9,162,66,14,82,154,56,207,190,215,409,18159,14329,32490,14,15,25,0,0,0,0,0,0,8,0,13,0,3,4,0,0,0,21,22,41,0,0,0,0,6,8,49,79,130,31,58,83,21,16,40,103,163,268,163,103,272,290,295,583,22,20,38,13,17,32,10,0,10,44,41,79,901,1269,2171,1606,2604,4213,151,114,268,21154,18653,39800
40203,7,14,17,1045,1532,2574,0,0,0,0,0,0,123,81,205,13880,9931,23814,585,1114,1696,120,4,119,154,10,163,187,54,237,140,51,187,167,198,365,16413,12983,29400,23,15,41,0,0,0,0,0,0,5,4,8,0,4,4,0,0,0,26,20,44,0,0,0,9,16,25,135,161,287,41,104,140,19,21,44,198,301,502,162,103,270,387,431,819,11,13,22,24,33,55,9,0,10,41,46,90,1504,1579,3081,1299,2115,3415,86,66,145,19729,17216,36945
40204,24,18,45,935,1315,2249,6,3,10,3,9,14,102,100,199,25896,18990,44887,1378,1815,3187,323,8,331,259,17,274,168,20,193,301,89,395,362,279,642,29761,22670,52428,34,40,77,0,0,0,0,0,0,16,13,27,0,0,0,0,0,0,50,59,108,0,0,0,7,11,20,120,174,296,45,97,141,26,24,50,202,312,518,249,194,439,502,560,1061,31,31,60,26,41,69,9,7,16,61,75,139,1543,2091,3635,2211,3661,5874,172,120,289,34248,29190,63436
40205,9,6,14,1228,1593,2821,4,0,5,0,5,3,48,50,99,17345,14189,31533,757,1100,1853,230,5,231,150,12,169,137,17,153,188,56,240,211,202,411,20296,17236,37536,7,9,16,0,0,0,0,0,0,10,5,17,0,0,0,0,0,0,19,16,34,0,0,0,11,13,16,174,255,428,30,61,92,16,8,23,225,339,563,141,74,215,387,431,814,4,4,6,15,18,37,7,4,14,23,26,51,1938,2334,4272,2003,3403,5409,81,70,148,24735,23501,48239
40301,181,199,380,130,164,296,0,0,0,145,200,346,20,16,35,5381,4920,10300,214,377,590,31,0,32,64,3,72,170,65,233,76,17,94,171,238,400,6593,6186,12785,11,16,24,0,0,0,6,4,7,22,15,34,0,0,3,9,3,11,40,42,78,0,0,0,21,18,37,5,3,5,0,7,17,5,7,12,31,40,70,72,67,135,143,149,289,7,8,17,7,4,7,5,0,4,15,10,26,1177,1270,2446,746,1221,1966,24,32,56,8696,8871,17567
40302,759,732,1489,441,660,1101,3,3,5,176,265,447,58,82,142,15986,14264,30250,652,1220,1877,132,3,134,187,32,212,313,98,409,217,66,277,304,290,595,19223,17705,36923,94,88,185,0,0,0,19,29,46,92,102,197,14,32,50,15,9,27,241,258,504,0,0,0,24,18,43,28,25,54,29,40,72,12,19,28,92,113,201,179,168,346,511,536,1050,44,88,128,12,18,35,4,3,3,61,112,169,2162,2481,4653,2075,3591,5669,92,91,186,24133,24517,48647
40303,318,243,565,459,535,999,0,0,5,13,28,42,32,33,64,10300,9286,19588,408,833,1245,86,0,91,129,15,138,423,130,556,89,34,119,260,269,530,12513,11424,23942,34,36,65,0,0,0,4,9,10,49,54,105,10,14,23,8,8,19,102,119,220,0,0,0,10,10,20,18,29,49,17,36,51,14,12,27,60,85,146,111,112,225,268,320,590,17,20,40,11,12,26,7,3,7,35,39,77,2431,2213,4633,1495,2673,4163,43,56,91,16780,16720,33504
40304,513,483,995,588,672,1261,9,9,21,0,21,18,53,43,97,29511,25890,55397,1460,1624,3090,447,12,459,302,25,327,183,33,218,394,92,486,446,425,867,33925,29320,63245,103,70,173,0,0,0,5,13,23,242,242,476,14,32,50,19,3,30,388,362,751,0,0,3,4,6,13,50,57,108,21,58,79,11,9,19,80,135,221,342,209,553,810,710,1519,58,90,139,14,10,19,7,3,13,81,98,173,3249,4214,7462,3727,6502,10235,151,160,316,41938,41006,82951
40401,363,446,802,772,1129,1906,3,5,8,169,253,422,111,97,203,20538,17056,37590,958,1670,2628,216,0,224,216,31,246,546,191,738,252,80,333,386,460,849,24533,21423,45954,48,69,117,0,0,0,5,16,24,35,48,84,15,16,27,15,4,16,113,159,273,0,0,0,18,27,42,47,40,94,10,62,80,13,31,41,101,159,261,328,323,647,535,642,1178,43,57,99,16,28,39,11,15,23,71,92,165,2659,3098,5754,2309,3897,6209,136,100,235,30243,29254,59496
40402,249,399,646,287,432,713,3,0,11,12,21,31,47,70,114,10424,8551,18974,522,801,1319,96,0,100,107,15,123,165,57,225,116,45,160,215,193,407,12247,10588,22829,38,44,85,0,0,0,7,11,19,17,26,42,6,13,19,3,0,8,76,91,169,0,0,0,0,9,6,19,15,39,12,31,42,8,6,18,44,59,104,121,166,291,240,324,562,21,36,52,14,12,17,5,3,8,37,48,80,933,1211,2145,1086,1906,2998,62,54,119,14606,14129,28739
40403,33,23,55,911,1336,2250,3,5,3,138,172,309,78,96,171,11365,9112,20481,489,1083,1570,113,0,113,182,25,212,465,198,661,150,56,206,341,384,723,14281,12486,26762,22,25,45,0,0,0,0,5,5,7,5,14,0,0,3,0,0,5,33,38,65,0,0,0,29,22,54,43,30,76,18,89,107,22,46,66,114,189,307,135,125,260,274,354,626,10,23,28,32,43,73,11,9,16,49,73,116,1651,1772,3425,1405,2282,3695,64,66,132,17725,17028,34753
40501,0,0,0,85,45,133,0,0,0,0,0,0,7,7,12,6774,5844,12619,315,314,625,158,11,162,50,0,50,53,16,67,100,23,118,327,270,601,7867,6527,14395,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,15,26,36,5,8,12,3,0,3,20,33,48,69,26,97,95,59,156,0,0,0,4,0,3,0,0,0,4,3,11,796,1004,1800,738,1178,1913,81,64,143,9577,8837,18410
40502,0,0,0,13,9,22,3,0,3,0,0,0,0,0,0,3292,2904,6191,167,183,347,92,3,99,14,4,23,21,11,28,89,24,114,341,293,634,4036,3425,7462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,6,0,6,37,14,56,41,23,64,0,0,0,0,0,0,5,0,5,5,0,7,642,587,1237,367,594,961,49,40,86,5142,4666,9812
40503,0,0,0,36,13,48,0,0,3,0,4,4,7,7,15,3700,3619,7321,238,254,495,61,4,69,70,3,71,49,14,66,73,23,96,288,225,513,4528,4165,8691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,4,40,27,64,44,26,72,0,0,0,0,0,0,0,0,0,5,0,3,475,405,876,542,718,1262,56,40,93,5637,5358,10995
40504,0,0,0,27,3,31,0,0,0,4,0,4,5,4,7,3122,2902,6025,164,182,348,110,0,107,18,0,18,27,0,30,88,13,105,316,236,552,3867,3349,7220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,61,45,20,62,0,0,0,0,0,0,4,0,4,4,0,4,480,525,1005,464,657,1123,64,45,107,4924,4597,9520
40601,5,0,4,232,35,269,9,0,9,0,0,0,47,52,101,8634,7974,16609,636,574,1210,106,6,118,100,8,112,147,25,169,158,50,204,610,593,1199,10678,9323,19999,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,96,17,114,5,3,5,10,0,13,110,23,128,93,54,145,203,79,278,3,0,3,7,0,7,11,4,18,17,4,25,835,899,1729,1339,1527,2870,131,96,233,13205,11924,25133
40602,5,0,5,165,59,222,3,0,5,0,0,0,12,19,34,3464,3117,6587,289,352,640,51,3,54,48,5,58,32,6,39,129,33,166,456,509,960,4659,4110,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,3,49,31,72,55,31,82,0,0,0,0,0,0,6,3,7,3,3,3,223,271,491,676,584,1262,73,57,129,5688,5050,10741
40701,9,5,18,57,30,92,4,0,9,0,4,4,3,8,10,7009,6483,13492,388,462,850,181,9,195,49,11,60,61,28,84,127,35,162,404,350,756,8297,7430,15726,0,3,4,0,0,0,0,0,0,13,25,36,0,3,3,0,0,0,12,26,39,0,0,0,0,0,0,11,14,31,5,0,5,3,3,10,19,19,36,80,40,120,111,85,197,3,6,8,6,0,6,3,0,3,13,7,16,1214,1422,2635,1077,1563,2633,111,99,201,10815,10601,21417
40702,6,0,5,42,16,59,8,4,6,0,5,5,16,19,35,11809,10120,21927,858,799,1656,254,7,263,76,12,86,103,28,127,134,35,167,616,469,1089,13922,11524,25441,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,7,3,0,6,0,0,0,11,4,13,140,64,198,151,63,215,0,0,0,0,0,3,12,8,17,11,9,19,1213,1376,2593,1110,1869,2977,153,130,278,16558,14969,31527
40703,0,0,6,184,45,223,0,3,3,0,0,0,9,15,26,11109,9385,20498,684,853,1537,191,12,200,85,12,94,60,19,78,203,49,255,749,599,1346,13281,10991,24271,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,7,17,3,4,7,0,0,0,11,12,27,143,78,222,154,97,249,0,0,0,0,0,0,9,0,14,11,4,11,1265,1306,2571,1023,1783,2811,148,105,251,15878,14284,30166
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
49999,0,5,6,16,11,30,0,0,0,0,0,0,0,3,4,221,115,333,29,30,53,6,0,6,0,0,0,0,0,0,13,3,18,23,21,43,308,184,492,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,7,5,5,0,5,3,4,8,0,4,0,0,0,0,0,0,0,0,4,0,29,38,70,63,80,134,10,3,11,419,311,724
50101,3,4,6,266,52,319,3,0,3,0,0,0,23,9,33,8289,8332,16619,665,638,1303,147,5,151,25,0,35,214,94,310,357,70,424,402,385,784,10399,9591,19983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,10,21,5,3,7,23,7,29,46,16,57,142,52,198,186,70,261,0,0,0,24,5,21,7,0,6,28,6,36,1124,1634,2760,1923,2062,3977,99,93,194,13766,13450,27214
50102,13,8,22,671,174,846,9,3,6,0,0,0,45,43,88,17187,16291,33475,1464,1363,2826,306,14,319,103,11,114,180,54,228,458,140,599,461,431,892,20888,18536,39423,5,0,5,0,0,0,0,0,0,11,3,15,4,3,7,0,0,0,20,7,25,0,0,0,0,0,0,196,59,253,17,16,35,34,4,37,249,79,318,279,118,393,539,199,741,9,4,11,33,9,42,11,3,16,53,14,73,913,1428,2335,3159,3447,6610,164,98,263,25717,23722,49439
50103,3,0,7,96,25,125,0,0,3,0,0,3,4,3,4,3328,3082,6409,276,267,544,83,4,89,29,3,35,29,13,45,113,33,148,287,241,529,4257,3674,7931,3,0,3,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,10,3,13,0,0,0,4,0,4,17,3,16,52,22,79,72,27,101,0,0,0,5,0,5,0,0,0,9,0,6,647,684,1328,629,689,1318,63,48,105,5683,5117,10802
50201,275,298,574,670,258,927,6,0,10,0,0,0,43,34,80,12993,13147,26141,1065,1054,2114,298,12,313,61,5,72,74,34,107,867,227,1097,304,284,580,16655,15357,32011,99,87,188,0,0,0,0,0,0,150,139,294,18,20,40,14,3,14,283,249,536,0,0,0,0,0,0,44,14,56,18,31,53,30,19,45,89,63,150,270,94,366,640,413,1051,85,79,168,39,18,60,14,3,16,141,100,236,1060,1717,2772,3552,3310,6866,146,104,248,22193,21005,43190
50301,606,435,1037,919,670,1591,0,0,0,0,0,4,43,49,96,10261,8889,19151,570,838,1403,36,5,40,101,15,116,599,183,782,153,62,216,580,588,1167,13874,11735,25611,100,92,194,0,4,5,0,0,0,52,51,103,11,21,29,14,9,25,182,182,363,0,0,0,0,0,0,30,41,69,18,31,49,22,12,33,69,81,154,121,63,187,372,326,696,35,32,69,17,4,27,7,10,15,61,46,110,2340,2454,4801,1475,2275,3749,75,69,144,18203,16907,35109
50302,932,905,1837,3533,3304,6843,9,8,11,3,0,3,262,302,568,15393,13660,29053,994,1726,2717,106,4,110,222,40,262,1037,386,1425,593,214,808,2682,2267,4952,25769,22820,48588,411,561,978,0,0,3,0,0,0,45,37,82,23,31,58,58,29,91,550,664,1212,5,0,6,0,0,0,58,61,116,40,89,127,98,106,207,198,260,456,255,160,421,1000,1085,2086,93,114,211,57,36,94,26,8,33,174,161,336,3185,3119,6300,2775,4026,6808,124,93,222,33033,31306,64338
50401,753,744,1495,929,891,1816,9,0,4,3,0,5,114,119,232,14470,12516,26981,776,1169,1947,169,10,179,125,14,138,398,107,500,408,110,523,232,205,435,18372,15881,34256,179,221,400,0,0,0,0,0,0,136,139,284,18,44,62,17,18,36,360,429,781,0,0,0,0,0,3,61,64,123,28,62,84,36,19,55,125,149,269,176,100,280,658,670,1331,53,79,132,20,7,33,16,0,16,84,90,175,1546,1838,3384,2024,2908,4932,93,54,151,22780,21451,44234
50402,99,99,200,197,78,273,0,0,0,0,0,0,14,15,34,6851,6283,13138,408,418,827,214,10,226,61,7,71,49,15,63,240,42,286,108,110,220,8249,7079,15331,50,33,81,0,0,0,0,0,0,145,107,254,14,17,36,5,0,5,212,162,374,0,0,0,0,0,0,8,9,16,3,10,13,10,3,10,16,17,39,87,42,138,315,227,545,28,31,51,7,5,9,3,0,7,38,36,70,709,1012,1725,1242,1501,2747,76,48,121,10638,9898,20535
50403,348,398,749,796,465,1265,9,5,11,6,0,4,116,109,224,26857,23147,50003,1565,1913,3473,558,21,578,175,9,185,155,40,189,1017,231,1244,457,425,875,32042,26757,58798,237,289,523,0,0,0,0,0,0,318,354,669,38,52,86,27,11,34,614,693,1312,0,0,0,0,0,0,43,44,84,31,57,85,55,27,82,123,132,255,338,184,527,1076,1010,2086,98,154,252,39,17,56,14,9,23,151,177,332,1716,2714,4426,3901,4620,8519,174,127,302,39057,35409,74467
50501,1711,1551,3265,505,202,711,15,9,15,0,3,4,100,71,170,26945,24506,51450,1422,1678,3107,489,6,500,187,15,200,272,53,316,835,125,962,409,429,842,32894,28647,61538,759,541,1301,0,0,0,0,0,0,665,544,1214,101,105,197,77,12,90,1600,1203,2802,0,0,0,0,0,0,33,21,61,12,21,35,38,7,46,89,51,142,264,128,393,1954,1386,3339,246,232,479,17,7,23,20,3,27,284,242,531,3529,4440,7965,4385,6106,10491,130,110,240,43172,40930,84100
50502,723,772,1496,1889,1886,3776,7,4,6,0,0,4,256,206,463,36287,32284,68578,1853,2877,4727,423,11,433,312,30,347,597,122,721,1005,280,1284,483,505,989,43840,38980,82821,820,750,1575,0,0,0,0,0,0,403,430,837,55,77,132,31,12,43,1309,1270,2579,0,0,0,0,0,0,120,135,259,70,107,173,46,40,93,235,282,520,424,222,645,1973,1782,3753,169,183,355,41,33,72,23,11,34,236,233,466,4058,4795,8857,4467,6855,11323,244,156,401,54814,52801,107619
50503,1260,1345,2606,930,434,1367,17,6,27,4,0,4,155,89,248,35103,31888,66993,2350,2573,4924,776,23,795,221,11,229,129,23,152,1503,274,1776,463,438,899,42914,37100,80018,660,613,1272,0,0,0,0,0,0,675,607,1285,83,128,211,34,22,58,1455,1365,2824,0,0,0,0,0,0,41,43,86,42,56,96,49,11,60,140,108,251,506,216,728,2103,1692,3796,266,294,563,40,23,54,29,10,31,327,322,653,2663,4274,6939,5650,6785,12436,249,159,407,53908,50335,104251
50601,445,478,915,341,154,500,9,0,9,0,0,6,66,47,112,16419,13560,29980,930,993,1926,273,14,287,92,7,103,70,15,79,518,140,661,207,184,397,19380,15593,34968,237,268,501,0,0,0,0,0,0,285,206,494,26,35,63,20,12,26,567,522,1089,0,0,0,0,0,0,9,23,30,10,21,36,22,4,29,46,49,96,207,74,279,822,643,1461,93,149,243,22,9,30,12,0,13,123,160,276,989,1524,2508,2171,2866,5044,112,77,187,23594,20859,44453
50602,349,361,710,1621,1491,3115,5,0,3,0,0,0,165,135,298,13344,10717,24058,783,1281,2058,122,8,129,110,13,125,310,80,387,524,175,703,343,300,648,17675,14565,32235,173,191,362,0,0,0,0,0,0,62,86,144,11,15,31,14,3,20,263,297,559,0,0,0,0,0,0,62,51,108,37,67,108,53,39,90,157,158,317,170,99,264,586,549,1135,57,95,154,41,29,65,12,8,23,112,134,241,1310,1421,2736,2020,2481,4502,126,56,186,21825,19211,41031
50603,494,556,1049,744,803,1547,0,0,3,0,0,4,109,106,214,17557,13698,31257,808,1410,2217,180,5,183,100,16,116,225,61,283,423,95,520,243,249,495,20885,16997,37885,664,568,1235,0,0,0,0,0,0,220,173,399,38,52,93,30,8,35,958,805,1763,0,0,0,0,0,0,49,47,89,28,94,125,34,27,59,112,164,272,207,123,331,1273,1093,2368,204,179,382,35,21,59,11,7,22,253,208,462,1508,1659,3166,2174,2860,5032,127,82,205,26220,22904,49120
50604,561,646,1213,572,406,980,7,9,17,0,0,0,164,88,246,22416,16966,39379,1340,1611,2954,370,12,385,119,11,131,121,13,136,639,139,779,205,201,407,26517,20101,46623,504,521,1024,0,0,0,0,0,0,274,229,503,49,56,111,20,4,25,840,813,1653,0,0,0,0,0,0,36,48,81,25,62,85,29,15,40,87,120,209,266,126,396,1202,1063,2264,155,210,369,20,12,32,13,5,10,185,227,412,1193,1723,2920,2668,3257,5925,159,100,255,31927,26460,58391
50605,54,72,125,381,237,622,5,4,10,4,0,0,47,27,79,10488,9071,19557,545,557,1100,277,6,285,77,4,84,60,11,72,324,83,404,177,149,330,12442,10229,22661,16,36,55,0,0,0,0,0,0,84,81,162,4,11,11,4,0,4,103,123,224,0,0,0,0,0,0,30,30,66,14,26,40,28,8,32,75,61,138,113,56,169,299,232,533,20,22,46,5,4,8,3,0,9,33,30,61,864,1271,2137,1497,1964,3464,75,46,114,15207,13769,28979
50606,53,78,136,156,41,203,0,4,6,0,0,0,11,11,27,5539,4969,10511,332,321,657,236,17,252,28,0,28,15,0,15,206,66,270,129,105,232,6717,5616,12333,14,24,35,0,0,0,0,0,0,82,72,147,11,13,18,0,0,0,110,98,213,0,0,0,0,0,0,0,6,11,4,3,3,20,0,21,21,13,31,92,29,118,223,146,364,15,33,48,3,0,8,6,0,6,30,35,67,417,771,1190,966,1089,2052,45,42,93,8394,7699,16089
50607,148,113,261,850,745,1596,20,17,40,0,0,0,52,62,123,7003,6289,13290,372,646,1021,38,0,38,50,5,59,277,67,342,192,58,251,182,209,382,9185,8215,17400,130,111,240,3,0,4,0,0,0,29,33,65,11,9,21,12,3,11,179,158,339,12,3,10,0,0,0,31,23,51,13,35,50,23,14,41,77,80,157,73,53,126,324,291,621,31,45,72,11,8,20,3,3,10,50,58,104,1166,1211,2378,992,1496,2490,65,30,91,11782,11304,23087
50701,854,794,1650,584,373,959,9,3,13,4,0,4,104,72,175,21234,18861,40093,1205,1462,2663,287,7,296,132,16,151,154,49,203,630,155,785,249,279,531,25448,22080,47526,411,422,837,0,0,0,0,0,0,365,338,708,49,73,123,38,10,48,862,849,1709,0,0,4,3,0,3,36,37,68,29,30,65,31,20,51,97,88,183,247,152,398,1212,1083,2297,163,164,327,21,5,29,16,0,20,198,179,372,1684,2478,4161,2988,4069,7053,114,83,199,31642,29973,61612
50702,275,254,535,319,303,613,6,7,14,0,0,0,38,28,67,5660,5632,11297,310,421,732,58,3,57,71,14,88,300,145,445,137,66,204,392,428,822,7570,7304,14873,194,138,333,0,0,0,0,0,0,76,90,165,10,12,29,30,18,50,310,260,573,0,0,0,0,0,0,6,21,28,11,12,22,9,9,25,36,38,77,82,48,133,429,358,784,22,31,56,13,0,14,13,8,19,52,35,84,1086,1287,2373,1056,1458,2517,37,37,82,10229,10478,20713
50703,416,484,900,228,138,365,3,3,4,0,0,0,36,19,49,7434,6011,13451,502,525,1025,131,0,131,38,0,42,22,3,25,285,68,356,96,95,183,9186,7352,16538,187,278,462,0,0,0,0,0,0,114,109,222,22,37,56,12,6,19,330,424,755,0,0,0,0,0,0,12,10,20,11,14,27,13,8,13,29,27,56,100,45,139,462,492,956,65,133,196,10,4,18,9,0,7,85,140,223,378,676,1050,1170,1352,2524,57,37,88,11332,10044,21377
50704,564,424,989,972,646,1619,8,5,7,0,0,0,69,59,123,16945,15691,32633,883,1308,2187,134,5,140,120,13,137,353,88,443,355,84,442,289,309,594,20681,18628,39308,614,470,1086,0,0,0,0,0,0,178,135,319,30,53,85,33,8,40,859,662,1520,0,0,0,0,0,0,40,45,86,26,32,56,20,11,33,88,91,184,183,96,286,1134,854,1987,114,97,210,14,7,24,4,3,12,134,109,247,2520,2799,5319,2387,3765,6154,93,72,165,26939,26234,53172
50705,558,656,1214,803,322,1123,8,4,10,0,0,0,56,35,90,20710,19023,39733,1530,1381,2910,304,12,320,140,9,153,117,37,157,1129,244,1373,423,378,799,25779,22103,47886,309,357,674,0,0,0,0,0,0,335,315,648,47,67,108,16,10,28,714,752,1464,0,0,0,0,0,0,24,17,41,25,29,52,39,9,48,81,52,140,340,116,462,1141,920,2069,161,197,361,54,13,68,15,6,21,228,210,440,1317,2235,3550,4322,4486,8805,166,114,281,32954,30071,63025
50901,0,0,0,205,62,270,3,0,3,0,0,0,24,18,38,9575,8655,18228,667,728,1389,216,3,220,50,8,58,93,33,129,229,62,286,562,491,1044,11611,10066,21672,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,4,3,12,3,0,7,6,0,10,16,12,28,99,65,160,120,79,199,5,3,3,7,0,7,7,0,6,15,0,21,1286,1427,2718,1375,1743,3116,126,92,210,14532,13402,27938
50902,12,11,23,274,96,371,3,0,3,0,0,0,7,12,19,7756,6807,14569,523,565,1088,338,14,354,53,12,58,69,30,98,396,108,512,816,581,1400,10251,8237,18485,0,0,0,0,0,0,0,0,0,20,26,39,0,7,6,0,0,0,18,35,49,0,0,0,0,0,0,13,3,19,3,0,10,10,4,14,28,10,40,159,52,204,204,89,294,5,10,15,19,6,19,13,3,20,40,14,56,1287,1490,2782,1385,1392,2774,144,113,255,13307,11330,24641
50903,0,0,0,79,16,98,0,0,0,0,0,0,3,0,3,2799,2355,5152,153,161,306,92,4,97,20,0,20,39,13,50,103,40,141,380,329,706,3668,2919,6587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,11,5,0,5,3,0,6,16,0,16,49,20,70,66,21,93,0,0,0,5,0,5,11,0,10,18,0,19,697,585,1282,426,533,963,55,39,96,4931,4110,9034
