SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
11601130322,0,0,7,6,3,3,4,0,0,25,0,4,6,9,3,6,4,0,0,34,0,8,10,9,8,6,0,0,0,39,0,6,3,15,4,4,0,0,0,33,0,0,3,5,8,4,0,0,0,17,0,0,3,4,0,0,0,0,0,7,0,0,3,3,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,4,4,5,0,48,21,29,93,87,54,52,35,17,10,405
11601130323,0,4,10,7,4,7,0,0,0,30,0,4,10,8,6,9,0,0,0,36,0,0,5,10,9,9,0,0,0,38,0,3,17,11,3,5,0,0,0,40,0,0,6,12,6,0,0,0,0,32,0,0,3,3,3,0,3,0,0,16,0,0,4,6,0,4,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,9,6,6,5,0,0,0,31,24,47,91,90,56,64,32,12,10,420
11601130324,0,9,17,0,7,3,0,0,0,40,0,4,16,3,5,4,0,0,0,30,0,6,20,10,5,4,0,0,0,55,0,0,20,7,11,5,0,0,0,39,0,0,6,0,8,3,0,0,0,27,0,0,3,3,0,9,0,0,0,16,0,0,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,3,0,0,0,0,35,29,48,123,63,58,47,29,19,14,427
11601130325,0,5,5,7,7,4,5,0,0,29,0,12,17,12,8,9,0,0,0,57,0,4,14,17,6,3,3,4,0,48,0,0,9,9,4,5,0,0,0,25,0,0,13,11,0,0,0,0,0,30,0,0,4,8,4,4,0,0,0,21,0,0,4,9,6,6,0,0,0,23,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,13,6,6,10,0,0,3,53,25,47,95,107,66,63,55,23,13,505
11601130326,0,8,4,4,0,3,4,0,0,27,0,5,10,12,6,6,0,0,0,37,0,3,6,10,6,5,0,0,0,40,0,0,5,8,4,0,0,0,0,21,0,0,4,4,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,0,4,4,4,4,0,0,0,17,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,12,8,9,0,22,36,48,146,15,39,62,65,39,45,59,55,60,441
11601130327,0,3,7,4,6,0,0,0,0,25,0,9,14,9,3,5,0,0,0,50,0,3,13,10,3,4,0,0,0,37,0,4,12,4,0,4,6,0,0,26,0,0,5,0,8,6,0,0,0,20,0,0,3,8,0,4,0,0,0,15,0,0,4,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,13,10,5,4,0,5,5,45,23,48,96,61,36,47,27,28,11,376
11601130328,0,17,15,15,5,0,3,0,0,50,0,6,22,13,9,0,3,0,0,56,0,3,28,30,6,5,0,0,0,73,0,0,19,9,0,0,0,0,0,39,0,0,15,8,5,0,0,0,0,31,0,0,4,11,3,0,0,0,0,18,0,0,10,22,0,3,0,0,0,38,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,10,9,0,0,4,0,0,27,24,68,213,162,60,33,29,5,5,593
11601130329,0,5,9,3,0,5,0,0,0,21,0,3,15,8,4,0,5,0,0,32,0,0,19,9,6,0,0,0,0,39,0,0,9,5,0,0,0,0,0,19,0,0,5,7,0,0,0,0,0,17,0,0,3,4,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,10,6,0,6,8,3,0,43,15,36,105,77,32,38,35,5,3,345
11601130330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601130332,0,13,19,5,0,5,0,0,0,42,3,15,43,14,8,0,0,0,0,85,0,10,35,20,6,8,0,0,0,80,0,8,15,16,6,3,0,0,0,44,0,4,9,18,4,4,0,0,0,34,0,0,13,6,6,0,0,0,0,22,0,0,15,14,0,3,0,0,0,35,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,4,31,19,3,0,0,0,0,61,16,89,232,126,50,24,17,7,0,557
11601130333,0,5,23,9,0,0,0,0,0,45,0,8,33,26,4,3,0,0,0,77,0,4,48,17,3,6,0,0,0,79,0,0,26,21,0,3,0,0,0,61,0,5,18,6,4,0,0,0,0,42,0,0,7,10,4,0,0,0,0,27,0,4,15,28,6,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,24,11,3,0,0,0,0,50,18,68,293,171,46,27,24,3,0,646
11601130334,0,15,12,10,3,0,0,0,0,37,0,8,28,16,6,4,0,0,0,53,0,3,30,13,6,0,0,0,0,50,0,0,21,11,3,6,0,0,0,37,0,5,13,9,4,0,0,0,0,29,0,0,8,6,6,0,0,0,0,20,0,0,13,6,5,0,0,0,0,24,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,14,6,3,0,0,0,0,26,8,53,179,112,44,18,7,13,0,433
11601130335,0,7,11,10,0,0,0,4,0,36,0,15,14,15,5,9,0,0,0,60,0,7,16,21,9,4,0,0,0,56,0,3,16,11,7,5,0,0,0,40,0,0,8,4,0,4,0,0,0,18,0,0,8,4,0,0,0,0,0,10,0,0,9,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,10,4,0,7,5,0,48,14,52,160,112,44,53,36,23,0,493
11601130336,0,6,9,6,3,0,0,0,0,24,0,3,0,5,4,3,0,0,0,21,0,3,6,7,4,3,0,0,0,27,0,5,3,0,7,4,5,0,0,23,0,0,3,5,0,0,0,0,0,13,0,0,4,3,4,0,0,0,0,15,0,0,4,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,11,12,6,3,5,4,0,34,19,29,58,57,47,26,30,19,6,295
11601130337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601130338,0,5,14,3,3,9,0,0,0,35,0,6,15,10,16,3,0,0,0,55,0,0,14,3,9,0,6,4,0,46,0,0,10,0,4,4,0,0,0,23,0,0,12,0,4,0,0,0,4,18,0,0,4,3,3,4,0,0,0,12,0,0,9,14,4,6,0,0,0,28,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,5,0,0,0,42,18,39,122,63,62,56,37,24,9,435
11601130339,0,8,5,4,4,7,0,6,0,23,0,5,13,8,7,6,0,0,3,46,0,5,13,4,4,3,0,0,0,30,0,3,6,9,7,3,0,0,0,28,0,0,9,4,9,0,0,0,0,20,0,0,7,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,3,0,0,0,25,11,41,70,65,40,44,28,9,14,321
11601130340,0,0,7,0,0,0,0,0,0,12,0,0,9,6,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,18,0,3,7,10,3,0,0,0,0,20,0,0,4,4,0,0,0,0,0,14,0,0,4,4,4,0,0,0,0,13,0,0,12,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,0,11,7,19,70,53,13,4,4,0,0,174
11601130341,0,0,7,0,6,4,4,0,0,26,0,3,7,5,8,7,5,4,0,28,0,3,7,5,8,5,0,0,0,28,0,0,3,0,8,4,0,0,0,20,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,3,9,3,0,0,0,28,13,27,42,39,63,36,42,31,14,310
11601130342,0,0,3,6,3,0,0,0,0,21,0,4,7,3,7,4,0,0,0,32,0,16,8,11,0,3,0,0,0,30,0,0,4,4,3,0,0,0,0,13,0,0,0,4,0,0,0,0,0,5,0,0,4,3,0,6,0,0,0,8,0,0,3,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,17,20,39,51,39,39,32,26,20,4,258
11601130343,0,0,6,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,14,0,3,24,5,0,0,0,0,0,31,0,0,8,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,19,70,30,3,6,5,4,0,133
11601130344,0,5,25,12,3,3,0,0,0,47,0,8,31,16,0,5,0,0,0,62,0,6,37,13,7,7,0,0,0,68,0,5,21,20,7,3,0,0,0,50,0,0,14,13,3,0,0,0,0,29,0,0,7,10,5,0,0,0,0,16,0,0,8,15,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,3,6,11,0,0,0,0,0,23,21,58,228,141,42,25,19,3,0,536
11601130401,0,3,4,0,5,3,5,0,0,19,0,8,5,9,8,5,0,0,0,33,0,3,5,10,8,0,0,0,0,34,0,6,12,6,5,6,0,0,0,31,0,0,4,5,0,0,0,0,0,15,0,0,4,3,4,6,0,0,0,17,0,0,4,3,5,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,10,26,38,61,58,47,37,38,10,6,316
11601130402,0,8,6,3,0,4,0,0,0,19,0,5,4,5,3,3,0,0,0,23,0,3,12,3,6,8,0,0,0,34,0,0,3,4,6,5,0,0,0,15,0,5,5,5,3,5,0,0,0,13,0,0,3,5,0,0,0,0,0,15,0,0,7,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,8,0,0,29,21,30,55,48,35,45,40,18,0,289
11601130403,0,3,13,7,7,3,3,6,0,40,0,3,16,10,3,3,0,0,0,43,0,3,14,16,16,11,4,0,0,61,0,6,10,12,6,5,0,0,0,42,0,7,10,3,4,6,0,0,0,29,0,0,8,5,6,0,0,0,0,12,0,0,9,7,8,0,0,0,0,26,0,0,0,5,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,9,6,3,14,11,0,4,3,0,0,34,46,42,115,79,70,60,47,16,4,485
11601130404,0,7,16,6,8,8,0,0,0,38,0,8,14,10,3,3,0,0,0,55,0,4,20,7,13,12,0,0,0,58,0,0,15,3,3,8,0,0,0,26,0,0,7,7,4,6,0,0,0,26,0,0,0,0,0,4,0,0,0,8,0,3,3,9,9,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,12,24,48,109,70,66,64,41,31,8,462
11601130405,0,4,4,3,5,6,4,0,0,23,0,5,6,16,3,3,0,0,0,36,0,5,11,9,4,0,4,0,0,35,0,0,6,9,9,10,3,0,0,25,0,4,5,8,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,6,4,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,5,7,5,3,4,5,0,35,21,27,66,83,41,45,37,13,8,353
11601130406,0,0,12,9,7,3,0,5,0,35,0,0,19,7,9,5,0,0,0,43,0,3,16,18,4,3,0,0,0,46,0,0,6,8,0,4,0,0,0,24,0,0,7,11,0,0,0,0,0,20,0,0,3,8,3,0,0,0,0,18,0,0,0,7,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,9,14,0,4,0,0,0,29,27,24,102,94,59,39,34,19,0,394
11601130407,0,11,3,5,5,0,3,0,0,29,0,0,10,8,0,6,0,0,0,33,0,4,11,3,5,5,0,0,0,29,0,0,5,5,5,0,0,0,0,14,0,0,3,9,8,0,0,3,0,25,0,3,0,3,3,3,0,0,0,11,0,0,4,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,4,7,5,0,0,36,34,38,66,67,68,40,45,23,18,399
11601130408,0,0,8,8,0,0,0,0,5,24,0,4,0,4,3,0,0,0,0,18,0,4,7,0,8,3,0,0,0,22,0,0,4,9,0,0,0,0,0,16,0,4,0,7,6,0,0,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,9,4,3,0,0,0,31,29,38,40,56,53,28,23,18,7,286
11601130409,0,0,10,4,3,0,0,0,0,22,0,3,4,5,0,0,3,0,0,22,0,3,10,15,6,0,5,0,0,37,0,0,11,6,0,3,0,0,0,18,0,0,6,13,0,3,0,0,0,24,0,0,5,0,6,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,15,15,23,73,58,29,33,33,13,9,292
11601130410,4,4,6,0,5,0,0,0,0,30,0,9,8,6,4,0,0,0,0,28,0,0,13,5,6,4,0,0,0,31,0,4,6,4,7,3,0,0,0,25,0,0,12,4,0,3,0,0,0,19,0,0,0,7,5,0,0,0,0,13,0,0,5,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,4,4,8,3,7,3,0,3,44,26,44,67,49,57,51,29,20,9,354
11601130411,0,0,9,3,0,3,4,0,0,23,5,3,6,9,10,0,0,0,0,39,0,5,12,12,9,0,0,0,0,36,0,3,8,6,8,4,0,0,0,27,0,0,3,8,0,3,0,0,0,12,0,0,3,5,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,18,28,26,63,61,55,35,25,15,6,327
11601130412,0,3,7,0,7,0,0,0,0,23,0,0,12,3,9,5,0,0,0,38,0,0,17,4,10,3,0,0,0,37,0,3,4,3,5,4,3,0,0,25,0,0,7,5,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,8,0,0,0,3,7,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,16,21,25,69,42,45,42,30,26,9,311
11601130414,0,4,3,3,0,0,4,0,8,21,0,0,3,5,0,0,4,0,0,16,0,0,10,3,0,6,0,0,0,19,0,0,0,0,5,3,3,0,0,16,0,0,11,5,0,0,0,0,0,19,0,0,4,4,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,6,23,39,41,21,24,41,42,110,345
11601130415,0,0,5,0,5,0,5,0,0,14,0,0,8,7,0,5,6,0,0,26,0,0,4,3,8,6,6,0,0,25,0,0,0,3,0,3,0,0,0,15,0,0,7,4,5,5,4,0,0,14,0,0,0,0,0,4,0,0,0,10,0,0,6,7,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,21,14,35,40,31,41,49,14,0,239
11601130416,0,4,3,3,6,5,0,0,0,19,0,3,9,6,11,5,3,5,0,46,5,0,14,3,12,9,0,0,0,42,0,5,14,4,8,5,0,0,0,33,0,0,11,7,4,0,0,0,0,22,0,0,5,0,6,5,0,0,0,22,0,0,3,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,6,3,0,0,0,0,0,13,29,35,84,72,53,60,53,17,4,404
11601130417,0,8,16,6,3,10,0,4,0,56,0,11,23,14,6,7,3,0,0,70,0,12,20,10,9,14,5,0,0,65,0,4,7,12,6,5,5,0,0,34,0,0,11,7,3,9,0,0,0,25,0,0,11,8,0,3,0,0,0,24,0,0,5,8,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,15,14,7,6,3,3,7,4,59,40,84,168,87,62,89,53,31,25,641
11601130418,4,7,23,12,3,4,7,0,0,64,0,13,27,9,8,6,0,0,0,64,0,10,34,23,15,7,4,0,0,86,0,7,22,18,11,9,0,0,0,66,0,0,19,7,5,3,0,0,0,32,0,0,8,3,0,0,0,0,0,14,0,0,19,16,7,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,23,9,14,12,8,8,0,97,38,95,231,114,84,83,59,21,5,732
11601130419,0,5,8,9,3,0,0,0,0,28,0,8,13,10,3,3,0,0,0,37,0,0,7,8,13,5,6,0,0,40,0,0,10,9,0,4,0,0,0,22,0,0,5,8,8,4,4,0,0,29,0,0,9,5,4,0,0,0,0,19,0,0,4,10,6,6,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,8,21,28,71,79,51,46,35,16,5,352
11601130420,0,3,6,4,0,3,0,0,0,25,0,8,6,5,5,4,0,0,0,26,0,9,3,13,12,4,4,0,0,40,0,0,12,7,3,3,0,0,0,37,0,0,7,7,0,3,0,0,0,25,0,0,3,4,0,4,5,0,0,8,0,0,8,11,4,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,4,4,0,4,0,0,32,27,31,70,76,46,38,54,14,3,354
11601130421,0,0,5,0,3,0,0,0,0,15,0,5,5,9,0,3,0,0,0,19,0,3,18,16,0,3,4,0,0,39,0,0,6,8,3,8,0,0,0,25,0,0,9,0,3,0,0,0,0,17,0,0,3,0,0,3,0,0,0,13,0,0,0,11,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,0,0,0,0,13,26,16,62,65,32,42,46,8,6,297
11601130422,0,0,5,4,0,4,3,0,0,19,0,3,6,5,3,6,3,0,0,31,0,0,3,3,0,3,5,0,0,17,0,0,0,8,3,3,0,0,0,15,0,0,0,8,0,0,4,0,0,15,0,0,0,7,4,0,4,0,0,15,0,0,4,13,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,12,25,11,29,76,25,31,33,11,0,254
11601130423,0,0,3,0,0,4,4,0,0,6,0,3,0,3,5,6,4,0,0,15,0,0,5,9,0,6,0,0,0,14,0,3,3,4,0,4,0,0,0,10,0,0,0,3,4,0,0,0,0,9,0,0,4,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,6,3,5,0,25,18,8,32,45,30,32,27,11,0,200
11601130424,0,0,3,10,7,7,4,0,0,38,0,7,7,9,8,6,0,0,0,36,0,4,10,15,9,6,0,0,0,48,0,0,12,6,3,5,6,0,0,44,0,3,11,8,5,13,4,0,0,42,0,0,8,12,3,3,0,0,0,27,0,0,6,28,4,9,3,0,0,48,0,0,0,9,0,0,0,0,0,14,0,0,0,10,0,0,0,0,0,12,3,3,7,3,0,0,0,4,0,20,44,39,91,137,71,70,72,19,6,543
11601130425,0,4,3,3,0,0,0,5,0,28,0,5,6,7,3,0,0,5,0,28,0,3,9,10,6,5,6,0,0,42,0,4,4,0,9,0,3,0,0,23,0,0,6,5,4,7,0,0,0,19,0,0,7,4,0,0,0,0,0,13,0,0,6,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,8,7,4,4,0,4,0,29,29,37,74,72,52,33,42,18,6,350
11601130426,0,10,16,8,10,11,9,4,0,67,0,6,35,9,14,6,0,0,0,77,0,9,17,14,10,8,0,0,0,59,0,0,18,11,7,5,0,0,0,43,0,0,3,10,3,8,0,0,0,24,0,0,6,4,6,4,0,0,0,19,0,0,4,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,3,3,12,12,0,3,4,0,39,37,67,156,109,101,63,51,22,12,619
11601130428,0,6,13,0,3,0,0,0,3,26,0,0,5,9,4,3,0,0,0,20,0,0,15,3,4,5,0,0,0,28,0,3,9,3,3,8,0,0,0,21,0,0,9,3,6,0,0,0,0,16,0,0,9,3,5,0,0,0,0,11,0,0,4,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,4,4,3,0,26,10,23,70,56,47,48,49,22,11,335
11601130429,0,10,0,0,6,0,4,0,0,21,5,8,10,0,9,0,0,0,0,30,0,7,5,6,5,0,0,0,0,26,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,5,0,0,26,24,36,45,30,46,35,27,14,3,258
11601130430,0,6,4,8,10,7,0,0,0,37,0,5,5,9,4,6,0,0,0,33,0,0,7,8,5,12,0,0,0,26,0,3,6,0,7,7,0,0,0,25,0,0,4,11,6,3,0,3,0,25,0,0,4,3,0,3,0,0,0,10,0,0,8,8,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,0,0,3,0,18,25,28,64,70,48,71,34,27,10,361
11601130431,0,0,5,3,0,0,0,0,0,12,0,0,3,0,5,0,0,0,0,11,0,0,8,8,4,0,0,0,0,21,0,0,9,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,8,6,43,34,18,16,14,8,0,144
11601130432,0,9,10,0,0,3,8,0,0,33,0,5,6,9,13,6,3,0,0,48,0,4,14,8,8,3,5,0,0,48,0,0,10,3,5,13,0,0,0,32,0,0,5,7,10,3,0,0,0,24,0,0,5,11,4,0,5,0,0,23,0,0,6,10,3,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,6,9,0,0,3,0,0,26,34,47,78,76,74,46,71,14,9,452
11601130433,0,3,0,7,5,0,0,0,0,18,0,5,13,3,8,9,3,0,0,36,0,4,6,3,7,13,0,0,0,36,0,0,11,7,0,3,4,0,0,26,0,0,8,7,0,4,0,0,0,23,0,0,3,0,0,4,0,0,0,12,0,0,4,9,3,0,0,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,12,16,25,69,73,38,66,17,4,0,317
11601130434,0,0,6,0,0,7,3,0,0,17,0,3,9,3,6,4,3,0,0,23,0,7,9,6,9,8,3,0,0,33,0,0,6,11,8,6,6,0,0,31,0,0,4,9,3,5,0,0,0,25,0,0,4,6,5,3,0,0,0,11,0,0,6,7,10,3,0,0,0,24,0,0,0,0,3,4,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,4,6,10,8,0,0,0,0,27,24,28,56,72,60,45,47,18,0,341
