SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
603011067,8,0,4,0,0,42,0,0,0,3,0,12,32,19,11,15,8,5,114,0,0,0,0,0,5,11,4,3,0,5,0,32,0,0,0,6,3,20,20,10,8,0,4,0,73,0,0,6,9,8,19,15,4,0,0,0,0,55,0,0,0,0,3,5,3,0,0,0,0,0,10,0,0,0,0,0,0,4,3,0,0,4,0,8,12,3,3,42,108,69,30,4,4,4,3,12,290,0,0,0,3,0,4,0,0,0,0,0,32,44,12,5,7,66,131,140,147,103,67,49,42,47,824,0,0,0,0,0,0,13,25,29,23,32,13,134,0,0,0,0,0,9,11,3,5,4,0,3,28,0,0,0,4,0,7,73,54,35,43,15,16,247,0,0,0,0,0,0,9,12,10,14,4,8,54,0,0,0,0,3,20,41,12,9,5,7,5,97,0,0,0,0,5,8,16,3,9,0,0,3
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,10,3,10,7,0,58,0,0,0,0,0,0,19,12,12,5,4,0,59,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,11,6,8,4,5,0,39,0,0,3,9,9,16,27,5,3,5,0,0,82,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,8,19,66,73,51,4,4,6,3,3,251,0,0,0,0,0,0,0,0,0,0,0,39,40,9,7,14,29,80,110,146,48,38,46,28,44,597,0,0,0,0,0,0,4,3,18,0,12,3,46,0,0,0,0,0,3,16,8,3,4,0,0,42,0,0,0,0,0,0,22,11,9,22,10,8,83,0,0,0,0,0,0,4,0,0,5,0,5,13,0,0,0,0,0,4,12,9,3,4,3,6,39,0,0,0,0,0,6,8,3,0,0,0,4
603021070,13,5,8,0,0,56,0,0,0,0,4,9,21,22,4,3,8,0,82,0,0,0,0,0,0,0,3,0,0,6,0,17,0,0,0,0,0,8,14,9,0,3,8,0,44,0,0,5,9,9,23,23,12,0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,9,13,3,7,35,91,89,47,5,0,4,4,0,308,0,0,0,0,0,0,0,0,0,0,0,28,35,16,3,15,44,110,149,138,76,28,40,27,38,687,0,0,0,0,0,3,10,5,9,16,9,7,70,0,0,0,0,0,12,11,6,5,5,4,4,47,0,0,0,0,0,5,34,18,14,18,15,4,110,0,0,0,0,0,0,3,3,5,6,0,0,19,0,0,0,0,0,3,25,13,3,4,11,7,62,0,0,0,4,5,13,13,0,4,6,0,4
603021071,7,0,0,0,0,40,0,0,0,0,0,3,22,10,5,3,8,0,53,0,0,0,0,0,0,0,4,5,4,0,0,11,0,0,0,4,0,10,19,11,4,3,0,0,50,0,0,0,5,11,9,16,0,0,5,3,0,56,0,0,0,3,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,5,11,8,10,34,94,65,32,5,0,3,5,12,272,0,0,0,3,0,0,0,0,0,0,0,27,31,11,12,13,50,101,108,120,54,29,31,22,40,588,0,0,0,0,0,4,13,8,11,4,8,5,52,0,0,0,0,0,11,21,5,0,3,0,0,43,0,0,0,0,0,0,37,25,17,11,6,3,101,0,0,0,0,0,3,0,0,4,3,0,5,9,0,0,0,0,0,3,25,3,8,4,0,0,55,0,0,0,0,5,7,5,0,0,0,0,0
603021072,15,6,8,5,0,83,0,0,0,0,0,10,45,46,32,23,13,4,169,0,0,0,0,0,5,13,3,7,10,0,0,35,0,0,0,0,7,28,36,13,3,4,9,3,102,0,3,8,13,18,31,21,6,0,0,4,0,98,0,0,0,0,0,8,9,3,0,0,0,0,24,0,0,0,0,0,4,0,3,3,0,0,8,17,13,9,13,39,113,107,69,19,3,3,3,7,397,0,0,0,0,5,3,4,0,0,0,0,51,65,8,8,18,59,146,198,255,162,95,91,58,75,1176,0,0,0,0,0,4,11,38,35,52,28,14,192,0,0,0,0,0,13,26,14,9,0,0,7,76,0,0,0,0,0,17,87,62,70,55,25,30,347,0,0,0,0,0,5,17,19,12,14,3,3,54,0,0,0,6,0,20,69,18,15,13,8,6,151,0,0,0,3,0,19,23,6,0,3,3,4
603031073,3,0,5,0,0,26,0,0,0,0,0,0,10,14,3,10,0,0,35,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,3,0,17,0,0,3,8,9,9,5,4,0,0,0,0,36,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,17,67,50,41,10,6,0,5,5,205,0,0,0,0,5,0,0,0,0,0,0,30,33,3,4,9,31,80,83,81,32,20,20,10,33,417,0,0,0,0,0,0,4,0,7,0,0,3,19,0,0,0,0,0,10,4,0,0,0,0,0,15,0,0,0,0,0,0,9,6,6,0,0,11,35,0,0,0,0,0,0,0,5,3,0,0,3,8,0,0,0,0,0,0,10,0,0,0,0,3,22,0,0,0,0,0,6,9,0,0,0,0,0
603031074,8,0,3,4,0,62,4,0,0,0,0,3,42,25,17,4,6,0,96,0,0,0,0,0,6,3,6,0,5,0,0,17,0,0,0,0,0,10,13,4,0,0,3,0,31,0,0,0,4,16,25,15,4,0,5,0,0,76,0,0,0,0,0,6,0,3,0,0,3,0,16,0,0,0,0,0,7,0,0,0,0,0,3,14,8,7,8,45,126,118,74,15,10,4,6,6,427,0,0,0,0,6,7,0,0,0,0,0,60,71,10,7,12,59,151,197,186,77,48,38,34,74,901,0,0,0,0,0,4,3,4,7,10,9,15,47,0,0,0,0,0,8,3,3,0,0,0,0,25,0,0,0,0,0,6,32,16,19,10,8,14,96,0,0,0,0,0,0,8,3,3,0,0,0,15,0,0,0,0,0,14,16,11,0,3,4,3,47,0,0,0,0,0,9,10,0,4,3,0,0
604011075,5,3,0,0,0,11,0,0,0,0,0,0,18,17,6,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,7,8,0,0,0,0,0,19,0,0,0,0,0,5,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,59,34,20,5,0,0,0,6,149,0,0,0,0,4,4,0,0,0,0,0,24,31,0,3,3,17,68,52,79,37,24,14,4,32,339,0,0,0,0,0,0,4,13,8,13,5,0,44,0,0,0,0,0,5,8,0,0,0,0,0,15,0,0,0,0,0,3,26,23,14,7,5,0,71,0,0,0,0,0,0,10,6,0,6,0,0,19,0,0,0,0,0,8,21,6,0,0,0,3,41,0,0,0,3,0,13,4,0,0,0,0,3
604011076,5,3,0,3,0,42,0,0,0,4,0,8,41,22,25,16,7,0,114,0,0,0,0,0,3,11,14,4,3,5,0,37,0,0,0,0,0,26,33,13,0,6,8,0,85,0,0,0,8,9,16,10,0,3,3,0,0,55,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,9,12,10,4,27,80,58,27,5,0,0,4,8,234,0,0,0,0,6,0,0,0,0,0,0,34,38,13,12,6,42,110,128,157,89,56,61,31,51,763,0,0,0,0,0,0,16,17,15,30,35,14,123,0,0,0,0,0,6,3,0,3,0,3,0,20,0,0,0,0,0,7,51,46,25,34,22,11,204,0,0,0,0,0,4,8,13,6,7,6,0,47,0,0,0,0,5,12,26,16,8,8,4,7,88,0,0,0,5,3,9,7,5,4,0,0,3
604011077,6,0,0,0,0,16,0,0,0,0,0,0,18,18,12,6,5,0,58,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,20,16,8,3,4,0,0,49,0,0,0,0,4,18,7,0,0,0,3,0,42,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,18,62,36,23,3,0,4,0,6,156,0,0,0,0,0,0,0,0,0,0,0,21,19,4,0,6,23,71,82,82,64,24,24,19,22,420,0,0,0,0,0,0,4,16,4,8,9,0,45,0,0,0,0,4,3,3,0,4,0,0,0,19,0,0,0,0,0,3,24,21,13,19,0,9,87,0,0,0,0,0,0,4,0,6,3,0,0,18,0,0,0,0,0,8,26,16,0,3,3,0,55,0,0,0,0,0,5,6,4,0,0,0,0
604011078,4,5,3,0,0,44,0,0,0,0,0,3,20,36,9,18,17,0,103,0,0,0,0,0,0,4,8,0,6,0,0,24,0,0,0,0,0,14,26,10,0,0,9,0,67,0,0,0,3,6,22,6,3,3,0,0,0,41,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,11,25,77,61,56,13,4,3,3,11,273,0,0,0,0,0,0,0,0,0,0,0,31,37,5,4,9,26,96,113,152,91,55,54,53,44,704,0,0,0,0,0,0,5,15,23,37,44,12,140,0,0,0,0,0,0,10,4,4,7,5,0,35,0,0,0,0,0,8,43,49,44,57,28,15,226,0,0,0,0,0,0,9,6,9,9,6,5,43,0,0,0,0,0,11,32,29,9,8,11,0,97,0,0,0,3,0,8,13,0,0,5,0,3
604011079,6,0,0,0,0,36,0,0,0,0,0,7,36,23,22,11,6,0,108,0,0,0,0,0,4,8,8,3,10,3,0,27,0,0,0,0,0,13,18,10,4,3,6,5,57,0,0,3,8,6,17,22,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,26,92,91,48,5,0,3,3,7,276,0,0,0,0,0,0,0,0,0,0,0,43,51,0,8,3,31,103,152,164,75,49,64,37,59,751,0,0,0,0,0,0,3,12,15,26,25,6,90,0,0,0,0,0,5,4,5,0,6,5,0,29,0,0,0,0,0,3,51,33,48,34,32,12,207,0,0,0,0,0,0,13,8,10,6,4,6,41,0,0,0,0,0,10,33,7,6,9,6,8,77,0,0,0,5,0,4,5,7,0,0,0,0
604011080,0,0,0,0,0,18,0,0,0,0,0,0,16,13,12,10,0,0,61,0,0,0,0,0,0,6,6,0,0,0,0,12,0,0,0,0,0,4,12,13,0,0,0,0,33,0,0,0,0,3,15,11,0,0,0,0,0,35,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,65,45,29,0,0,0,5,0,167,0,0,0,0,0,0,4,0,0,0,0,25,28,0,0,0,18,75,75,99,62,30,30,11,31,434,0,0,0,0,0,0,0,20,11,19,9,4,63,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,3,35,24,23,32,12,5,135,0,0,0,0,0,0,4,5,3,3,0,0,18,0,0,0,0,0,13,34,8,10,6,7,5,80,0,0,0,0,0,5,6,0,4,0,0,0
604011081,4,0,0,0,0,20,0,0,0,0,0,0,24,13,14,8,0,0,63,0,0,0,0,0,0,4,5,0,0,4,0,9,0,0,0,0,0,10,22,6,3,0,4,0,47,0,0,0,5,6,20,11,0,4,3,0,0,44,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,3,12,91,70,30,3,0,0,0,6,222,0,0,0,4,7,0,0,0,0,0,0,31,42,4,0,4,23,110,114,120,55,32,32,15,38,548,0,0,0,0,0,0,0,11,11,11,8,0,56,0,0,0,0,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,27,20,14,25,13,5,111,0,0,0,0,0,0,5,7,5,3,3,0,28,0,0,0,0,0,10,16,13,0,4,4,3,47,0,0,0,0,0,4,3,4,0,0,0,0
604011082,6,0,0,0,0,37,0,0,0,0,0,0,40,30,13,10,4,3,103,0,0,0,0,0,3,10,9,6,5,0,0,24,0,0,0,0,5,15,23,5,9,3,3,0,66,0,0,0,9,8,31,21,0,0,0,0,6,69,0,0,0,0,3,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,6,0,0,14,5,5,11,28,158,134,74,10,8,10,0,14,453,0,0,0,0,0,3,0,0,0,0,0,42,47,9,5,11,33,170,199,211,86,52,45,23,60,915,0,0,0,0,0,0,9,25,16,35,23,8,113,0,0,0,0,0,5,11,8,3,5,0,0,28,0,0,0,0,0,6,56,53,46,44,22,14,236,0,0,0,0,0,6,8,9,3,9,0,3,36,0,0,0,0,0,13,36,16,6,10,3,4,87,0,0,0,0,0,5,17,5,3,4,0,5
604011083,5,0,0,0,0,29,0,0,0,0,0,3,18,16,12,8,3,3,69,0,0,0,0,0,0,3,0,5,0,3,0,9,0,0,0,0,0,13,17,5,3,4,0,0,40,0,0,0,9,9,10,15,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,25,133,61,41,0,5,3,0,12,297,0,0,0,0,5,0,4,0,0,0,0,31,38,4,4,12,36,149,94,120,54,36,20,17,41,590,0,0,0,0,0,0,3,13,9,13,15,14,67,0,0,0,0,0,6,5,3,4,0,0,5,23,0,0,0,0,0,0,28,24,22,27,11,4,121,0,0,0,0,0,0,7,7,0,4,4,4,34,0,0,0,0,0,7,26,15,4,0,3,0,47,0,0,0,0,0,6,8,4,0,0,0,0
604011084,5,0,0,0,0,35,0,0,0,0,0,3,37,25,22,12,4,0,104,0,0,0,0,0,0,9,0,6,4,4,0,21,0,0,0,0,0,16,33,16,4,0,3,0,71,0,0,5,0,3,16,13,4,6,0,0,6,50,0,0,0,0,0,4,3,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,4,0,0,8,8,3,11,45,158,101,75,10,3,6,4,5,426,0,0,0,0,0,3,6,0,0,0,0,43,58,11,3,13,46,169,162,200,84,55,57,29,62,892,0,0,0,0,0,0,5,15,15,29,20,9,89,0,0,0,0,0,0,6,7,4,3,4,0,19,0,0,0,0,0,6,44,45,49,37,16,10,208,0,0,0,0,0,0,4,8,5,3,0,0,31,0,0,0,0,0,7,23,12,8,0,4,4,65,0,0,0,0,0,15,5,7,0,0,0,7
604021085,14,5,4,0,0,82,0,0,0,0,0,11,74,48,36,26,6,4,211,0,0,0,0,0,0,7,8,4,4,0,0,32,0,0,0,0,0,28,40,21,3,3,8,6,112,0,4,3,14,15,52,29,7,0,3,0,4,127,0,0,0,0,0,14,6,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,4,12,20,14,17,50,255,200,108,21,3,8,9,17,734,0,0,0,0,7,0,5,0,0,0,0,64,75,21,11,24,73,283,331,334,195,103,89,57,94,1630,0,0,0,0,0,3,23,51,51,49,43,14,235,0,0,0,0,0,8,34,14,11,4,4,4,75,0,0,0,0,0,5,95,84,82,67,38,20,394,0,0,0,0,0,3,14,13,15,14,7,9,67,0,0,0,0,0,35,80,33,12,14,13,3,187,0,0,0,6,7,27,38,13,3,3,0,0
604021086,0,0,0,0,0,29,0,0,0,0,5,3,32,14,6,0,4,0,73,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,23,32,3,0,0,0,0,65,0,0,0,0,9,13,17,0,5,0,0,0,44,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,9,3,4,23,101,60,40,7,5,0,3,9,265,0,0,0,0,0,0,3,0,0,0,0,16,24,9,3,12,31,119,112,166,49,31,16,14,29,580,0,0,0,0,0,0,3,11,18,9,6,6,53,0,0,0,0,0,5,7,0,0,0,0,0,21,0,0,0,0,4,0,31,26,17,20,5,8,105,0,0,0,0,0,0,11,3,5,5,0,4,22,0,0,0,0,5,3,20,10,0,3,8,5,45,0,0,0,0,3,8,12,5,5,0,0,3
604021087,4,0,0,0,0,26,0,0,0,0,0,4,23,21,13,9,3,0,75,0,0,0,0,0,0,8,4,4,0,0,0,21,0,0,0,0,3,15,18,4,0,0,3,0,49,0,0,3,9,12,21,10,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,3,0,0,4,0,11,10,9,3,39,103,92,46,0,9,0,4,8,304,0,0,0,0,5,3,0,0,0,0,0,26,31,10,9,4,47,127,139,138,93,49,28,18,38,690,0,0,0,0,0,4,6,18,23,25,20,11,122,0,0,0,0,0,5,11,3,0,0,0,0,20,0,0,0,0,0,6,49,47,31,25,14,9,181,0,0,0,0,0,0,6,9,9,9,5,0,34,0,0,0,0,0,12,25,14,8,0,0,4,70,0,0,0,0,3,12,3,3,0,0,3,0
604021088,0,0,0,0,0,12,0,0,0,0,0,6,24,13,15,10,5,0,70,0,0,0,0,0,0,0,6,4,4,0,0,14,0,0,0,0,4,3,12,3,0,0,4,0,36,0,0,0,0,0,19,15,0,3,0,0,0,44,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,11,57,61,24,4,0,6,0,5,186,0,0,0,0,0,0,0,0,0,0,0,18,19,9,4,7,13,69,87,102,52,45,37,20,26,473,0,0,0,0,0,0,4,17,20,30,28,11,104,0,0,0,0,0,0,9,5,0,4,4,0,18,0,0,0,0,0,0,47,23,25,39,20,4,162,0,0,0,0,0,0,8,3,0,4,0,0,24,0,0,0,0,0,0,18,8,6,3,6,0,40,0,0,0,0,0,9,9,0,0,0,0,0
604021089,11,4,5,0,0,45,0,0,0,0,0,9,47,24,22,22,11,0,130,0,0,0,0,0,0,7,7,0,3,4,0,32,0,0,0,0,0,14,33,10,4,10,5,0,81,0,0,0,10,20,33,25,7,3,0,0,0,91,0,0,0,0,0,5,4,4,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,8,14,7,14,38,168,124,94,14,3,7,0,11,489,0,0,0,0,4,0,0,0,0,0,0,38,42,16,9,15,56,196,194,250,96,57,75,34,56,1050,0,0,0,0,0,0,9,19,13,26,29,9,111,0,0,0,0,0,3,10,9,3,11,4,0,36,0,0,0,0,0,5,37,39,45,43,27,12,208,0,0,0,0,0,0,10,10,0,8,9,0,38,0,0,0,0,0,9,28,11,11,5,3,3,72,0,0,0,0,0,12,6,0,3,0,0,0
604021090,0,0,0,0,0,17,0,0,0,0,0,6,27,21,9,15,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,9,3,3,0,0,0,28,0,0,0,4,6,8,10,8,0,0,0,0,33,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,4,19,56,47,26,7,0,0,0,3,174,0,0,0,0,0,0,0,0,0,0,0,28,29,6,3,6,28,63,71,98,57,32,50,14,35,454,0,0,0,0,0,0,6,10,17,29,14,0,77,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,40,28,20,26,13,8,134,0,0,0,0,0,0,5,4,3,3,4,0,28,0,0,0,0,0,4,22,7,3,0,8,4,44,0,0,0,0,0,6,0,4,0,0,0,0
604021091,8,4,3,0,3,47,0,4,0,0,3,3,41,16,21,13,7,0,107,0,0,0,0,0,4,13,7,0,7,0,0,34,0,0,0,4,3,20,33,11,9,3,0,0,80,0,0,0,16,9,26,19,8,0,0,0,0,86,0,0,0,0,0,7,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,13,41,133,98,50,9,3,5,0,12,375,0,0,0,0,3,3,0,0,0,0,0,53,57,14,7,13,58,160,187,201,85,55,58,16,70,927,0,0,0,0,0,0,18,14,15,25,36,7,114,0,0,0,0,0,3,11,10,4,5,0,0,37,0,0,0,0,0,3,59,42,33,33,12,9,192,0,0,0,0,0,3,7,11,3,3,7,0,39,0,0,0,0,0,13,37,17,9,0,0,9,83,0,0,0,3,0,13,17,6,8,0,0,0
604021092,8,0,0,0,0,22,0,0,0,0,0,5,15,21,12,12,4,0,69,0,0,0,0,3,0,5,4,6,3,0,0,15,0,0,0,4,0,3,21,7,3,0,5,0,37,0,0,7,4,9,12,10,6,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,3,22,50,52,32,15,0,4,3,11,199,0,0,0,0,0,0,0,0,0,0,0,18,22,3,0,9,30,61,87,106,61,37,37,22,35,484,0,0,0,0,0,0,0,13,12,23,20,5,70,0,0,0,0,0,0,0,6,3,0,3,0,15,0,0,0,0,0,8,29,28,35,39,24,5,170,0,0,0,0,0,0,3,7,3,8,10,0,24,0,0,0,0,0,4,15,9,6,9,3,0,41,0,0,0,0,0,0,3,6,0,0,0,0
