SA2_CODE_2021,C21_OD_H_f_so_FH_Tot,C21_OD_H_f_so_LP_H,C21_OD_H_f_so_GH,C21_OD_H_f_so_OH,C21_OD_H_f_so_Tot,C21_OD_Tot_FH_CF_no_ch,C21_OD_Tot_FH_CF_w_ch,C21_OD_Tot_FH_One_PFam,C21_OD_Tot_FH_oth_fa,C21_OD_Tot_FH_Tot,C21_OD_Tot_LP_H,C21_OD_Tot_GH,C21_OD_Tot_OH,C21_OD_Tot_Tot,C21_DS_ns_FH_CF_no_ch,C21_DS_ns_FH_CF_w_ch,C21_DS_ns_FH_One_PFam,C21_DS_ns_FH_oth_fa,C21_DS_ns_FH_Tot,C21_DS_ns_LP_H,C21_DS_ns_GH,C21_DS_ns_OH,C21_DS_NS_Tot,C21_Tot_FH_CF_no_ch,C21_Tot_FH_CF_w_ch,C21_Tot_FH_One_PFam,C21_Tot_FH_oth_fa,C21_Tot_FH_Tot,C21_Tot_LP_H,C21_Tot_GH,C21_Tot_OH,C21_Tot_Tot
306021151,0,0,0,0,0,5,9,16,5,23,63,3,70,162,0,0,0,0,5,9,3,5,10,408,387,456,47,1293,999,129,350,2763
306021152,0,0,0,0,0,3,5,0,0,9,0,0,42,50,0,0,0,0,0,4,0,4,9,409,325,348,41,1118,934,115,257,2432
306021153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1059,437,39,2405,549,89,117,3159
306021154,9,7,0,10,28,11,5,0,0,14,10,0,39,68,5,0,0,0,5,15,0,8,23,544,341,332,40,1257,1181,208,328,2973
306021155,0,0,0,0,5,0,0,7,0,11,22,0,8,39,0,0,0,0,0,0,0,0,3,423,413,281,37,1160,455,67,161,1841
306021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,897,794,426,34,2143,1026,159,194,3520
306021157,0,0,0,0,0,12,0,3,0,22,13,0,117,152,0,0,0,0,4,6,0,35,40,397,370,360,20,1155,620,88,424,2283
306031158,3,4,0,0,11,13,3,5,0,22,15,0,96,131,0,0,0,0,0,0,0,12,16,586,451,147,17,1203,435,28,288,1957
306031159,16,5,3,10,31,18,0,9,0,25,18,4,112,154,4,0,4,0,10,6,0,23,32,919,755,471,62,2202,1154,126,427,3911
306031160,4,4,0,6,12,19,6,0,0,26,20,3,207,259,8,4,0,0,9,9,0,30,49,997,788,279,22,2086,763,90,609,3546
306031161,3,6,0,5,13,35,5,7,0,46,61,10,423,542,8,6,0,0,15,13,3,114,145,1480,893,405,41,2820,1224,184,1035,5270
306031162,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
306031163,0,0,0,0,0,11,12,12,0,35,16,3,7,67,0,0,0,0,0,0,0,0,3,48,174,176,18,417,54,9,20,503
306041164,5,5,3,4,19,15,3,0,0,20,27,3,153,200,11,4,0,0,13,15,0,41,69,799,572,273,33,1677,750,90,492,3006
306041165,7,9,0,0,14,21,4,0,0,29,32,0,234,297,9,0,0,0,17,21,0,97,138,763,385,128,14,1295,580,142,802,2822
306051166,6,0,0,5,11,31,4,4,0,37,42,5,191,272,6,4,0,0,10,21,3,67,94,1417,973,521,51,2962,1385,144,630,5132
306051167,0,4,0,4,8,7,0,0,0,11,22,3,131,172,8,7,3,0,18,5,0,22,46,668,365,261,36,1325,669,81,441,2514
306051168,29,12,0,23,67,19,12,0,0,30,28,3,70,137,0,0,0,0,4,4,0,0,13,587,423,184,20,1215,443,75,269,2009
306051169,0,0,0,0,0,23,3,3,0,32,44,0,215,283,7,3,4,0,12,10,5,19,42,1298,828,321,13,2459,860,88,559,3967
306051170,0,3,0,0,7,14,0,3,0,21,68,14,203,306,10,6,0,0,14,14,0,81,106,1310,1056,558,50,2976,1146,156,674,4957
307011171,0,0,0,0,0,9,3,0,0,16,19,0,145,175,6,4,0,0,6,8,0,14,29,442,436,168,25,1069,484,38,310,1900
307011172,0,0,0,0,0,4,0,0,0,11,9,0,55,71,3,0,0,0,3,0,0,14,18,829,885,332,20,2068,787,87,500,3442
307011173,3,0,0,0,3,6,3,3,0,12,8,0,40,60,0,0,0,0,3,7,0,15,23,623,658,233,23,1544,587,82,302,2505
307011174,0,0,0,0,0,3,3,3,0,5,4,0,27,39,7,3,0,0,11,5,0,0,21,486,383,152,14,1038,471,33,193,1738
307011175,0,0,0,0,3,7,6,0,0,11,8,4,54,76,4,4,0,0,8,12,0,25,47,450,365,138,21,976,441,43,344,1808
307011176,3,0,0,0,3,3,0,0,0,6,5,0,74,92,0,0,0,0,0,4,0,4,7,625,697,279,27,1631,798,92,337,2858
307011177,3,0,0,0,3,11,8,0,0,20,14,0,118,151,14,4,0,0,13,3,0,27,42,671,664,138,12,1486,528,51,461,2522
307011178,0,3,0,0,3,6,0,0,0,7,18,0,15,43,5,0,0,0,4,4,0,9,16,408,309,146,21,882,463,69,196,1614
307021179,6,0,0,0,5,12,4,0,0,15,29,3,39,88,3,0,0,0,3,12,4,4,17,1244,814,311,49,2415,926,102,341,3783
307021180,5,0,0,0,5,6,0,0,0,3,3,0,7,19,3,5,0,0,6,3,0,5,11,809,758,365,29,1961,635,64,208,2871
307021181,0,0,0,0,0,13,0,0,0,16,20,0,57,97,0,3,0,0,3,0,0,0,5,405,289,95,9,799,342,41,185,1367
307021182,3,0,0,0,4,6,0,4,0,9,14,0,6,30,0,0,0,0,0,0,0,0,3,645,617,211,17,1489,464,35,168,2164
307021183,7,13,0,0,20,15,10,0,0,24,30,0,73,132,5,4,0,0,4,12,0,42,62,1756,1782,745,73,4351,1541,172,547,6614
307031184,4,0,0,0,4,8,0,0,0,6,8,0,4,19,4,4,0,0,5,4,0,0,10,668,533,175,11,1388,454,47,131,2015
307031185,0,0,0,0,0,3,3,0,0,6,0,0,9,13,7,0,0,0,7,3,0,5,7,643,412,135,15,1204,381,37,146,1768
307031186,0,6,0,0,5,9,5,0,0,12,19,0,11,43,5,0,0,0,3,5,0,5,14,704,443,189,17,1350,497,32,202,2078
307031187,0,3,0,0,7,0,0,0,0,5,7,0,36,40,0,3,0,0,0,0,0,0,7,704,413,217,23,1351,804,57,172,2385
307031188,0,0,0,0,3,4,6,0,0,10,28,0,27,69,7,3,0,0,15,5,0,0,15,895,571,192,18,1675,521,47,271,2522
307031189,3,0,0,0,6,8,5,0,0,16,9,0,22,50,8,3,0,0,16,8,0,5,28,1811,1350,807,61,4030,1928,153,355,6460
308011190,6,0,0,0,8,7,0,4,0,7,4,0,45,60,5,0,3,0,8,0,0,27,34,540,688,346,33,1615,594,58,416,2686
308011191,0,0,0,0,4,28,0,9,0,35,65,4,303,405,26,16,0,0,40,20,4,73,139,798,765,168,18,1754,746,58,901,3455
308011192,4,0,0,0,4,7,4,3,0,16,10,0,154,174,11,6,0,0,12,21,0,64,106,1194,1736,480,48,3462,1107,162,621,5358
308031205,0,0,0,0,5,7,0,0,0,8,10,0,53,65,0,0,0,0,0,0,0,0,8,561,597,447,51,1654,956,121,309,3038
308031206,0,0,0,0,3,3,0,3,0,11,3,0,24,34,0,0,0,0,0,0,0,0,3,244,201,66,3,508,145,9,97,761
308031207,0,0,0,0,4,14,0,0,0,16,12,0,193,222,3,0,0,0,9,4,0,61,70,815,464,270,17,1561,610,58,417,2648
308031208,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1015,1006,431,32,2481,853,86,133,3544
308031209,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,0,3,0,0,9,14,510,625,111,8,1247,133,13,87,1487
308031210,0,0,0,0,0,8,0,3,0,16,17,0,49,86,0,0,0,0,0,3,0,4,13,1061,1412,698,46,3211,794,126,259,4393
308031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,446,489,267,27,1227,490,90,97,1910
308031212,5,0,0,0,9,4,4,0,0,4,8,0,5,20,0,0,0,0,0,0,0,5,10,299,172,152,22,647,472,54,174,1346
308031213,0,0,0,0,0,4,0,0,0,4,0,0,9,5,6,0,0,0,5,4,0,33,43,1082,1258,453,48,2838,875,98,192,4006
308031214,0,0,0,0,0,0,0,0,0,0,4,0,9,13,0,0,0,0,0,5,0,4,7,483,481,320,22,1301,663,62,136,2164
308031215,0,0,0,0,0,4,0,0,0,7,23,0,19,49,0,3,0,0,3,9,0,7,19,629,822,369,28,1843,638,87,175,2747
308031216,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,592,545,352,45,1535,776,86,107,2501
308031217,0,0,0,0,7,0,0,0,0,0,0,0,19,25,7,0,0,0,3,13,0,7,18,260,178,236,45,725,541,59,153,1482
308031218,0,0,0,0,0,0,0,0,0,8,5,0,38,49,0,0,0,0,0,3,0,0,3,449,393,97,16,951,244,27,121,1341
308031219,6,0,0,0,7,11,9,0,0,20,4,0,103,127,6,0,0,0,6,3,0,31,34,502,508,120,17,1148,264,39,326,1783
308031220,0,0,0,0,0,0,0,0,0,3,5,0,14,29,0,0,0,0,0,0,0,4,3,359,319,73,11,763,199,14,111,1089
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,0,0,10
308031222,0,0,0,0,0,4,0,0,0,0,5,0,68,76,0,6,0,0,3,3,0,6,15,645,747,357,32,1778,962,123,284,3148
308031223,0,0,0,0,4,27,0,0,3,31,56,4,362,454,11,7,0,0,19,9,0,56,88,2452,2089,803,57,5403,1873,194,858,8327
308041528,0,3,0,0,3,7,0,0,0,17,16,0,138,177,5,3,5,0,11,3,0,40,55,980,946,213,27,2162,802,58,669,3692
308041529,0,0,0,0,0,9,0,0,0,6,16,0,60,78,0,0,0,0,0,0,0,33,40,524,613,204,28,1366,535,77,407,2384
308051530,6,3,0,0,4,20,6,0,0,26,29,4,314,370,4,0,0,0,10,10,0,65,87,992,526,211,29,1760,721,96,840,3417
308051531,0,0,0,0,0,22,3,7,0,33,43,0,152,233,5,0,0,0,5,0,0,18,23,1121,1221,384,24,2757,833,80,293,3956
308051532,0,0,0,0,0,8,0,0,0,8,7,0,19,32,0,0,0,0,0,0,0,4,3,10,0,0,0,8,6,0,21,38
308051533,0,0,0,0,0,0,0,0,0,0,4,0,32,33,0,0,0,0,0,3,0,0,6,1247,1733,668,42,3692,1110,162,257,5224
308051534,0,0,0,0,0,7,0,8,0,13,17,0,118,152,0,4,4,0,4,0,0,6,19,558,484,322,33,1401,1132,125,412,3062
308051535,0,0,0,0,0,14,6,4,0,30,55,3,102,190,6,0,3,0,11,9,0,17,35,1234,1432,358,20,3044,624,64,363,4100
308051536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,391,198,8,974,299,36,49,1360
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,608,782,295,19,1703,448,68,126,2345
308051539,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,479,404,290,25,1204,745,95,153,2200
309011224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,908,932,273,40,2150,646,207,154,3167
309011225,0,0,0,5,5,0,3,0,0,0,7,0,52,66,6,0,0,0,6,11,0,0,14,1152,679,338,36,2200,1255,339,492,4289
309011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1456,1787,638,58,3942,1173,235,175,5525
309011227,0,0,0,0,0,0,0,0,0,0,0,0,10,15,18,0,3,0,23,27,6,14,64,2029,776,501,70,3378,2211,623,960,7168
309011228,0,0,0,0,0,9,6,11,0,26,66,0,21,117,0,0,0,0,0,0,0,0,0,1401,1441,584,60,3483,1226,320,243,5270
309011229,0,0,0,0,0,0,3,0,0,4,6,0,34,46,6,0,0,0,3,10,0,3,14,832,691,307,33,1863,914,296,230,3312
309021230,3,0,0,0,3,23,6,6,0,29,32,4,98,164,3,0,0,0,3,10,0,14,30,998,356,227,31,1609,1105,222,419,3355
309021231,7,3,0,0,10,5,0,0,0,7,3,0,11,20,0,0,0,0,0,8,0,0,11,1323,1228,522,50,3129,1387,304,361,5178
309021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,919,1203,460,44,2633,799,113,114,3652
309021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1165,1563,612,38,3378,870,143,138,4532
309021234,0,0,4,0,6,9,0,3,0,10,16,4,172,201,9,0,0,0,9,7,3,3,19,1804,1641,686,67,4200,1978,467,555,7201
309031235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1190,1320,519,43,3071,732,166,142,4108
309031236,0,0,0,0,0,0,0,5,0,0,20,0,31,53,8,0,3,0,13,5,0,0,17,1209,749,538,68,2557,1453,280,311,4599
309031237,0,0,0,0,0,49,3,0,0,63,147,3,19,228,0,0,0,0,4,0,0,0,4,1383,835,564,43,2827,1585,174,194,4779
309031238,7,12,0,10,29,3,0,8,0,8,17,3,24,51,3,0,9,0,9,31,4,3,50,2016,1273,1106,127,4517,3105,514,535,8675
309031239,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,0,0,12,3,0,6,21,1564,974,348,30,2913,1033,108,269,4324
309031240,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,4,1491,792,366,41,2687,1142,141,205,4180
309041241,5,0,0,0,3,10,0,5,0,8,29,0,14,54,0,6,0,0,6,3,0,0,6,490,492,160,6,1153,325,42,99,1619
309041242,13,6,0,7,29,10,7,4,0,22,19,0,24,70,8,3,0,0,17,9,0,13,34,1891,1832,532,37,4287,1003,146,310,5744
309051243,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,6,0,0,0,3,687,1007,229,17,1939,257,64,98,2365
309051244,0,0,0,0,0,6,0,0,0,3,22,3,29,61,7,3,0,0,9,3,0,0,9,1567,2769,848,52,5237,888,177,221,6527
309051245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,683,1306,358,18,2367,341,75,107,2896
309061246,5,0,0,0,5,31,0,18,3,52,212,9,34,304,0,0,0,0,0,6,0,0,7,1522,1452,648,53,3682,1284,222,194,5379
309061247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,861,1069,412,21,2357,530,97,87,3067
309061248,0,0,0,0,0,19,0,4,5,28,108,4,20,162,0,3,0,0,3,4,0,0,4,1958,2386,1098,98,5536,1938,330,356,8162
309061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1364,2647,880,59,4946,562,177,172,5858
309061250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,700,1155,272,22,2151,332,62,108,2651
309071251,0,0,0,0,0,0,0,0,0,0,3,0,17,20,6,10,0,0,10,6,0,0,22,1462,2528,1133,75,5198,717,294,450,6664
309071252,0,0,0,0,0,3,3,0,0,6,0,0,23,34,0,0,0,0,0,4,0,3,7,1780,2556,726,65,5128,1077,172,236,6610
309071253,0,0,0,0,0,48,8,0,0,57,61,3,25,143,26,13,14,0,51,32,5,18,99,2392,1460,479,42,4371,1072,182,386,6014
309071254,4,0,0,0,4,15,4,0,0,23,19,0,23,65,0,0,0,0,0,3,0,4,7,564,585,152,11,1315,286,45,88,1735
309071256,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,1437,2544,797,54,4826,884,152,170,6032
309071552,5,0,0,0,3,0,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,4,790,1479,489,31,2787,498,96,168,3545
309071553,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,5,3,0,16,4,0,3,16,999,1734,412,29,3173,397,67,133,3771
309071554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,959,1237,466,29,2687,391,101,141,3318
309071555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,676,1255,625,43,2601,319,168,285,3370
309071556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,4,824,1800,411,13,3057,308,80,111,3554
309071557,0,0,0,0,0,15,4,0,0,18,26,0,23,75,0,0,0,0,0,3,0,0,8,1420,2683,1075,82,5254,788,225,292,6556
309071558,0,0,0,0,0,10,6,0,0,13,9,0,3,22,0,0,0,0,0,0,0,0,0,595,894,340,22,1853,262,113,123,2346
309081259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,513,516,150,20,1199,394,39,68,1696
309081260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,645,823,430,22,1914,552,118,107,2699
309081262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,1504,1825,942,91,4364,1504,400,261,6534
309081559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,1641,2066,727,48,4478,1080,259,196,6020
309081560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,7,1116,851,503,34,2504,854,201,123,3679
309091263,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,5,0,26,13,0,7,39,1153,1379,549,49,3125,1176,194,226,4720
309091264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,484,812,320,21,1641,309,135,111,2191
309091265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,762,1055,367,41,2226,355,189,127,2892
309091540,3,3,0,0,11,8,3,5,0,14,15,0,156,190,3,0,0,0,6,9,5,8,24,2046,876,877,157,3958,3019,854,834,8665
309091541,3,0,0,0,5,0,4,0,0,4,0,0,7,7,11,0,7,0,17,25,3,5,51,1983,1410,982,119,4492,2416,724,485,8121
309101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,15,6,0,0,23,995,1287,394,22,2693,639,108,173,3607
309101268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,589,205,19,1337,369,83,97,1882
309101269,0,0,0,0,0,12,0,0,0,12,20,0,45,75,4,0,3,0,10,3,0,12,29,742,202,110,15,1066,646,103,317,2136
309101561,26,13,0,14,64,16,5,4,0,31,13,0,42,85,12,3,0,0,12,17,3,23,60,1864,514,382,66,2828,2253,427,793,6299
309101562,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15,3,3,0,24,47,5,15,83,1740,740,419,84,2984,2307,623,1090,7003
310011271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,360,549,228,42,1178,391,78,69,1725
310011272,0,0,0,0,0,3,0,6,0,7,21,0,8,38,0,0,0,0,0,3,0,0,7,619,902,392,38,1956,912,102,112,3085
310011274,0,0,0,0,0,3,5,0,0,10,67,0,18,99,0,3,7,0,19,5,4,0,31,1054,1881,1435,160,4528,1535,310,451,6818
310011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,12,0,0,22,771,1111,341,40,2266,607,152,97,3125
310011276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,143,236,236,19,630,196,45,88,959
310011563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,3,0,10,564,1189,363,47,2159,412,94,101,2770
310011564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,2948,1115,101,6042,1445,221,216,7924
310021277,4,0,0,0,4,16,3,8,0,26,36,0,52,122,7,0,0,0,10,0,0,3,16,1710,1322,437,24,3497,995,100,373,4965
310021278,0,0,0,0,0,24,0,0,0,30,25,0,28,79,0,0,0,0,3,0,0,3,3,808,394,198,13,1411,614,77,150,2250
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,0,0,0,0,16,3,0,0,15,5,0,5,26,10,0,0,0,11,51,0,0,64,2257,2183,985,75,5502,1566,309,390,7770
310021281,0,0,0,0,0,6,0,0,0,6,22,0,13,39,0,0,6,0,5,6,0,4,15,1492,1577,675,57,3800,981,136,241,5162
310021282,0,0,0,0,0,9,4,10,0,33,63,3,37,132,3,0,3,0,9,26,4,9,44,1362,1401,544,30,3333,969,121,352,4778
310031283,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1026,1185,816,57,3087,1299,132,234,4753
310031284,3,0,0,0,4,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,865,860,597,80,2401,962,146,208,3726
310031285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,820,407,26,1876,460,58,77,2465
310031286,0,4,0,0,3,0,0,0,0,0,4,0,54,59,0,0,0,0,4,7,0,11,18,572,587,405,34,1601,804,98,202,2705
310031287,8,0,0,0,9,8,0,0,0,8,0,4,0,18,0,0,0,0,0,9,0,0,13,1630,1627,1189,117,4557,2366,288,375,7586
310031288,4,0,0,0,4,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,453,648,168,10,1275,218,39,27,1566
310031289,3,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,0,0,6,5,0,0,4,665,1019,179,7,1873,260,30,50,2209
310031290,8,0,0,0,6,3,0,0,0,7,3,0,0,6,0,3,0,0,3,0,0,0,3,646,919,199,9,1764,272,18,33,2089
310031291,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,617,681,751,42,2086,821,131,172,3206
310031292,0,0,0,0,0,4,0,4,0,8,22,0,5,41,0,0,0,0,0,6,0,0,8,655,569,370,40,1637,812,86,160,2692
310031293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1400,1811,764,60,4028,1291,147,186,5651
310031294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1038,1795,564,47,3450,747,142,153,4486
310031295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,200,22,667,265,51,126,1107
310041297,0,0,0,0,0,6,0,8,0,12,56,8,20,96,0,0,0,0,0,3,0,0,3,868,1096,461,45,2469,623,96,127,3311
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
310041299,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,804,1381,620,52,2856,809,130,182,3972
310041300,0,0,0,0,5,0,0,0,0,0,0,0,9,15,0,0,0,0,0,4,0,0,7,653,1042,695,68,2452,871,168,299,3789
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1419,2635,1598,111,5767,1445,272,449,7933
310041303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,533,1043,355,30,1953,296,71,68,2390
310041304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,7,1543,3612,1042,67,6266,969,194,184,7615
310041565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1573,268,11,2456,255,35,80,2829
310041566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,658,1114,484,31,2284,644,98,170,3203
311011305,0,0,0,0,0,21,8,5,0,38,39,0,32,115,0,3,0,0,8,8,0,9,20,1653,1330,767,67,3818,1444,140,369,5771
311021306,0,0,0,0,0,5,0,6,0,11,12,0,42,72,0,0,0,0,0,5,0,0,5,678,638,571,49,1942,1209,141,411,3705
311021307,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,4,6,0,0,7,1307,1034,900,76,3316,1592,231,492,5630
311021308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,1111,536,47,2451,660,114,147,3374
311021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,618,274,25,1521,539,72,105,2239
311021310,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,7,887,1148,426,28,2495,410,84,111,3103
311031311,0,0,0,0,0,9,0,0,0,9,28,0,5,33,4,4,3,0,14,8,0,0,20,1684,2024,1005,88,4800,1489,244,414,6953
311031312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,546,868,491,38,1945,522,103,229,2799
311031313,0,0,0,0,0,3,0,3,0,7,95,0,17,119,4,4,0,0,5,6,0,0,8,729,989,368,36,2124,535,96,228,2985
311031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,1298,791,58,2811,608,163,279,3865
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14,721,1121,412,47,2290,540,102,141,3084
311031317,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,6,0,6,5,0,0,8,701,1748,934,80,3468,838,175,417,4897
311031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,428,605,145,10,1181,153,28,46,1411
311031319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1307,2161,787,60,4313,624,126,130,5196
311041322,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,8,5,0,0,11,819,1135,238,19,2210,348,60,110,2732
311041567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,434,946,260,12,1653,163,28,135,1974
311041568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,709,1677,262,20,2671,208,40,42,2961
311041569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,669,984,310,18,1977,310,60,99,2440
311041570,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,5,0,0,4,0,0,0,3,1582,2513,563,24,4687,615,110,253,5664
311041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,1256,803,30,2677,469,98,179,3426
311051323,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,0,3,5,0,0,9,1153,1122,664,56,2995,1267,146,264,4669
311051324,5,3,0,0,5,15,4,3,0,20,56,0,6,85,0,0,0,0,5,7,0,3,10,884,1258,325,19,2486,441,58,65,3045
311051325,0,0,0,0,0,7,0,3,0,8,33,0,17,64,0,0,0,0,0,4,0,0,4,981,1435,602,48,3069,730,115,154,4071
311051326,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,11,5,0,17,751,1144,734,74,2706,864,187,402,4154
311051327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1201,1711,446,25,3394,602,81,105,4178
311051328,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,9,567,732,429,36,1765,747,111,284,2911
