SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
507051188,36,19,3,0,64,71,16,7,3,92,100,35,4,7,143,55,37,5,0,91,39,13,0,0,48,23,4,0,0,32,14,8,5,5,26,9,3,3,0,13,42,15,4,0,69,8,3,3,0,21,507,194,48,13,763
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,20,15,6,0,45,34,18,0,4,61,53,31,18,0,110,38,29,8,0,72,19,14,4,0,35,13,3,0,0,12,12,7,0,0,19,7,0,4,0,17,19,15,3,0,37,5,0,0,0,4,281,166,56,15,517
507051191,21,44,13,3,84,48,38,22,7,112,88,75,20,12,191,77,59,15,4,155,46,36,12,5,102,35,15,4,0,52,19,20,4,0,43,11,8,3,0,31,27,36,14,7,86,12,5,3,0,21,445,408,155,47,1051
507051192,28,22,14,3,60,35,21,9,5,70,65,37,5,8,113,38,33,3,3,83,34,20,10,3,61,15,9,0,4,22,13,7,0,0,23,10,0,0,4,11,15,13,9,0,36,16,0,0,0,13,331,204,75,24,640
507051193,37,27,13,6,80,47,17,15,4,83,66,48,9,6,137,46,24,9,6,77,27,17,7,5,53,19,8,4,0,25,10,3,0,0,19,4,5,0,0,3,20,7,8,8,44,8,4,0,0,7,340,186,82,46,664
507051312,24,14,8,0,46,19,21,4,0,46,52,40,16,0,114,24,20,10,0,61,9,17,6,0,32,3,11,6,0,22,7,5,0,0,13,4,10,3,0,15,11,8,5,3,34,4,0,3,0,10,214,167,76,20,483
507051313,33,44,25,3,103,47,45,15,8,115,109,88,30,15,243,75,54,18,0,141,59,34,6,4,106,13,19,4,0,38,13,18,9,0,46,10,11,3,3,26,39,31,12,6,89,4,8,0,0,15,501,405,147,50,1105
507051314,3,6,3,0,13,5,6,3,0,9,3,6,0,0,12,9,7,0,0,18,4,0,0,0,3,4,0,0,0,8,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,41,31,15,0,86
509011225,37,22,8,8,70,49,14,3,3,73,92,51,10,7,163,42,33,9,5,92,28,11,8,0,48,12,5,0,0,17,14,3,0,0,13,6,4,0,0,8,26,17,3,6,51,5,0,0,0,7,377,207,59,28,669
509011226,3,3,0,0,6,5,4,0,0,7,14,9,0,0,20,3,7,0,0,13,5,0,0,0,4,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,4,0,0,0,5,50,32,9,9,93
509011227,11,10,9,4,28,10,3,0,0,17,33,19,8,0,57,9,8,8,0,25,11,3,0,0,10,6,6,0,0,10,3,4,0,0,11,6,0,0,0,4,8,7,0,5,18,0,0,0,0,0,117,71,25,4,223
509011228,18,5,0,0,22,21,0,0,0,20,26,20,8,0,52,10,7,0,0,15,10,4,0,0,11,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,13,13,3,0,31,0,0,0,0,0,119,68,21,4,214
509011229,0,5,0,0,4,0,3,0,0,9,7,0,0,0,11,3,0,5,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,28,12,10,0,52
509011230,7,3,5,0,12,8,6,5,0,16,19,8,0,0,27,7,5,0,0,24,3,3,0,0,7,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,5,3,4,17,0,0,0,0,5,90,52,19,10,171
509011231,6,5,0,0,15,6,11,0,0,22,3,5,6,3,14,8,3,0,0,9,7,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,4,14,0,5,0,3,11,58,32,14,14,111
509011232,0,6,0,0,10,7,4,0,0,12,15,6,0,0,19,4,3,0,0,6,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,3,51,30,8,3,87
509011233,23,16,6,3,53,32,10,3,3,57,65,30,11,6,102,34,22,8,0,69,19,11,0,3,38,7,4,0,0,4,4,3,3,0,14,3,0,0,0,3,15,14,8,5,37,8,6,0,0,9,260,159,53,26,506
509011234,8,6,0,3,19,11,3,3,0,19,22,4,4,4,36,8,7,0,3,18,6,0,0,0,6,3,0,0,0,4,3,0,0,0,3,0,0,0,0,0,4,8,0,0,13,4,6,0,0,5,100,43,23,11,174
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,4,0,4,15,3,0,0,17,12,7,3,0,26,14,12,0,0,23,12,6,0,0,18,10,4,0,0,12,3,0,0,0,3,3,5,0,0,10,6,9,4,0,19,4,0,0,0,5,92,46,22,4,165
509021237,9,4,0,0,14,15,0,3,5,19,12,7,3,0,21,3,0,0,0,3,3,3,0,0,6,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,5,0,14,0,0,3,0,3,64,22,18,10,112
509021238,12,3,3,5,19,5,0,0,0,10,16,10,3,0,26,5,4,0,0,9,0,5,0,0,8,3,0,0,0,3,3,0,0,0,6,0,0,0,0,3,6,7,4,0,16,4,0,0,0,6,73,40,10,5,133
509021239,10,3,7,0,18,12,16,0,0,28,29,13,3,0,49,13,9,0,0,24,8,3,0,0,14,0,0,0,0,3,3,0,0,0,0,6,0,0,0,7,18,3,0,0,28,5,0,4,0,8,131,63,23,8,229
509021240,5,3,0,0,13,6,9,0,0,21,19,6,0,6,34,15,0,0,3,19,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,3,7,6,0,3,0,6,83,42,9,12,148
509021241,9,3,4,0,12,8,8,0,0,14,12,3,0,0,21,7,0,0,0,15,3,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,7,4,5,0,15,0,0,0,0,7,71,29,16,4,125
509021242,4,5,0,0,5,8,0,0,0,8,8,5,5,0,18,6,6,0,0,7,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,6,8,0,4,3,10,0,0,0,0,5,42,13,6,3,72
509021243,25,13,5,3,46,43,13,11,3,75,50,34,13,9,105,32,8,0,9,53,19,9,9,5,36,11,5,3,0,20,17,3,0,0,20,5,0,0,0,6,13,16,4,0,34,9,8,0,0,16,290,144,54,39,526
509021244,7,3,3,0,15,10,3,0,0,20,17,7,6,3,32,7,6,0,0,20,0,0,0,0,5,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,4,0,16,7,0,0,0,5,76,47,20,13,148
509021245,14,3,0,0,19,12,3,0,0,20,23,11,0,0,36,8,5,3,0,20,16,3,5,0,21,4,0,0,0,3,0,0,0,0,0,4,0,0,0,8,7,6,0,0,8,3,0,0,0,5,117,43,13,3,179
509031246,4,5,0,0,15,7,0,3,0,13,3,3,5,0,11,5,4,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,8,7,0,0,12,0,0,0,0,0,47,17,18,4,89
509031247,7,8,3,0,17,3,5,0,0,3,12,0,0,4,19,3,5,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,4,0,0,0,4,54,19,3,7,82
509031248,0,0,0,3,3,9,3,0,0,11,6,0,3,0,10,6,0,0,0,7,14,0,0,0,11,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,43,19,10,7,77
509031249,8,9,0,5,21,14,0,0,0,18,24,11,4,0,38,11,4,3,0,22,6,5,0,0,16,3,0,0,0,10,3,0,0,0,8,3,0,0,0,4,9,9,3,0,15,3,0,0,0,7,110,68,14,10,198
509031250,10,5,5,0,16,12,0,0,0,18,22,8,5,0,28,4,4,4,0,13,3,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,3,3,0,14,3,0,0,0,4,87,24,23,3,136
510011262,21,15,4,4,44,21,15,6,7,44,46,26,11,5,94,47,26,8,0,84,32,28,8,4,74,9,4,0,0,21,14,6,0,0,22,12,8,0,0,22,24,19,24,6,78,22,12,0,0,37,309,191,89,44,633
510011263,23,13,3,5,52,16,4,5,0,25,20,11,0,7,46,13,6,6,4,25,7,5,0,4,11,3,0,0,0,4,4,6,0,0,8,0,0,0,0,0,9,9,7,6,32,7,0,0,0,10,190,90,50,45,372
510011264,8,10,0,0,23,13,0,3,3,23,17,8,0,3,33,5,4,0,0,13,8,0,0,0,11,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,12,5,8,5,41,11,9,3,3,27,137,86,39,37,300
510011265,9,8,9,0,24,20,10,5,4,31,33,25,6,3,66,16,20,6,0,36,16,10,3,4,30,8,3,0,0,8,0,3,0,0,5,0,0,0,0,0,11,9,9,7,24,7,6,5,0,21,155,112,65,30,358
510011266,7,0,0,0,18,8,6,0,4,22,13,8,3,0,25,5,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,4,5,0,10,79,39,24,11,164
510021267,12,0,0,0,14,0,4,3,0,4,4,10,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,35,17,5,101
510021268,4,0,0,0,3,0,0,0,0,4,0,5,0,0,10,14,6,0,0,26,13,4,0,0,14,5,4,0,0,7,3,6,0,0,6,3,3,3,0,8,3,0,7,0,9,0,0,0,0,0,52,30,11,0,99
510021269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,12,10,4,0,5,11,3,0,0,0,3,7,5,0,0,14,0,0,0,0,10,0,0,0,0,5,6,0,0,0,6,41,21,4,4,73
510021270,10,6,7,0,20,16,4,0,4,26,31,15,14,5,69,36,20,10,0,68,29,11,5,0,44,9,5,0,0,18,16,3,6,4,28,12,8,4,0,26,7,10,6,6,25,9,8,3,0,19,224,118,60,23,422
510031271,5,3,0,0,4,4,0,0,4,8,6,0,0,0,9,11,3,0,0,18,14,10,3,0,20,7,0,0,0,8,7,5,4,0,14,3,3,0,0,6,8,5,0,0,8,0,0,0,0,0,68,32,9,7,111
510031272,5,10,0,0,17,11,7,0,0,20,27,9,7,3,44,35,24,15,3,70,32,20,0,0,49,3,0,0,0,15,15,20,6,0,42,12,19,4,0,32,6,8,5,0,28,3,4,0,0,8,177,125,53,12,371
510031273,4,0,0,0,5,0,6,3,4,11,15,8,0,4,26,11,4,0,0,15,0,5,0,0,6,4,0,0,0,5,9,3,0,0,9,5,0,0,0,6,0,0,0,0,4,0,0,0,0,0,54,37,15,12,115
511011274,23,7,3,0,35,31,16,8,0,53,47,24,8,4,77,23,15,9,3,40,32,5,4,4,44,8,4,0,0,16,5,4,0,0,13,0,5,0,0,11,24,14,6,0,51,9,0,3,0,9,250,132,43,26,452
511011275,5,0,0,0,5,6,0,0,0,9,9,5,3,0,15,8,0,0,4,14,8,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,13,0,0,0,0,4,64,16,8,5,91
511021276,14,7,7,0,25,14,3,0,0,20,25,7,6,0,37,14,8,0,0,24,13,0,0,0,15,4,3,0,0,11,0,0,0,0,4,0,0,0,0,4,9,0,3,3,18,5,0,0,0,8,118,55,27,10,211
511021277,0,0,0,0,0,6,7,0,0,13,10,5,0,0,20,7,0,0,0,5,5,0,0,0,10,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,9,5,0,0,12,0,0,0,0,3,55,31,12,0,98
511031278,11,5,0,4,19,17,0,0,3,25,31,19,10,3,67,30,16,4,0,50,21,12,0,0,33,14,0,0,0,18,6,0,0,0,9,10,0,0,0,13,3,11,0,0,17,6,3,0,0,8,187,97,27,22,325
511031279,20,3,0,3,32,17,7,3,0,27,36,13,10,4,60,25,14,6,8,44,32,12,9,5,55,16,4,0,0,25,22,3,5,0,28,10,5,0,0,20,9,15,8,6,38,16,5,5,0,30,243,106,49,32,420
511031280,14,6,3,0,24,10,9,3,0,24,22,16,4,0,42,19,14,7,3,44,26,14,6,0,39,8,4,0,0,14,19,8,0,0,30,15,9,3,0,21,5,10,0,0,19,4,0,0,0,4,158,99,25,21,303
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,17,0,0,0,15,13,0,0,0,17,7,5,0,0,11,10,7,0,0,10,7,0,0,0,12,3,0,0,0,6,8,4,4,0,7,7,0,0,0,14,6,6,7,0,22,5,0,0,0,4,102,44,17,5,166
511031283,11,3,4,0,21,4,8,3,0,18,11,8,0,8,33,8,0,6,0,15,5,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,4,9,8,6,22,0,4,0,0,11,76,52,24,19,167
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,39,11,3,4,56,53,12,8,5,77,63,31,8,9,120,48,19,0,0,74,24,11,4,0,44,20,6,0,0,26,12,8,0,3,20,3,0,0,0,3,28,15,7,3,55,10,0,0,0,11,382,149,39,29,612
511041286,14,17,8,3,38,25,12,8,3,55,45,24,3,4,79,14,13,8,0,40,13,5,3,0,22,3,8,3,0,14,4,8,0,0,13,0,3,0,0,3,17,9,3,0,29,8,0,3,0,12,191,127,59,29,412
511041287,16,15,9,0,38,7,13,6,6,30,34,19,12,0,65,16,28,3,0,52,25,10,4,0,38,8,6,0,0,18,3,0,0,4,12,5,5,0,0,10,15,10,10,0,35,0,0,0,0,0,175,132,47,13,362
511041288,13,10,7,6,35,22,10,0,3,40,53,21,13,3,91,36,26,5,0,70,13,19,3,3,33,7,3,0,0,14,7,7,0,4,20,7,3,0,0,7,14,12,8,3,31,5,0,3,0,4,202,139,59,27,422
511041289,7,8,4,0,20,11,3,0,0,12,6,9,0,0,15,7,0,0,0,14,3,0,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,3,0,5,9,0,0,0,5,4,0,0,0,4,73,36,13,3,125
511041290,4,0,0,0,7,0,0,0,0,5,8,3,3,5,14,10,0,4,0,13,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,7,3,0,12,0,0,0,0,3,49,30,10,15,100
511041291,3,0,0,0,3,4,4,0,0,9,6,6,0,0,10,3,5,0,0,6,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,6,0,0,0,6,53,24,7,3,82
511041292,5,5,0,0,13,12,5,0,0,16,6,9,5,4,23,17,0,0,0,19,8,3,0,0,12,10,0,0,0,8,0,0,0,0,6,0,0,0,0,0,7,0,5,0,14,0,4,0,0,7,92,31,14,9,153
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,56,49,31,5,141,39,26,10,9,84,82,40,21,6,155,25,16,6,7,53,19,8,3,0,31,3,5,0,0,8,7,0,0,0,7,11,4,0,0,12,19,19,12,7,54,13,12,0,0,28,424,268,129,63,876
601011002,20,13,4,4,36,29,10,7,0,43,51,32,8,3,92,36,13,4,0,52,19,8,0,0,26,0,5,0,0,5,6,0,0,0,8,0,3,0,0,4,10,3,0,0,16,3,0,0,0,3,197,120,30,13,357
601011003,4,3,5,0,19,15,10,0,0,20,17,18,4,3,42,20,9,0,0,27,10,4,3,0,12,8,7,0,0,12,0,4,0,0,10,0,0,0,0,0,3,10,0,0,15,0,0,0,0,0,96,63,19,3,180
601021004,9,7,3,0,20,23,0,3,0,28,35,12,3,0,59,30,15,0,4,50,18,10,0,0,36,3,3,4,0,10,9,3,4,0,11,8,3,0,0,12,11,4,0,0,21,0,3,0,0,0,171,73,24,4,275
601021005,13,7,0,0,21,11,0,4,0,16,25,21,5,0,47,22,10,3,0,45,26,12,4,0,47,11,13,0,0,22,10,0,0,0,15,5,5,5,0,19,5,11,5,3,25,4,3,0,0,3,149,90,26,10,277
601021006,6,3,0,0,10,13,0,0,0,12,22,10,0,3,31,14,10,6,0,29,14,5,4,0,25,0,5,0,0,6,8,0,0,0,9,0,0,0,0,3,6,4,5,0,14,0,0,0,0,0,87,42,23,8,150
601021007,16,10,5,0,32,22,20,0,0,48,61,31,10,0,106,35,23,6,0,71,36,16,9,0,59,17,10,0,0,24,10,10,0,0,21,4,5,0,0,15,17,14,5,0,37,0,0,0,0,0,245,150,45,10,445
601021008,9,12,4,0,19,24,10,0,0,36,40,20,7,0,62,46,14,3,0,64,26,4,0,0,34,11,0,0,0,11,8,5,0,0,17,6,5,0,0,11,7,13,8,0,27,5,0,0,0,3,188,98,30,3,316
601021009,13,12,3,0,25,32,6,5,0,48,46,30,5,3,87,27,16,3,0,47,18,10,0,0,27,10,0,0,0,11,0,7,0,0,10,3,0,0,0,8,13,3,0,0,20,7,0,0,0,5,202,118,35,6,366
601021010,17,10,3,0,25,14,10,8,0,35,28,21,8,0,54,17,3,0,0,30,5,3,0,0,12,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,9,0,0,9,0,0,0,0,3,115,80,32,4,228
601021011,23,36,14,4,79,39,28,12,3,77,87,39,19,5,154,30,16,4,5,62,29,14,0,4,47,6,5,3,0,13,0,0,0,0,12,4,0,0,0,7,10,14,6,4,38,3,6,0,3,13,316,212,80,36,648
601021012,8,9,0,0,16,8,3,0,0,7,22,10,10,6,44,13,6,0,0,16,16,5,0,4,22,3,0,0,0,7,5,0,0,0,5,0,3,0,0,3,7,5,4,0,19,4,0,0,0,4,97,40,23,3,165
601031013,8,9,3,0,17,18,5,0,5,23,28,24,4,6,58,12,5,3,4,25,15,12,0,0,31,8,0,0,0,11,7,0,0,0,8,5,0,0,0,3,9,7,3,3,19,0,0,0,0,0,119,72,19,21,230
601031014,19,11,3,3,40,31,14,4,0,50,54,37,8,3,93,26,14,8,0,45,27,11,0,0,33,3,3,0,0,10,3,9,0,0,5,0,3,0,0,5,8,13,4,3,23,3,5,0,0,4,206,129,43,21,398
601031015,15,22,9,4,52,53,20,5,0,76,92,28,15,4,133,30,19,8,3,59,25,8,4,0,46,6,3,0,0,15,4,8,0,0,13,0,5,0,0,4,9,18,10,5,41,10,0,0,0,12,295,172,58,15,547
601031016,29,4,3,0,42,35,5,8,0,45,37,14,0,0,59,13,12,0,0,32,18,4,3,0,23,0,3,0,0,6,6,0,0,0,9,0,0,0,0,3,5,12,7,0,25,10,5,0,0,10,191,77,31,16,317
601031017,54,20,5,0,82,78,19,3,8,108,115,46,18,3,184,51,15,3,3,66,32,19,0,0,54,10,11,0,0,26,5,4,0,0,12,4,0,0,0,6,23,13,9,4,47,12,4,0,0,15,478,205,66,32,775
601031018,12,8,0,0,19,18,10,8,0,36,41,17,3,3,64,21,11,4,0,37,16,11,0,0,22,0,3,0,0,9,5,3,0,0,7,0,0,0,0,0,12,5,0,0,14,0,0,0,0,0,138,75,16,11,239
601031019,18,11,3,3,31,16,5,7,4,26,42,15,0,0,67,27,24,4,4,53,13,9,0,0,19,9,0,0,0,9,0,6,0,0,8,4,7,0,0,5,7,3,0,0,18,0,5,0,0,7,182,83,26,12,303
601031020,26,13,11,3,58,38,19,10,3,67,67,28,10,3,105,22,17,3,4,48,13,12,3,0,32,3,6,0,0,7,3,3,0,0,10,4,0,0,0,0,11,12,3,0,32,3,4,0,0,11,239,149,60,23,467
601031021,8,3,0,0,13,13,3,5,0,24,39,12,0,0,51,10,12,6,3,29,11,3,0,0,16,3,0,0,0,0,0,4,0,0,9,0,0,0,0,3,10,8,8,0,17,0,0,0,0,3,120,62,26,13,212
601041022,23,17,8,0,55,43,17,8,7,72,82,35,8,7,139,54,29,8,9,103,32,26,6,0,64,20,6,8,0,34,21,3,0,0,25,3,3,0,0,11,12,25,3,4,49,0,0,0,0,0,360,207,62,22,662
601041023,7,7,0,0,24,25,18,3,0,43,68,18,5,0,98,40,25,5,0,74,29,9,4,5,45,13,0,9,0,27,9,5,5,0,24,5,4,9,0,12,12,22,3,0,43,0,0,0,0,0,253,139,42,14,452
601041024,19,4,4,0,29,26,8,0,0,35,37,31,8,4,75,18,13,3,5,43,13,10,5,0,31,7,7,0,0,13,5,0,0,0,9,0,5,0,0,7,12,4,4,0,27,4,0,0,0,4,167,105,34,12,328
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,9,3,0,0,12,4,0,0,0,4,21,9,0,0,27,9,12,0,0,24,4,0,3,0,12,0,5,0,0,4,0,0,3,0,8,3,3,0,0,9,6,5,4,0,17,0,0,0,0,0,79,47,13,5,138
601051027,6,4,0,0,9,16,9,0,0,21,31,7,4,0,40,31,5,0,0,41,31,8,0,0,36,5,0,0,0,9,5,4,0,0,8,8,0,0,0,14,4,7,0,0,15,4,0,0,0,4,162,53,18,0,230
601051028,6,9,0,0,16,15,4,0,5,25,44,30,6,3,84,39,21,5,0,62,26,14,4,0,36,3,9,0,0,10,11,5,0,0,12,4,10,3,0,15,11,14,0,0,30,6,0,0,0,6,188,109,21,6,330
601051029,9,0,0,0,6,6,4,0,0,11,25,14,0,0,39,11,6,0,0,18,9,14,0,0,21,4,0,0,0,8,0,0,0,0,6,0,0,0,0,6,0,10,5,0,18,0,0,0,0,0,79,55,13,0,148
601051030,9,3,0,0,15,13,0,0,0,13,39,19,3,0,63,21,20,0,0,46,11,8,0,0,21,3,3,0,0,7,3,3,0,0,12,4,0,0,0,4,12,7,0,0,17,0,0,0,0,3,144,69,16,9,241
601051031,6,3,0,0,14,19,7,0,0,22,34,7,0,0,45,22,10,0,0,29,22,13,6,0,39,6,3,0,0,10,10,12,3,0,21,22,7,3,0,32,15,7,4,0,28,4,0,0,0,4,188,71,18,3,283
601051032,13,0,0,0,13,14,11,0,0,24,30,15,3,0,45,26,16,0,0,46,23,10,0,0,29,3,0,0,0,7,6,5,0,0,13,3,4,0,0,5,11,0,3,3,29,0,0,0,0,0,157,68,11,5,248
601051033,14,5,3,0,23,10,0,0,0,13,36,9,0,0,45,21,7,0,0,31,21,11,4,0,36,0,3,0,0,10,8,5,0,0,15,8,4,0,0,9,13,7,0,0,21,0,0,0,0,0,156,56,5,5,229
601061034,11,7,9,0,29,26,13,3,3,45,48,31,0,0,83,29,17,0,0,52,19,10,0,0,31,3,0,0,0,7,0,6,6,0,11,0,0,0,0,0,17,11,7,0,46,10,5,0,0,12,216,118,38,16,389
601061035,26,12,6,0,40,36,9,12,0,68,78,41,10,5,132,50,25,12,0,81,32,13,3,0,51,7,7,0,0,16,0,3,0,0,8,0,0,0,0,7,13,10,0,0,26,0,0,0,0,5,290,149,49,17,506
602011036,12,10,0,0,21,15,4,0,0,19,24,11,3,3,41,11,8,6,0,15,9,7,3,0,14,0,6,0,0,10,0,0,0,0,3,0,0,0,0,0,4,7,0,0,16,0,0,0,0,6,106,62,13,8,189
602011037,17,15,3,0,33,19,13,3,0,40,46,20,5,0,69,25,13,4,0,38,13,8,0,0,21,3,0,0,0,6,4,4,0,0,7,0,0,0,0,3,7,5,0,0,16,0,0,0,0,0,164,97,30,14,301
602011038,9,4,0,0,14,18,7,0,0,27,35,7,0,0,50,19,9,7,0,30,11,0,0,0,14,8,6,0,0,9,5,0,0,0,9,4,0,0,0,7,9,3,6,0,10,0,0,0,0,0,128,51,13,6,200
602011039,9,0,3,0,20,8,3,0,0,20,22,5,4,0,33,17,8,6,0,25,16,3,0,0,21,7,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,6,0,11,0,0,0,0,4,92,44,19,0,165
602011040,16,7,5,8,29,20,12,3,0,37,41,11,0,3,59,14,3,3,0,25,7,4,0,3,15,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,14,5,6,0,22,5,0,0,0,5,136,57,23,20,232
602011041,42,30,9,6,87,47,14,12,7,80,89,43,6,6,145,32,18,3,0,50,10,9,7,0,27,4,5,0,0,12,5,3,0,0,10,3,6,0,0,4,14,13,7,3,35,14,0,4,0,20,334,183,68,32,621
602011042,4,5,0,4,20,19,7,3,3,31,36,14,10,0,57,15,13,6,0,34,18,8,0,0,25,9,3,0,0,14,0,3,0,0,5,4,0,0,0,7,5,11,6,0,21,3,0,0,0,3,138,71,25,3,246
602011043,3,9,0,0,16,15,5,0,0,21,22,6,3,0,37,10,11,8,0,29,10,4,4,3,25,6,3,0,0,9,3,0,0,0,3,4,5,0,0,9,0,5,0,0,6,0,0,0,0,0,92,63,12,4,167
602011044,13,6,3,0,23,23,10,6,0,38,46,28,9,4,84,26,11,0,0,30,16,12,0,0,26,12,0,0,0,11,0,5,0,0,3,0,6,0,0,5,4,9,0,0,16,0,0,0,0,0,171,100,18,9,298
602011045,28,16,10,10,57,30,14,8,4,53,35,18,8,5,71,19,3,4,0,24,3,4,0,0,12,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,7,5,0,20,8,3,0,0,14,185,126,41,24,376
602011046,16,6,4,0,28,23,14,3,3,44,47,17,3,4,74,18,16,9,0,44,8,8,5,0,21,3,9,0,0,14,6,3,0,0,4,0,5,0,0,5,6,6,5,0,25,0,0,0,0,0,153,97,39,11,299
602011047,10,4,6,0,17,21,10,0,0,34,29,8,7,0,42,23,14,0,4,32,8,7,0,0,14,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,7,7,0,0,16,0,0,0,0,0,123,66,16,6,211
