SA2_CODE_2021,C21_AP_75_79_NCB_4,C21_AP_75_79_NCB_5,C21_AP_75_79_NCB_6mor,C21_AP_75_79_NCB_NS,C21_AP_75_79_Tot,C21_AP_80_84_NCB_0,C21_AP_80_84_NCB_1,C21_AP_80_84_NCB_2,C21_AP_80_84_NCB_3,C21_AP_80_84_NCB_4,C21_AP_80_84_NCB_5,C21_AP_80_84_NCB_6mor,C21_AP_80_84_NCB_NS,C21_AP_80_84_Tot,C21_AP_85over_N_c_b_0,C21_AP_85over_N_c_b_1,C21_AP_85over_N_c_b_2,C21_AP_85over_N_c_b_3,C21_AP_85over_N_c_b_4,C21_AP_85over_N_c_b_5,C21_AP_85over_N_c_b_6mor,C21_AP_85over_N_c_b_NS,C21_AP_85over_Tot,C21_AP_Tot_NCB_0,C21_AP_Tot_NCB_1,C21_AP_Tot_NCB_2,C21_AP_Tot_NCB_3,C21_AP_Tot_NCB_4,C21_AP_Tot_NCB_5,C21_AP_Tot_N_ch_b_6mor,C21_AP_Tot_NCB_NS,C21_AP_Tot_Tot
305031123,0,0,0,0,34,0,4,0,13,5,3,3,3,27,0,0,14,9,6,3,3,0,43,676,206,560,237,75,15,9,46,1830
305031124,9,5,0,3,112,7,5,30,24,17,11,0,3,104,10,15,15,35,20,9,8,7,111,1348,339,626,355,138,32,20,208,3064
305031125,13,3,0,6,70,4,6,13,20,11,0,0,0,56,0,0,17,12,7,0,3,0,40,688,266,556,326,108,17,11,66,2035
305031126,3,0,0,0,57,11,6,12,3,4,0,0,3,46,6,8,15,11,10,0,4,3,67,2639,511,673,258,84,12,25,285,4483
305031127,6,0,0,4,64,0,0,8,4,0,0,0,0,18,0,8,5,0,5,0,3,7,24,1054,250,436,190,77,20,15,130,2167
305031128,23,14,0,19,171,3,4,24,28,14,8,0,20,96,8,8,18,27,17,11,0,38,121,5589,722,906,430,161,55,18,725,8611
305031129,4,0,0,0,32,0,0,5,8,3,0,0,0,18,3,5,0,0,3,3,0,3,25,677,187,418,222,63,10,7,54,1631
305031130,3,3,0,10,50,11,0,13,16,0,0,0,7,44,3,0,9,8,3,0,6,16,51,1949,360,575,271,74,26,9,219,3481
305031131,9,0,5,3,109,18,15,17,15,13,0,3,9,84,17,12,38,29,13,4,8,20,139,2452,551,905,435,141,35,30,278,4823
305041132,22,4,3,3,157,18,5,19,23,7,10,5,4,97,12,6,22,33,21,5,12,11,122,2032,572,1558,848,241,67,48,167,5525
305041133,4,0,0,5,75,9,3,6,5,4,3,0,4,35,0,0,4,7,0,3,0,4,25,1342,227,479,219,71,19,5,119,2479
305041134,8,3,0,4,118,20,4,19,16,8,3,6,5,80,11,9,25,17,23,8,6,18,123,1533,470,1202,604,178,35,21,164,4206
305041135,15,4,0,8,103,10,3,18,12,3,7,0,11,61,9,6,11,8,16,0,0,17,63,2868,558,976,440,151,33,17,277,5315
305041136,6,3,0,0,45,0,4,7,10,4,0,0,5,32,7,0,7,7,0,0,0,0,20,1485,264,484,221,56,12,9,107,2633
305041137,12,5,4,6,146,10,3,17,18,11,8,6,3,69,10,6,15,15,12,8,4,6,68,3188,542,934,428,119,31,19,288,5541
306011138,3,0,3,4,52,5,5,7,10,0,0,0,0,33,0,0,5,3,9,0,0,6,21,645,285,682,338,122,21,22,110,2223
306011139,22,5,4,26,237,12,10,40,22,15,0,3,11,108,0,15,22,11,17,6,0,10,83,1571,705,1525,589,245,74,29,354,5095
306011140,5,0,0,0,54,3,4,3,0,3,0,0,0,12,7,0,5,4,0,4,0,0,17,561,218,430,220,68,17,7,93,1614
306011141,11,3,5,26,155,6,7,19,26,8,3,5,30,100,0,7,26,28,16,9,0,51,133,1530,664,1708,849,282,65,34,365,5492
306011142,18,0,5,16,204,9,7,34,32,14,0,0,10,112,8,6,21,13,6,5,9,15,83,2349,968,1870,900,286,80,65,426,6942
306011143,12,4,9,13,102,0,0,11,8,8,0,0,4,43,5,8,7,12,11,0,3,6,45,915,405,646,312,138,42,35,241,2734
306021144,14,7,3,5,72,0,3,10,8,14,3,0,6,52,0,0,0,5,0,0,3,5,14,942,376,798,478,215,83,87,235,3222
306021145,11,0,0,31,141,12,4,16,13,3,0,0,14,78,0,3,16,11,6,0,9,17,57,2261,563,731,343,152,57,52,1135,5291
306021146,17,10,5,26,196,14,15,43,32,25,6,0,8,141,16,10,34,30,19,3,3,19,145,932,486,967,527,212,73,50,307,3549
306021147,17,3,4,20,139,0,5,15,19,9,3,14,16,78,0,0,17,8,3,7,3,37,74,1161,498,1078,648,301,115,130,488,4418
306021148,19,8,8,11,129,9,0,12,29,10,8,0,18,85,3,3,4,16,10,7,7,21,67,1067,404,1009,603,266,87,81,385,3893
306021149,9,9,9,17,138,14,10,16,18,5,4,10,13,84,3,10,20,18,14,10,7,44,127,1249,534,1117,583,193,85,92,356,4210
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,9,8,8,14,99,5,5,5,9,8,5,0,20,53,4,3,10,3,5,6,5,19,53,822,367,433,265,142,82,97,405,2618
306021152,0,0,5,3,60,4,3,11,14,3,7,0,4,48,4,3,5,6,11,7,5,7,42,754,293,397,229,129,61,42,254,2157
306021153,12,4,3,11,118,0,7,12,20,3,3,5,4,60,0,5,10,6,4,0,5,3,36,1069,488,989,534,212,71,64,168,3603
306021154,16,7,4,11,106,9,7,19,15,15,3,3,12,80,17,18,33,40,18,13,12,12,162,980,387,412,278,145,70,67,410,2748
306021155,15,7,3,9,94,4,4,9,12,8,4,0,4,49,7,3,19,20,3,6,0,8,64,569,240,478,269,132,71,70,216,2035
306021156,21,0,6,6,159,9,5,27,30,14,0,0,8,93,9,14,28,37,19,8,7,11,142,1231,499,929,512,185,48,43,218,3663
306021157,6,3,7,13,79,0,4,5,13,13,3,0,3,37,7,0,5,4,6,0,0,5,34,529,274,459,261,123,45,58,303,2063
306031158,13,6,0,9,78,5,0,11,14,10,0,7,9,55,0,0,5,6,10,4,11,8,42,392,175,465,320,138,50,43,230,1823
306031159,20,10,9,26,204,14,10,26,48,19,6,14,15,158,11,10,48,46,40,16,14,14,200,824,392,947,664,326,118,132,381,3777
306031160,13,3,3,15,127,3,7,22,26,15,11,7,18,103,6,0,14,18,13,6,10,13,82,616,317,910,597,237,76,62,368,3184
306031161,39,13,10,19,251,9,10,31,31,20,12,13,12,135,3,4,26,24,19,18,9,15,126,940,491,1180,807,347,132,104,474,4477
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,3,3,11,0,18,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,232,101,111,77,100,84,127,94,916
306041164,17,4,0,12,126,7,0,17,15,14,9,7,10,71,4,0,10,19,5,6,4,8,55,667,297,665,443,182,65,54,305,2676
306041165,12,0,0,15,95,0,4,14,15,4,0,0,9,48,4,0,12,8,0,0,0,11,37,939,289,511,237,76,26,15,346,2441
306051166,31,15,11,30,291,17,18,43,62,30,16,15,30,228,14,12,34,49,36,17,12,50,234,1185,486,1274,924,405,134,80,531,5016
306051167,14,8,0,27,135,3,0,13,19,4,4,0,9,60,0,5,7,11,11,4,5,18,61,495,248,464,389,211,78,56,370,2301
306051168,9,4,3,10,100,3,0,9,10,5,7,0,7,41,3,0,4,6,5,6,5,0,36,521,268,501,263,116,37,39,250,1989
306051169,32,13,6,18,223,8,12,25,19,20,10,6,18,120,5,5,20,14,17,14,10,33,115,833,354,1019,751,330,127,74,372,3850
306051170,43,16,10,28,301,13,6,45,51,26,15,3,18,180,11,10,24,53,26,15,16,32,180,1154,468,1182,930,397,146,104,548,4918
307011171,15,0,4,6,64,0,0,8,8,6,7,9,7,43,0,0,6,6,8,6,10,7,35,378,160,369,318,153,62,68,195,1714
307011172,20,9,12,19,132,0,4,13,29,13,3,7,22,95,3,7,3,17,15,9,12,16,79,808,288,742,625,293,113,70,436,3373
307011173,18,4,5,12,106,7,3,21,24,14,4,4,13,88,12,6,10,16,16,7,11,10,89,583,223,618,502,227,63,60,265,2539
307011174,12,6,4,15,89,0,5,12,6,9,8,4,8,53,5,0,6,13,9,10,8,7,47,248,145,371,321,170,65,43,153,1514
307011175,12,8,7,10,85,0,3,8,15,8,8,10,13,57,0,0,6,10,6,3,3,18,50,358,156,358,285,157,53,60,217,1645
307011176,14,3,0,13,84,4,6,11,18,14,5,8,22,85,3,0,9,10,11,5,7,44,85,759,268,617,425,234,75,56,351,2788
307011177,22,8,3,15,111,5,3,7,15,13,7,8,7,63,3,0,17,15,13,5,10,3,64,424,180,556,492,240,69,62,296,2314
307011178,10,4,4,10,64,0,0,8,6,4,4,10,0,37,0,0,11,3,4,0,5,3,24,294,112,331,255,167,68,67,208,1504
307021179,43,13,3,36,253,8,13,25,29,27,11,6,39,157,3,7,15,15,18,8,5,63,133,742,321,920,742,380,145,90,461,3801
307021180,19,5,9,15,128,3,4,18,20,16,13,11,11,90,12,6,12,18,19,12,14,6,94,628,267,699,588,316,110,101,261,2972
307021181,12,6,0,8,77,4,0,10,8,14,0,0,4,47,0,0,5,14,12,0,10,0,41,267,130,320,254,136,48,39,131,1318
307021182,23,3,12,20,131,6,8,14,26,19,8,3,14,87,7,0,14,23,14,5,9,63,135,453,202,555,455,265,82,55,307,2364
307021183,48,20,20,30,290,16,13,22,45,34,17,23,21,184,7,6,35,48,35,27,39,19,226,1494,656,1573,1301,619,257,207,539,6640
307031184,26,3,6,7,128,4,0,18,6,13,4,3,16,63,7,3,10,11,9,3,6,17,62,484,184,524,422,186,62,49,193,2111
307031185,17,0,5,5,83,0,0,15,18,10,5,6,6,65,3,3,13,7,22,4,5,3,57,383,170,456,375,191,44,53,168,1832
307031186,17,11,3,12,98,4,10,19,18,16,6,0,6,76,11,4,11,9,5,7,7,4,63,440,179,496,397,234,76,61,189,2066
307031187,31,13,0,17,194,16,9,24,40,16,9,4,11,133,12,8,33,30,25,16,6,11,141,557,220,602,471,198,96,35,203,2383
307031188,19,4,9,4,116,5,4,9,14,6,6,4,12,60,0,0,4,11,12,0,0,8,36,556,224,641,486,250,70,60,279,2564
307031189,58,34,18,50,422,22,22,69,55,58,21,16,47,305,19,10,44,58,47,23,27,62,294,1525,676,1611,1175,621,261,183,583,6633
308011190,3,6,7,3,47,0,4,6,0,4,0,5,0,20,0,0,0,0,0,0,0,0,10,660,269,514,382,208,85,124,298,2535
308011191,16,3,4,33,129,3,5,10,7,14,9,4,14,65,7,0,5,8,10,9,3,12,54,570,224,671,512,284,87,51,414,2806
308011192,18,3,4,6,69,0,0,8,10,9,8,6,10,53,0,3,4,8,0,3,0,23,47,1388,564,1220,899,389,125,86,442,5108
308031205,19,11,3,10,108,3,3,17,21,13,4,0,5,74,8,6,25,13,20,6,3,15,82,800,342,597,396,220,120,65,274,2807
308031206,12,3,0,3,27,0,0,0,8,0,4,0,8,19,0,0,0,6,0,0,0,0,7,134,73,217,131,57,33,27,114,789
308031207,27,8,5,13,155,9,3,16,39,13,4,11,19,121,4,3,17,18,5,6,10,23,88,496,258,640,502,242,77,50,207,2476
308031208,18,5,5,8,158,4,7,34,32,21,12,8,10,134,10,12,15,21,19,10,10,7,106,999,407,1052,681,264,86,66,180,3733
308031209,11,0,0,4,53,0,5,9,5,5,0,0,0,27,0,0,4,4,0,0,4,0,15,398,140,566,352,114,37,20,108,1739
308031210,18,9,3,13,110,9,0,20,19,16,3,13,19,95,3,0,5,15,10,7,3,26,71,1130,565,1222,860,408,130,98,322,4745
308031211,11,6,8,6,76,0,5,7,13,6,5,0,3,48,0,3,8,10,7,4,7,0,41,512,220,455,300,137,67,71,143,1897
308031212,12,5,0,12,66,3,3,11,5,3,0,6,9,38,0,0,7,6,0,4,3,8,36,252,145,235,170,125,65,61,182,1232
308031213,26,3,4,18,197,9,8,28,31,23,9,14,12,141,6,6,26,20,22,7,9,14,101,1170,527,1252,755,307,91,68,255,4418
308031214,16,6,0,15,106,4,4,12,19,17,8,7,7,89,9,3,14,20,17,5,20,17,107,541,253,498,348,181,53,64,181,2125
308031215,8,6,0,17,96,8,4,18,12,16,4,8,25,96,7,6,19,10,18,5,6,77,151,802,313,803,480,217,86,51,321,3064
308031216,16,9,6,7,119,6,3,27,22,15,11,12,15,113,7,7,18,21,23,10,16,16,115,727,301,623,398,181,68,65,184,2542
308031217,12,0,4,11,63,0,3,17,8,11,0,0,9,50,0,4,4,4,3,8,9,4,39,367,157,253,190,119,52,53,159,1354
308031218,7,5,0,3,54,0,6,7,6,5,0,0,5,27,0,0,0,0,7,0,4,5,17,267,139,355,249,121,48,35,119,1335
308031219,6,3,0,5,53,5,0,10,9,5,0,0,8,42,0,0,3,4,6,3,0,4,19,402,191,455,353,145,43,17,242,1834
308031220,7,0,0,9,47,0,0,4,10,8,3,0,4,26,0,0,0,0,0,0,0,3,10,239,77,317,228,111,26,20,147,1173
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7
308031222,27,9,6,17,143,26,6,30,28,24,8,14,20,157,38,10,35,25,34,9,18,38,209,1101,368,804,482,240,68,73,269,3412
308031223,60,19,21,27,404,22,14,65,79,50,12,18,23,284,21,14,58,63,55,32,22,39,298,1983,885,2413,1555,678,203,140,566,8423
308041528,37,10,7,29,166,3,5,20,23,22,9,9,19,107,4,0,15,16,16,3,12,18,84,659,269,797,645,333,114,73,426,3312
308041529,3,9,4,11,64,4,0,12,16,7,4,4,15,63,0,5,9,9,6,11,19,35,90,514,234,542,339,158,57,41,355,2244
308051530,11,6,4,13,107,6,4,11,11,8,4,3,11,58,0,0,3,7,8,0,3,3,27,532,304,742,484,205,75,48,327,2705
308051531,14,8,0,10,103,3,0,15,23,9,4,7,5,70,0,5,11,6,4,4,3,16,49,818,408,1267,783,288,89,46,224,3919
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,15
308051533,24,3,6,7,133,5,3,26,29,13,9,5,8,98,4,3,21,28,17,17,20,9,120,1359,636,1544,931,384,163,120,297,5436
308051534,8,7,7,9,84,6,0,12,18,15,4,10,3,58,0,3,10,15,9,9,9,4,55,655,309,569,366,186,62,64,256,2465
308051535,34,7,4,11,135,3,3,15,10,11,0,5,9,57,3,4,7,12,0,3,12,4,46,850,416,1290,807,366,112,86,318,4244
308051536,10,4,0,4,34,0,0,9,9,6,3,5,4,32,0,0,0,4,0,0,3,0,11,333,162,392,265,94,33,30,79,1379
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,3,4,0,3,43,0,0,3,9,9,0,4,17,38,0,0,4,4,5,0,0,24,37,630,309,661,390,173,57,53,199,2474
308051539,10,4,4,3,93,0,0,12,22,9,5,0,9,55,8,0,8,8,8,3,4,0,34,529,227,479,348,150,56,38,134,1963
309011224,8,3,0,10,162,12,5,39,23,15,4,0,7,98,10,8,33,33,5,8,0,11,108,1206,415,999,487,133,27,18,206,3497
309011225,22,6,0,18,179,7,12,47,33,17,3,5,30,156,8,10,34,30,17,9,8,63,182,1579,487,1064,477,188,35,20,482,4334
309011226,49,4,3,16,349,7,16,91,59,22,14,4,20,236,33,30,83,68,31,15,13,21,294,1847,799,1964,953,278,73,41,315,6272
309011227,15,5,3,42,277,14,12,38,55,16,8,3,30,176,11,10,48,31,26,16,4,19,168,2953,747,1269,670,219,44,29,757,6688
309011228,23,10,0,17,267,19,22,43,34,25,6,7,9,162,25,28,46,35,25,12,12,16,183,1939,737,1612,755,241,66,32,350,5740
309011229,9,0,4,10,127,5,0,26,7,8,3,4,5,61,5,3,21,14,15,3,3,4,72,1424,420,792,333,105,30,12,249,3358
309021230,15,4,0,16,157,9,9,18,28,12,4,3,14,97,12,8,34,32,16,7,7,44,150,1160,376,674,382,148,32,22,285,3082
309021231,25,9,3,29,228,10,9,40,27,14,8,5,19,141,14,14,40,37,22,14,8,40,186,1788,663,1435,710,249,68,37,422,5374
309021232,24,0,8,10,198,15,10,36,34,31,11,4,20,165,5,20,32,35,20,0,0,83,203,1080,474,1322,675,249,65,31,295,4186
309021233,29,5,4,28,301,17,12,48,42,23,10,7,19,173,27,13,57,49,25,20,10,29,227,1444,617,1744,851,271,83,46,298,5351
309021234,33,6,6,19,266,19,15,51,51,31,8,11,16,199,9,17,45,38,26,11,17,23,197,2653,860,1829,971,332,95,61,489,7297
309031235,24,7,4,22,258,10,25,59,47,19,7,4,17,186,9,19,41,26,21,6,9,17,147,1374,728,1442,647,256,73,53,248,4814
309031236,15,8,0,24,194,11,12,43,47,18,5,3,29,159,6,17,42,38,14,3,6,32,162,1582,686,1174,616,225,44,28,414,4779
309031237,49,8,3,43,436,19,19,90,68,45,23,12,26,286,19,34,50,67,33,22,3,39,271,1173,681,1470,774,280,87,38,339,4846
309031238,47,18,3,75,492,32,14,81,80,25,15,8,51,313,13,23,65,64,40,25,22,127,376,2848,1367,1962,1102,406,137,83,864,8766
309031239,31,9,0,16,299,10,18,47,41,20,4,3,13,162,8,16,24,27,13,10,0,17,120,1170,607,1438,677,227,67,21,361,4555
309031240,21,9,4,21,337,30,23,77,67,35,4,3,21,266,23,18,76,51,32,11,11,29,255,1099,588,1397,674,216,52,30,275,4332
309041241,14,3,0,3,63,4,4,8,12,3,0,0,0,32,0,5,5,3,3,0,0,0,22,499,235,505,250,114,38,18,214,1868
309041242,40,13,3,28,325,13,14,57,51,21,14,10,19,194,21,12,34,24,35,7,3,13,145,1715,786,1950,1114,427,114,51,478,6641
309051243,15,5,3,6,112,5,10,16,18,8,4,3,5,66,3,12,18,18,13,5,5,36,109,818,341,956,524,179,60,23,236,3139
309051244,29,0,8,11,268,9,15,62,33,23,4,4,9,168,13,10,47,39,28,8,7,15,157,2046,1071,2480,1301,420,111,57,357,7847
309051245,10,3,0,8,116,0,0,20,22,3,0,0,9,54,3,0,9,0,10,5,5,0,40,1062,443,1169,537,171,47,17,157,3606
309061246,29,0,3,19,306,16,11,56,45,21,9,0,20,174,6,13,24,26,10,6,4,9,104,1717,792,1742,798,278,72,36,271,5705
309061247,5,0,5,14,155,5,10,35,54,14,0,4,9,134,10,12,23,24,0,12,7,14,100,929,492,1066,568,182,60,30,173,3504
309061248,37,15,12,32,399,28,27,71,56,46,14,11,36,279,27,36,61,57,41,18,14,45,305,2524,1199,2509,1311,533,162,105,551,8898
309061249,15,7,4,13,179,6,9,20,19,10,0,5,9,78,0,9,9,11,4,3,4,3,36,2122,938,2205,1103,401,116,58,291,7238
309061250,9,4,4,21,132,5,0,31,18,18,3,0,21,103,5,8,18,20,15,6,5,70,139,872,382,1054,592,225,56,31,297,3502
309071251,14,9,7,4,107,3,4,11,6,10,0,0,0,45,0,3,3,7,0,3,3,3,24,2558,995,2040,1017,403,104,85,627,7824
309071252,37,10,3,15,337,21,19,56,53,27,18,6,17,225,20,29,61,62,49,21,11,29,280,2180,1074,2476,1205,450,146,70,427,8030
309071253,32,4,6,25,407,21,17,71,44,30,11,3,22,206,11,19,62,49,34,18,7,28,219,1790,886,2160,907,301,67,26,464,6599
309071254,12,4,0,4,69,0,9,5,8,0,0,0,0,28,3,5,5,5,0,5,0,3,20,457,219,598,321,103,34,19,87,1832
309071256,25,14,5,11,204,9,12,32,25,15,0,4,4,102,3,6,16,19,6,6,3,7,62,2021,1003,2189,1091,373,110,58,321,7163
309071552,19,3,0,8,114,5,8,17,22,10,7,0,15,81,3,3,8,21,16,0,0,0,46,1100,491,1137,676,272,88,52,248,4060
309071553,15,8,0,4,107,0,8,9,12,8,9,0,0,44,0,0,8,10,3,0,4,0,29,1277,552,1393,791,285,90,42,209,4629
309071554,11,4,0,13,119,0,3,15,15,7,0,4,3,55,4,9,15,23,7,0,4,0,69,1033,568,1116,563,191,58,50,223,3799
309071555,0,3,0,0,27,0,0,5,4,3,0,0,0,18,0,0,0,0,0,0,4,0,4,1263,595,818,430,213,80,65,376,3838
309071556,15,0,0,6,109,0,4,23,13,3,0,0,0,51,4,3,9,9,10,3,4,3,40,1164,571,1466,673,222,60,41,208,4403
309071557,21,9,7,28,195,6,7,18,21,7,6,9,19,96,0,0,11,12,10,3,3,55,99,2232,1024,2169,1131,495,166,109,519,7858
309071558,9,5,0,0,42,0,0,13,6,0,0,0,0,18,0,0,3,8,0,0,0,0,7,909,394,651,369,147,50,31,173,2740
309081259,9,0,0,14,136,12,10,36,23,15,3,0,10,105,6,20,37,28,14,14,8,13,143,527,288,652,289,106,26,14,117,2018
309081260,9,5,0,17,117,3,3,18,14,6,6,6,21,78,5,3,15,24,19,4,11,78,159,967,454,881,376,133,35,27,265,3141
309081262,24,7,6,21,237,14,18,47,35,22,4,8,25,178,12,15,43,35,13,9,3,62,204,2560,1039,1951,858,283,85,40,482,7291
309081559,23,3,0,15,318,21,19,79,34,24,4,3,29,208,17,28,56,54,30,0,6,27,224,2407,956,2266,969,295,64,42,343,7352
309081560,19,7,0,22,207,15,13,50,40,24,7,0,28,179,5,19,46,25,18,0,4,61,181,1428,617,1105,494,179,39,8,293,4159
309091263,22,4,0,37,289,20,19,57,38,19,11,9,80,259,17,14,56,57,25,7,7,161,337,1555,705,1573,703,232,61,39,616,5485
309091264,10,5,0,0,73,0,0,9,14,6,0,0,0,44,4,0,6,8,8,0,3,0,25,758,363,723,386,142,44,17,159,2586
309091265,12,0,0,3,101,0,4,18,11,9,13,5,6,63,0,8,21,22,8,4,3,9,76,1200,454,997,514,170,68,39,221,3658
309091540,23,13,7,42,339,29,25,78,73,35,22,11,43,308,28,27,104,67,32,24,15,61,361,3975,1077,1392,715,280,130,71,927,8568
309091541,42,10,3,29,422,22,17,84,77,32,14,9,33,289,47,32,82,72,47,16,15,52,362,3243,1157,1894,966,345,112,70,726,8518
309101267,24,6,3,13,221,19,8,43,41,6,5,0,13,137,6,7,26,21,12,4,10,34,121,1132,582,1411,615,172,35,20,287,4258
309101268,6,0,0,5,95,4,6,13,8,5,0,0,4,43,3,4,12,7,3,3,0,3,40,670,287,632,251,73,24,5,132,2066
309101269,3,3,0,12,147,11,9,28,14,7,0,5,8,82,3,8,13,11,3,0,0,5,46,629,231,492,230,59,20,11,252,1924
309101561,15,5,3,37,348,17,18,46,33,17,9,5,14,166,16,13,35,24,15,4,3,13,128,2306,718,1107,543,182,51,20,703,5621
309101562,13,9,7,42,273,20,12,44,28,10,9,3,26,150,10,14,36,18,14,0,8,24,118,2620,741,1143,549,182,56,35,964,6292
310011271,4,3,3,5,45,4,5,7,8,3,5,6,0,28,0,0,3,0,4,4,13,0,28,670,273,406,208,85,56,45,119,1854
310011272,26,8,9,22,212,20,13,44,36,36,7,9,15,176,16,9,50,65,25,20,20,25,237,1071,430,843,519,265,101,118,256,3605
310011274,36,23,27,34,234,4,5,31,25,19,28,39,21,176,3,6,28,21,19,20,38,15,155,2426,940,1478,941,571,316,398,788,7862
310011275,23,3,5,4,112,11,11,26,23,14,8,8,9,106,8,14,24,25,19,15,11,9,121,1267,464,904,445,168,57,47,176,3525
310011276,6,6,0,0,30,0,6,0,0,0,3,0,0,16,0,0,0,3,4,0,4,0,15,306,112,173,173,77,62,64,377,1345
310011563,8,3,0,0,42,0,3,7,10,0,6,7,0,26,0,0,3,6,0,4,9,0,26,1138,480,780,404,179,84,80,202,3351
310011564,44,11,13,5,318,19,15,54,38,24,15,11,7,187,7,20,34,41,17,10,11,12,160,2950,1389,2659,1200,518,180,168,376,9431
310021277,44,17,13,27,269,13,15,50,47,35,4,17,31,203,19,10,37,43,25,12,14,30,191,1222,542,1461,954,460,131,97,439,5311
310021278,19,13,10,11,166,13,4,19,25,13,8,4,11,91,0,6,14,17,9,6,9,3,66,496,225,595,437,196,81,42,143,2223
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,63,18,18,29,360,13,18,40,56,29,19,12,26,208,15,7,31,43,23,15,27,29,188,2133,969,2065,1573,737,276,220,868,8829
310021281,32,15,8,22,235,9,9,18,31,21,9,11,21,122,0,4,12,15,9,11,10,18,81,1312,581,1473,998,507,188,138,423,5619
310021282,16,8,11,36,207,10,0,20,32,24,9,9,18,123,0,4,6,20,8,3,10,42,99,1421,583,1320,887,377,146,111,566,5415
310031283,30,11,8,19,225,11,12,37,45,21,15,17,10,165,14,6,28,28,32,7,16,17,144,1465,569,1219,839,384,145,122,332,5084
310031284,14,11,5,8,128,4,6,21,19,26,8,4,9,97,9,3,20,12,11,5,12,4,73,1139,472,794,579,265,140,106,315,3802
310031285,8,7,4,3,88,0,7,6,13,8,0,8,0,44,0,4,0,7,5,5,5,0,30,769,318,772,464,199,66,72,112,2781
310031286,9,9,4,17,117,7,6,6,22,10,10,5,28,94,9,4,21,6,16,15,11,43,122,818,347,609,400,202,81,60,270,2783
310031287,37,16,15,32,323,18,8,69,59,35,21,17,42,280,19,18,64,61,59,27,25,80,355,2108,916,1768,1200,588,223,188,587,7586
310031288,9,4,0,5,48,0,0,6,4,0,0,6,0,25,0,0,5,8,0,0,0,0,15,511,188,551,319,116,32,29,71,1818
310031289,7,3,0,0,67,6,0,6,12,9,3,0,0,42,0,3,8,5,3,0,0,0,22,649,285,847,485,160,38,21,85,2573
310031290,7,0,0,4,78,5,0,11,13,0,0,0,0,30,4,0,5,5,0,0,0,0,22,663,282,820,424,120,34,28,65,2433
310031291,18,6,3,9,103,0,0,11,14,8,7,8,13,64,0,0,8,10,15,3,9,3,45,928,423,714,497,272,141,130,246,3358
310031292,20,5,7,17,161,10,3,32,28,30,10,9,25,139,9,7,24,25,15,3,9,17,104,728,320,664,432,202,84,69,217,2720
310031293,38,8,7,21,274,13,7,47,44,33,16,10,26,195,14,12,30,42,31,11,24,54,220,1664,678,1730,1052,486,167,131,363,6267
310031294,11,3,7,5,55,5,0,9,5,3,0,0,0,17,0,0,3,0,4,3,3,0,11,1677,762,1259,614,241,79,45,229,4909
310031295,6,6,3,4,62,8,6,8,12,8,10,6,14,66,17,4,12,0,12,12,9,3,63,308,111,221,167,125,65,68,175,1243
310041297,14,9,3,5,102,0,8,11,19,16,7,0,5,80,3,5,7,11,7,6,3,0,33,994,439,994,587,267,103,90,190,3671
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,16,7,5,3,101,8,0,20,19,11,3,5,6,74,0,3,11,7,10,4,11,14,63,1302,583,1038,671,317,135,158,272,4470
310041300,18,11,9,9,145,11,0,16,21,13,0,10,16,79,0,0,13,9,9,10,7,8,58,1200,464,766,600,307,176,189,427,4139
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,19,16,10,6,114,5,0,11,12,12,3,9,0,54,0,7,13,13,5,3,14,5,63,2699,1151,1822,1191,714,328,368,656,8932
310041303,15,0,0,0,47,0,0,7,3,5,6,0,0,23,0,0,4,3,0,0,0,0,19,896,398,754,414,168,61,50,109,2854
310041304,15,4,3,4,99,4,0,12,15,15,4,7,8,66,4,0,6,10,0,8,3,4,41,2800,1434,2495,1092,436,141,98,351,8843
310041565,5,0,3,0,27,0,0,5,3,6,3,0,0,14,0,0,0,0,0,0,0,0,9,985,496,1085,459,134,50,31,125,3361
310041566,10,5,7,3,64,3,0,11,15,8,4,5,0,46,3,0,3,4,0,3,0,3,18,1057,484,805,484,212,93,89,244,3467
311011305,49,19,3,28,320,14,6,28,38,35,13,23,31,195,7,11,25,28,33,23,30,66,218,1367,630,1548,1062,594,220,137,526,6093
