SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
511031282,0,0,0,0,0,6,23,24,24,27,15,5,131,0,0,0,0,5,0,5,0,0,0,0,0,13,0,0,0,0,0,5,18,12,10,12,0,6,58,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,18,19,8,26,4,0,7,94,0,0,0,5,0,3,6,0,0,0,0,0,15,0,0,0,0,0,4,5,0,0,0,0,0,12,0,0,0,0,0,5,0,0,4,0,0,0,4,4,0,6,28,5,8,0,0,0,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,26,26,5,0,10,37,19,46,83,45,66,52,14,54,422,0,0,0,0,0,5,11,13,6,27,22,5,90,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,31,18,20,31,7,4,112,0,0,0,0,0,0,6,4,4,9,0,0,23,0,0,0,0,6
511031283,0,0,0,3,0,7,11,22,15,21,5,0,81,0,0,8,4,0,4,5,0,0,0,0,0,15,0,0,0,0,0,3,7,3,0,10,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,3,4,0,6,0,0,0,19,0,0,8,3,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,21,10,8,0,0,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,0,22,27,0,0,22,36,22,29,32,29,18,31,5,29,247,0,0,0,0,0,0,8,10,3,17,0,8,49,0,0,3,7,3,3,0,3,0,0,0,0,33,0,0,0,0,0,4,13,6,11,10,0,7,42,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,0,0
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,4,0,0,3,0,18,69,62,25,27,16,4,229,0,0,0,0,3,15,19,0,0,0,0,0,47,0,0,0,0,4,38,60,25,9,15,8,3,167,0,0,0,0,0,6,16,7,3,0,3,0,37,0,0,0,8,13,28,36,4,11,4,0,6,116,0,0,5,23,16,21,13,3,8,0,0,0,86,0,0,0,0,3,6,3,0,0,0,0,0,19,0,0,0,0,0,0,5,4,4,0,0,3,15,12,0,30,189,58,84,23,3,4,5,3,24,438,0,0,5,10,0,3,0,0,0,0,0,128,150,13,0,44,236,98,215,250,113,63,56,32,171,1294,0,0,0,0,4,6,35,43,20,28,19,25,181,0,0,0,0,3,11,14,10,0,0,0,4,46,5,0,0,0,3,32,77,51,29,32,12,29,256,0,0,0,0,0,3,21,9,4,3,3,6,54,0,0,3,0,10
511041286,3,0,0,0,0,13,38,39,25,16,0,3,141,0,0,0,0,4,9,3,6,0,0,0,4,28,0,0,0,0,5,19,39,23,3,5,0,0,99,0,0,0,0,0,4,8,4,8,0,0,0,24,3,0,4,0,9,21,19,0,5,4,0,6,69,0,0,0,12,4,6,11,0,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,91,20,26,11,0,0,0,0,5,177,0,0,0,0,3,0,0,0,0,0,0,70,77,13,0,20,112,38,102,134,72,43,31,6,86,661,0,0,0,0,0,3,21,22,22,19,18,23,127,0,0,0,0,0,4,4,0,5,0,0,0,17,0,0,0,0,3,21,68,47,27,38,13,19,239,0,0,0,0,0,4,12,8,8,3,0,9,41,0,0,0,6,6
511041287,0,0,0,0,0,9,31,33,30,37,8,3,152,0,0,0,0,3,8,3,0,0,0,0,0,25,0,0,0,4,0,14,44,16,7,10,0,3,97,0,0,0,0,0,3,4,5,6,0,0,0,22,0,0,0,3,5,14,21,0,14,5,0,5,76,0,0,0,19,8,9,0,0,0,0,0,0,43,0,0,0,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,12,3,0,15,64,33,32,24,0,0,0,0,6,184,0,0,0,4,0,0,0,0,0,0,0,83,89,8,0,22,96,56,89,133,60,64,58,14,111,710,0,0,0,0,0,12,22,36,38,36,14,16,179,0,0,0,0,4,7,9,3,3,3,0,7,27,0,0,0,0,0,23,85,46,29,31,10,22,253,0,0,0,0,0,3,13,13,10,3,0,3,50,0,0,0,5,3
511041288,0,0,0,0,0,10,43,75,47,55,12,0,250,0,0,0,0,0,7,9,11,4,5,0,0,39,0,0,0,0,0,17,52,40,15,25,0,0,150,0,0,0,0,3,4,21,3,0,10,0,3,47,0,0,0,0,9,15,29,10,28,7,0,3,99,0,0,0,9,11,11,11,5,0,5,0,0,58,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,14,10,0,11,65,27,43,27,0,0,0,0,10,195,0,0,0,3,0,0,0,0,0,0,0,105,117,11,0,16,81,55,115,195,151,101,104,19,125,969,0,0,0,0,0,3,33,43,34,58,35,25,227,0,0,0,0,0,3,16,9,0,6,3,0,40,0,0,0,0,0,28,95,91,66,63,22,20,379,0,0,0,0,0,0,22,9,10,16,0,7,72,7,0,0,0,7
511041289,0,0,0,0,0,5,16,14,3,11,3,0,57,0,0,0,4,3,10,4,0,4,3,0,0,30,0,0,0,0,0,16,21,4,0,3,3,4,55,0,0,0,0,0,0,8,0,0,0,3,0,12,0,0,3,0,0,0,13,0,7,0,0,0,24,0,0,3,6,8,8,5,0,0,0,0,0,29,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,4,10,0,8,79,14,39,12,5,0,7,0,18,185,0,0,0,5,0,0,0,0,0,0,0,69,74,12,0,14,93,33,79,81,20,25,18,13,91,479,3,0,0,0,0,6,21,5,8,12,6,11,74,0,0,0,0,0,5,8,0,4,0,0,0,20,0,0,0,3,0,11,31,8,13,16,5,8,100,0,0,0,0,0,0,4,0,8,0,0,5,24,0,0,0,0,4
511041290,4,0,0,3,0,13,12,13,3,6,9,0,70,0,0,0,0,0,4,4,0,0,0,0,0,11,0,0,4,0,0,3,11,6,3,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,12,3,3,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,11,0,0,0,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,24,27,3,5,7,38,9,47,34,26,13,12,11,34,242,0,0,0,0,0,3,4,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5
511041291,6,0,0,8,3,13,38,19,3,16,8,0,125,0,0,0,3,0,5,4,4,4,5,0,0,25,0,0,0,0,4,20,28,10,3,4,0,4,74,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,4,3,3,16,11,4,8,0,4,5,57,0,0,4,13,4,3,5,0,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,4,14,0,0,0,0,0,0,0,0,5,0,0,0,8,8,0,12,53,11,29,9,0,0,0,3,0,125,0,0,0,0,0,0,0,0,0,0,0,42,47,22,0,27,86,31,78,103,37,22,28,16,68,519,0,0,5,0,0,10,21,8,9,10,7,20,93,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,5,3,24,39,20,8,11,9,5,124,0,0,0,0,4,3,6,7,0,0,0,4,20,0,0,0,4,7
511041292,3,0,0,9,6,21,49,34,15,16,10,7,166,0,0,0,4,5,10,9,3,0,0,0,0,45,6,0,3,9,5,33,32,16,7,13,3,0,114,0,0,0,0,0,8,6,6,0,6,0,0,27,0,0,0,7,5,22,15,0,0,4,0,3,62,0,0,0,8,10,13,5,0,0,0,0,9,45,0,0,0,4,3,0,0,0,0,0,0,4,10,0,0,0,0,0,4,3,0,0,0,0,3,9,7,0,10,105,34,40,12,6,0,0,0,10,236,0,0,6,0,0,0,0,0,0,0,0,92,98,21,0,21,142,72,152,127,61,32,30,15,133,810,0,0,3,0,3,16,21,20,7,7,6,23,99,0,0,0,0,0,5,10,0,0,0,0,6,26,0,0,7,5,0,19,45,22,9,4,5,24,140,0,0,0,0,0,3,3,6,3,0,0,11,23,3,0,3,9,7
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,0,0,0,0,0,8,27,13,9,0,3,0,59,0,0,0,0,4,0,4,0,0,0,0,0,12,0,0,0,0,0,24,19,7,0,0,0,8,51,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,6,20,23,14,0,0,0,0,6,66,0,0,0,14,8,10,0,0,0,0,0,0,37,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,103,26,28,10,0,0,0,0,8,192,0,0,0,3,0,0,0,0,0,0,0,29,32,5,0,21,132,61,107,71,21,8,3,6,51,468,0,0,0,0,0,5,25,16,7,3,0,5,71,0,0,0,0,4,9,8,0,0,0,0,0,15,0,0,0,0,0,28,60,12,3,5,0,15,128,0,0,0,0,3,11,4,7,6,0,0,0,29,0,0,0,8,11
601011002,0,0,0,3,0,5,63,32,9,6,0,0,118,0,0,0,0,3,7,3,0,0,0,0,0,24,0,0,0,0,0,12,19,7,6,8,0,5,59,0,0,0,0,0,0,10,4,5,0,0,0,14,0,0,0,0,11,19,16,0,0,0,0,0,48,0,0,0,11,3,7,4,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,4,81,19,32,10,0,0,0,0,3,157,0,0,0,0,0,4,0,0,0,0,0,21,28,0,0,11,99,38,95,132,44,21,15,4,34,498,0,0,0,0,0,4,36,35,14,12,7,15,122,0,0,0,0,6,5,10,0,0,0,0,4,27,0,0,0,0,0,43,88,46,8,18,0,10,224,0,0,0,0,0,7,19,7,0,3,0,0,45,0,0,0,4,7
601011003,0,0,0,0,0,0,44,34,20,18,3,4,130,0,0,0,0,4,3,0,3,0,0,0,0,19,0,0,0,0,4,23,35,10,11,0,0,0,82,0,0,0,0,0,7,3,0,3,0,0,0,13,0,0,0,4,0,12,13,4,0,0,0,0,40,0,0,0,11,0,9,3,0,0,0,0,0,30,0,0,0,0,3,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,48,12,29,9,0,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,3,68,23,94,117,63,41,26,6,38,466,0,0,0,0,0,3,30,41,22,20,6,13,132,0,0,0,0,0,7,10,0,4,0,0,3,26,0,0,0,0,0,21,76,50,13,16,3,12,201,0,0,0,0,0,4,10,7,0,5,0,0,25,0,0,0,5,0
601021004,0,0,0,0,0,9,28,43,16,21,4,0,124,0,0,0,3,5,5,9,0,0,0,0,0,22,0,0,0,0,4,15,34,18,14,12,4,0,96,0,0,0,0,0,3,9,7,0,5,0,0,21,0,0,0,0,6,16,16,0,7,5,0,3,58,0,0,6,16,5,12,13,0,3,0,0,0,60,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,8,80,39,86,35,7,4,0,0,7,262,0,0,0,0,0,0,0,0,0,0,0,36,43,0,0,17,98,63,143,138,71,51,48,13,50,703,0,0,0,0,0,4,15,15,18,36,24,8,116,0,0,0,4,0,3,7,13,3,3,0,5,37,0,0,0,0,0,8,55,38,24,35,13,15,183,0,0,0,0,0,5,4,0,5,5,0,0,27,0,0,0,0,5
601021005,0,0,0,0,3,7,40,42,28,36,15,3,172,0,0,0,0,5,11,12,0,0,6,0,0,33,0,0,0,0,5,27,46,23,17,14,3,0,145,0,0,0,0,0,3,5,3,0,0,0,0,9,0,0,0,0,4,26,23,6,8,8,0,0,81,0,0,7,12,7,17,17,3,5,0,0,5,72,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,8,71,42,75,29,3,3,0,0,5,251,0,0,0,0,3,0,0,0,0,0,0,49,51,10,0,18,90,67,168,173,88,63,66,17,72,824,0,0,0,0,0,4,23,56,34,62,23,28,228,0,0,0,0,0,8,15,10,3,9,6,4,65,0,0,0,0,0,31,98,104,63,67,17,48,429,0,0,0,0,4,4,15,8,4,4,4,6,50,0,0,0,5,7
601021006,0,0,0,0,0,0,22,30,10,19,4,5,85,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,5,7,23,13,7,6,5,0,56,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,9,8,0,9,5,0,0,34,0,0,3,0,3,9,11,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,42,29,40,8,0,0,0,0,4,135,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,8,42,42,71,80,47,22,28,9,35,382,0,0,0,0,0,0,12,23,14,9,6,13,77,0,0,0,0,0,0,10,5,0,0,0,0,25,0,0,0,0,0,12,50,48,21,11,3,13,160,0,0,0,0,0,0,4,10,0,6,0,0,18,0,0,0,0,3
601021007,0,0,0,0,6,3,45,87,36,33,19,4,230,0,0,0,0,9,14,16,6,0,0,0,0,53,0,0,0,0,5,21,39,27,20,13,5,5,137,0,0,0,0,0,6,12,5,4,3,3,0,37,0,0,0,0,3,23,34,13,16,11,0,0,99,0,0,4,28,16,20,30,0,3,3,5,3,115,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,10,9,0,20,129,115,182,55,9,0,0,4,19,549,0,0,0,8,0,5,0,0,0,0,0,67,73,13,0,30,174,152,280,243,152,82,67,26,96,1313,0,0,0,0,0,0,35,49,23,64,22,15,214,0,0,0,0,0,7,22,11,3,3,5,5,58,0,0,5,0,4,30,139,110,67,72,22,30,472,0,0,0,0,0,0,13,23,4,8,4,4,63,0,0,0,0,8
601021008,0,0,0,0,0,4,30,42,21,31,17,3,149,0,0,0,0,3,0,16,4,0,4,0,0,26,0,0,0,0,4,15,43,27,8,12,0,0,116,0,0,0,0,0,4,0,5,6,7,0,0,26,0,0,0,0,3,11,24,5,7,7,0,0,67,0,0,0,7,6,24,18,7,0,4,0,0,60,0,0,0,4,0,7,4,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,11,74,53,113,40,3,3,7,0,14,324,0,0,0,0,0,0,0,0,0,0,0,48,55,8,0,13,89,77,180,172,96,52,70,21,64,840,0,0,0,0,0,0,19,26,14,48,18,18,146,0,0,0,0,0,4,9,7,0,3,0,0,30,0,0,0,3,0,20,69,67,22,40,5,19,253,0,0,0,0,0,3,0,11,13,0,3,0,34,0,0,0,0,5
601021009,0,0,0,0,3,11,36,28,0,13,0,0,85,0,0,0,3,0,4,5,0,0,0,0,0,17,0,0,0,0,0,10,26,3,0,0,0,0,43,0,0,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,10,8,6,0,0,0,0,0,32,0,0,0,6,10,3,3,0,0,0,0,0,25,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,79,9,21,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,23,25,3,0,10,93,36,72,89,37,4,11,0,24,379,0,0,0,0,0,6,13,14,6,3,3,9,43,0,0,0,3,0,4,3,0,0,0,0,3,17,0,0,0,0,0,20,54,12,3,0,0,0,106,0,0,0,0,0,3,0,4,4,0,0,0,15,0,0,0,0,4
601021010,0,0,0,0,0,5,17,7,4,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,9,6,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,9,6,0,0,0,0,0,19,0,0,0,0,6,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,16,0,0,0,0,0,9,82,0,0,0,5,0,0,0,0,0,0,0,19,18,0,0,5,58,15,50,38,7,7,0,0,23,200,0,0,0,0,0,4,5,11,0,0,0,4,32,0,0,0,0,0,7,12,0,0,0,0,0,18,0,0,0,0,3,13,22,6,4,0,0,7,53,0,0,0,0,0,7,3,0,0,0,0,0,9,0,0,0,4,10
601021011,0,0,0,0,0,4,44,22,9,0,0,0,87,0,0,0,0,3,6,4,0,0,0,0,4,15,0,0,0,0,0,14,29,6,4,0,0,0,60,0,0,0,0,0,4,3,5,0,0,0,0,10,0,0,0,6,4,25,18,0,0,0,0,0,50,0,0,0,16,12,7,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,87,21,22,5,0,0,0,0,4,155,0,0,0,0,0,0,0,0,0,0,0,19,19,4,0,5,115,43,89,99,35,15,8,0,29,449,0,0,0,0,0,0,19,16,11,3,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,40,72,25,16,10,0,12,174,0,0,0,0,0,7,9,4,4,0,0,5,27,0,0,0,0,5
601021012,0,0,0,3,0,8,22,38,22,18,6,4,118,0,0,0,0,0,0,5,3,0,0,0,0,13,0,0,0,0,4,15,32,17,9,8,4,0,76,3,0,0,0,0,3,0,5,0,0,0,0,19,0,0,0,3,7,9,16,5,7,3,0,0,44,0,0,0,3,0,17,7,5,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,3,0,7,33,19,32,12,0,0,0,0,3,121,0,0,0,3,0,0,0,0,0,0,0,30,34,6,0,9,53,34,87,95,65,38,31,13,40,464,0,0,0,0,0,0,18,22,20,27,9,18,100,0,0,0,0,0,5,16,7,0,0,3,5,34,0,0,0,0,6,18,56,54,24,20,11,18,207,0,0,0,0,0,4,11,0,3,5,3,0,31,0,0,0,0,5
601031013,0,0,0,0,0,3,30,27,16,3,0,0,88,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,18,30,10,0,7,0,3,69,0,0,0,0,0,5,8,0,0,0,0,0,14,0,0,0,0,3,6,17,3,0,5,0,0,34,0,0,5,9,6,3,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,30,41,10,0,0,0,0,8,150,0,0,4,3,0,0,0,0,0,0,0,22,27,5,0,14,74,39,78,103,46,25,16,0,32,423,0,0,0,0,0,5,19,33,20,16,10,9,115,0,0,0,0,0,9,11,5,0,0,0,0,32,0,0,0,0,0,19,73,42,16,19,0,18,186,0,0,0,0,0,8,13,4,3,3,0,8,38,0,0,0,0,4
