SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
510011262,8,3,0,6,4,0,3,0,0,22,11,0,7,12,6,6,9,0,0,46,0,0,0,0,0,0,0,0,0,3,11,4,6,17,8,7,0,0,0,57,20,13,13,11,22,22,0,3,0,103,11,6,15,23,19,48,20,3,0,148,0,0,0,0,5,4,0,0,0,14,5,8,3,4,6,3,3,0,0,35,51,15,28,38,47,56,31,8,0,272,46,23,29,43,27,20,14,0,0,211,0,0,4,0,3,0,0,0,0,8,1281,549,844,905,940,836,405,134,21,5923,13,5,22,19,3,0,0,0,0,62,18,3,19,13,9,6,3,0,0,82,0,0,5,0,3,0,0,0,0,5,4,0,3,6,5,0,0,0,0,20,0,0,0,6,0,0,0,0,0,13,4,0,4,3,6,3,0,0,0,21,5,3,13,9,8,5,3,0,0,46,1421,587,1150,948,651,513,155,33,11,5464
510011263,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,339,201,195,149,141,81,33,21,3,1162,45,27,25,20,10,13,7,0,0,157,8,4,7,3,19,26,10,9,0,81,0,0,0,0,0,4,0,0,0,5,29,8,8,10,3,3,3,0,0,60,49,34,36,25,36,51,26,10,8,268,286,144,132,114,86,64,18,5,5,844,0,0,0,0,0,0,0,0,0,3,1102,627,665,562,585,507,216,75,27,4353,9,0,7,9,0,0,0,0,0,20,0,0,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,48,43,37,24,22,4,3,6,0,194,3,0,8,4,0,0,0,0,0,18,0,0,3,0,3,4,0,0,0,13,52,43,43,34,28,12,3,6,0,219,495,237,373,248,176,166,57,11,8,1766
510011264,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,111,61,60,38,33,38,19,5,0,366,88,53,44,28,22,19,11,0,0,268,0,4,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,39,14,15,22,19,13,3,0,5,123,36,32,33,10,16,11,4,3,0,145,0,0,0,0,0,0,0,0,0,0,545,353,328,250,195,180,84,22,4,1970,0,0,8,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,4,5,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,9,4,6,4,3,0,0,35,116,73,96,61,61,47,13,0,0,467
510011265,5,0,4,0,0,0,0,0,0,11,0,0,3,4,5,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,31,17,21,11,23,10,10,0,0,130,31,17,13,24,21,12,6,0,0,124,6,0,4,5,17,29,11,3,0,84,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,9,22,9,17,16,32,30,26,5,0,160,61,25,24,23,32,37,11,0,0,215,0,3,0,0,0,0,0,0,0,7,709,417,465,446,546,471,210,52,12,3327,4,0,3,14,0,0,0,0,0,25,0,0,4,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17,3,11,3,4,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4,0,0,0,20,17,7,12,7,10,13,0,0,0,62,667,346,530,398,303,218,82,19,3,2569
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,18,3,11,3,10,3,4,85,32,38,12,12,8,7,0,0,0,104,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,6,3,0,0,25,38,10,9,16,3,6,3,0,0,95,0,0,0,0,0,0,0,0,0,0,446,256,224,160,184,139,69,16,7,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,3,0,0,0,0,21,96,72,81,48,54,37,19,3,0,423
510021267,5,0,3,0,4,0,0,0,0,17,26,16,18,20,15,8,4,3,0,104,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,0,0,0,15,17,7,12,12,14,6,0,0,0,66,0,6,15,15,25,22,4,0,0,85,0,0,0,0,0,0,0,0,0,7,72,37,38,35,28,8,3,4,0,222,8,5,18,19,25,18,9,4,0,97,9,20,42,33,31,13,0,0,0,142,0,0,0,0,4,0,0,0,0,6,200,194,649,568,512,286,88,14,0,2500,0,0,16,7,3,0,0,0,0,26,0,4,11,6,0,4,0,0,0,29,0,0,0,5,0,0,0,0,0,5,31,32,34,22,14,12,4,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,4,0,0,0,15,31,32,38,31,24,17,4,0,0,184,213,216,770,438,325,157,34,7,0,2159
510021268,0,0,3,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,8,9,3,8,12,0,5,0,0,0,36,0,0,7,5,5,10,3,0,0,35,0,0,0,0,0,0,0,0,0,3,14,4,8,7,0,0,0,0,0,28,25,5,24,15,18,15,5,0,0,108,56,19,28,33,21,11,0,0,0,168,0,0,0,3,4,3,5,0,0,20,504,185,386,385,295,199,41,9,5,2002,13,4,12,6,0,0,0,0,0,46,8,8,12,7,3,0,0,0,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,14,487,217,383,264,145,81,15,0,0,1583
510021269,0,3,0,0,5,0,0,0,0,5,5,0,4,4,0,7,0,0,0,25,6,0,0,0,0,0,0,0,0,8,0,0,4,0,3,9,0,0,0,16,19,7,10,15,5,7,4,0,0,67,0,0,6,11,16,11,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,3,19,26,21,14,0,0,0,95,34,16,15,32,28,11,5,0,0,138,0,0,0,6,0,0,0,0,0,9,452,151,366,417,339,214,66,23,0,2024,5,0,11,13,8,5,0,0,0,31,12,0,10,3,9,5,0,0,0,31,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,4,0,6,3,4,0,0,0,0,8,0,0,6,0,0,0,0,0,0,18,349,159,438,268,176,118,16,4,0,1535
510021270,15,15,5,10,8,7,5,0,0,53,5,0,8,3,5,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,6,11,6,0,0,0,29,36,25,22,25,26,9,4,0,0,153,12,7,13,16,35,29,3,0,0,114,0,0,3,0,0,0,0,0,0,3,11,0,4,6,9,10,0,5,0,35,31,13,40,40,21,26,3,0,0,175,89,33,69,46,40,22,8,0,0,308,5,3,4,0,7,0,0,0,0,20,867,400,795,636,641,399,119,28,8,3895,22,7,30,23,10,0,0,0,0,89,109,53,84,42,65,43,23,6,0,430,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,6,3,0,5,0,8,4,0,0,0,24,5,13,13,9,6,6,6,0,0,46,915,450,784,450,321,162,35,3,7,3124
510031271,0,5,9,4,12,5,0,0,0,32,9,4,11,18,3,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,5,16,16,9,0,0,0,54,10,0,10,18,12,7,0,0,0,58,5,4,24,41,65,76,12,0,0,228,0,0,3,0,0,0,0,0,0,10,4,4,6,3,0,0,0,0,0,23,34,12,44,51,65,40,6,0,0,259,60,22,81,81,47,25,6,0,0,327,0,0,5,0,5,0,0,0,0,13,702,276,1240,1280,1167,692,114,17,5,5502,8,5,38,38,22,5,0,0,0,110,8,3,40,33,16,6,0,0,0,103,0,0,0,0,0,0,0,0,0,8,27,18,16,11,9,13,3,0,0,101,0,0,0,0,0,0,0,0,0,3,4,0,18,12,6,3,0,0,0,42,31,21,40,26,11,18,8,0,0,147,815,331,1298,975,627,337,40,8,0,4435
510031272,38,12,21,15,8,3,5,0,0,100,12,8,5,9,6,4,5,0,0,39,0,0,0,0,0,0,0,0,0,0,11,0,7,16,18,17,0,0,0,69,29,4,7,22,10,9,5,0,0,91,30,19,24,31,55,53,5,7,0,219,8,0,8,11,11,0,0,0,0,37,20,12,6,7,5,7,0,0,0,54,63,26,35,63,59,37,7,0,0,292,100,51,95,65,49,33,6,0,0,394,5,12,13,12,9,8,0,0,0,50,1818,711,1287,1371,1101,677,181,29,5,7182,37,9,82,40,30,8,0,0,0,213,44,7,39,29,12,3,5,0,0,139,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,0,0,0,13,15,0,4,14,9,5,0,0,0,47,17,3,9,12,9,8,0,0,0,68,1637,778,1380,976,540,269,47,7,0,5634
510031273,0,0,0,0,0,0,0,0,0,7,8,0,4,4,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,13,53,47,17,22,22,27,0,3,0,199,0,3,9,9,17,16,5,0,0,55,5,0,5,0,3,0,0,0,0,10,4,0,0,0,4,0,0,0,0,13,12,12,13,18,12,15,3,3,0,88,47,23,40,31,25,10,6,0,0,185,0,0,0,0,0,0,0,0,0,6,535,230,398,440,438,243,77,26,12,2400,4,5,12,9,0,0,0,0,0,32,3,0,6,6,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,3,12,7,9,7,5,6,0,0,0,38,0,0,4,0,0,0,0,0,0,4,0,0,6,4,3,0,0,0,0,11,12,7,11,9,7,4,0,0,0,51,490,254,433,350,296,108,33,6,0,1971
511011274,0,3,0,0,0,6,0,0,0,15,28,10,12,14,16,22,21,11,4,133,0,0,0,0,0,0,0,0,0,0,12,3,0,9,13,12,12,4,0,83,30,7,15,16,17,20,15,0,0,113,9,7,4,12,29,55,49,20,14,198,0,0,0,0,4,9,3,3,5,30,30,5,10,15,6,19,10,10,3,97,30,41,34,36,74,101,108,65,31,517,177,81,66,91,81,72,41,27,3,626,3,0,0,0,4,0,3,0,0,11,1054,628,522,690,972,922,843,477,184,6292,0,0,4,6,0,3,4,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,4,0,4,5,0,0,0,0,0,10,4,0,3,3,4,3,3,0,0,25,14,5,6,9,4,3,3,0,0,43,1029,652,609,542,521,403,225,97,24,4107
511011275,0,0,0,0,0,0,0,0,0,0,20,6,5,7,8,9,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,6,4,0,26,9,3,7,6,3,9,0,0,0,39,16,0,9,8,10,18,34,12,0,109,0,0,0,0,0,3,0,0,0,10,0,0,0,5,0,4,0,0,0,9,27,7,9,23,42,54,27,13,4,204,42,60,27,23,29,22,6,3,0,213,0,0,0,0,0,0,0,0,0,4,327,167,192,238,328,306,255,99,19,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,21,0,0,0,6,7,3,0,0,0,21,377,113,212,188,143,109,61,18,4,1240
511021276,0,5,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,5,0,15,5,7,9,5,5,5,5,0,0,39,9,0,9,8,13,20,17,11,3,99,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,9,13,6,7,7,21,27,13,11,3,102,24,11,15,19,15,14,5,0,0,94,0,0,0,0,0,0,0,0,0,3,424,226,243,279,430,406,309,133,41,2494,5,0,9,10,0,0,4,0,0,28,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,3,0,0,0,13,444,211,255,214,194,166,85,31,3,1597
511021277,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,8,4,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,20,5,5,3,10,0,0,0,0,0,18,5,4,5,7,17,15,18,6,0,78,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,10,3,10,4,16,10,7,9,0,68,31,21,27,9,15,16,5,3,0,122,0,0,0,0,0,0,0,0,0,4,270,118,200,263,288,309,270,83,15,1816,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,8,0,0,3,0,4,3,0,0,0,8,482,213,367,320,232,164,111,18,5,1911
511031278,23,10,3,10,8,0,0,0,0,55,0,3,5,0,9,9,3,0,0,31,0,0,0,0,0,0,0,0,0,0,11,9,10,11,20,6,8,0,0,60,25,10,7,5,8,9,0,4,0,71,17,8,14,10,20,32,14,3,3,129,0,4,0,0,12,3,5,0,0,18,7,5,4,0,11,3,0,0,0,32,16,15,28,18,33,33,16,11,0,172,71,53,40,35,41,27,7,0,0,277,4,4,7,4,4,5,4,0,0,25,614,413,434,433,572,475,214,69,21,3254,3,0,3,7,3,0,0,0,0,22,12,0,8,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,9,3,8,0,0,0,0,26,10,4,9,8,5,0,0,0,0,35,674,389,485,369,290,216,91,21,3,2542
511031279,29,21,18,20,19,9,4,0,0,116,9,4,3,12,8,10,6,0,0,49,0,3,3,0,0,5,0,0,0,14,24,14,14,20,21,9,4,9,0,112,53,18,30,28,28,9,3,0,0,164,42,18,32,31,47,63,31,12,7,287,5,0,0,13,3,6,6,4,0,32,21,10,12,12,11,8,9,3,4,87,47,24,40,50,60,53,20,11,3,306,168,100,109,104,95,44,22,9,0,649,0,4,8,3,4,10,0,0,0,29,1468,834,968,1081,1113,863,416,199,60,7001,61,14,83,49,12,6,0,0,0,228,34,9,29,29,3,0,0,0,0,106,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,14,10,0,0,0,0,0,50,6,9,4,12,10,3,0,5,0,46,25,6,25,21,6,8,0,5,0,93,1137,706,965,647,527,329,136,46,8,4493
511031280,26,6,15,10,9,3,3,0,0,72,18,13,11,3,11,7,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,10,3,0,0,39,24,4,22,13,6,4,0,0,0,71,18,13,21,22,49,31,22,4,0,182,6,0,0,5,3,5,0,4,0,22,21,9,0,10,6,4,0,0,0,48,39,15,28,39,45,51,21,7,0,248,106,42,74,64,41,23,9,8,0,360,0,3,0,0,3,0,0,0,0,19,1073,526,698,669,699,538,265,105,23,4594,21,0,24,13,8,4,0,0,0,66,20,3,10,17,4,3,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,13,0,4,6,0,3,0,0,0,0,13,6,4,10,0,3,0,0,0,0,22,883,423,717,476,326,191,56,27,3,3103
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,3,6,3,3,3,0,0,0,0,20,0,5,0,0,7,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,10,3,0,4,8,5,0,0,33,0,0,0,0,0,3,8,0,0,18,0,0,3,7,12,28,19,10,0,75,0,0,5,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,11,7,15,19,14,14,26,11,0,0,105,55,19,32,22,24,20,3,0,0,181,4,5,0,0,8,6,0,0,0,21,363,205,255,247,360,337,195,57,11,2036,4,0,3,3,0,0,0,0,0,13,9,0,3,4,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,18,7,0,10,3,3,5,0,0,0,23,421,202,343,210,229,160,74,22,0,1671
511031283,0,3,0,5,0,0,0,0,0,14,5,0,5,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,10,8,0,0,0,0,0,0,0,0,8,5,0,4,9,3,18,3,0,0,41,0,0,0,0,0,0,0,0,0,9,5,0,5,5,0,3,0,0,0,21,20,11,12,10,22,16,13,3,0,108,116,91,89,84,64,56,20,12,6,528,0,0,0,0,6,0,0,0,0,7,337,216,341,292,316,254,109,31,14,1902,0,0,0,0,5,0,0,0,0,9,0,0,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,40,23,37,25,14,3,4,6,0,146,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,11,42,27,37,25,14,3,4,6,0,159,164,127,309,150,158,101,37,0,0,1053
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,0,0,0,4,0,5,6,11,0,0,5,0,3,11,5,7,5,47,3,0,0,0,0,0,0,0,0,7,14,9,4,11,16,15,5,3,7,83,23,10,17,16,18,10,6,7,5,116,0,5,9,3,22,46,46,30,18,174,3,3,3,0,4,9,5,8,0,41,7,9,9,5,3,0,8,0,0,53,39,18,17,29,40,61,48,46,18,320,69,63,42,42,52,39,29,12,3,358,4,0,0,0,0,0,0,0,0,3,845,610,514,628,902,1036,876,701,334,6449,13,3,28,15,3,4,0,0,0,65,45,25,29,23,4,14,0,4,0,150,0,0,0,0,0,0,0,0,0,9,0,3,0,0,4,0,0,0,0,6,8,0,9,4,0,0,0,0,0,20,10,0,0,9,8,0,0,0,0,40,21,8,7,12,8,3,0,0,0,61,748,586,558,448,429,342,177,91,51,3424
511041286,0,0,0,0,4,3,9,0,0,16,0,0,5,0,4,7,4,4,6,28,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,4,0,0,3,28,40,10,15,16,20,14,4,3,0,124,8,5,9,9,28,27,20,4,0,114,0,0,4,0,0,3,0,0,0,16,8,3,0,5,7,6,4,5,0,36,21,8,5,24,38,40,32,13,0,190,69,39,19,46,31,26,8,4,0,242,0,0,0,0,0,0,0,0,0,4,885,547,363,540,737,581,409,163,35,4265,0,0,0,0,0,0,0,0,0,0,20,20,11,8,21,12,8,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,4,0,0,0,17,0,4,0,8,5,4,0,0,0,21,690,412,348,282,298,188,101,30,6,2362
511041287,0,0,0,0,0,0,0,0,0,6,11,0,4,4,15,0,4,7,0,47,0,0,0,0,0,0,0,0,0,0,4,0,5,6,7,11,5,0,0,22,17,10,5,9,21,17,4,0,0,78,9,4,0,11,25,23,17,7,3,102,0,0,0,7,3,3,0,0,0,19,25,7,9,7,10,7,7,0,4,78,14,23,13,29,27,29,42,12,7,190,66,27,32,42,34,34,18,5,3,257,6,0,0,0,0,0,0,0,0,8,892,444,424,551,715,557,458,196,52,4297,0,0,3,0,0,0,0,0,0,10,22,0,9,4,13,4,6,4,0,61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,3,0,0,19,3,3,6,6,0,6,3,0,0,29,673,414,450,339,321,216,110,31,11,2563
