SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
101061543,1408,28,36,15,0,1489,1090,10,19,3,0,1116,473,90,97,0,0,664,87,15,13,0,0,117,11,5,13,0,0,28,169,13,17,0,0,198,23,3,0,0,0,25,7,0,0,0,0,9,768,126,141,8,0,1040,48,7,15,0,3,74,215,11,25,0,0,252,3523,184,229,30,3,3974,1388,32,50,13,0,1487,1120,12,12,5,0,1140,485,109,149,0,3,742,87,20,9,0,0,111,8,3,8,0,0,22,182,10,7,0,0,203,22,4,0,0,0,31,6,3,6,0,0,14,792,149,177,0,3,1122,62,0,3,0,0,70,274,22,25,14,4,342,3640,212,269,27,8,4158,1524,80,11,13,3,1631,1180,26,9,0,0,1215,553,166,83,0,0,808,72,13,0,0,0,90,34,15,4,0,0,54,191,29,4,5,0,227,29,11,4,7,0,47,3,4,0,0,0,9,884,239,92,12,3,1231,58,18
101061544,1372,20,4,21,0,1416,770,4,0,3,0,779,131,5,3,0,0,148,15,0,4,0,0,24,6,11,0,0,0,16,196,3,4,4,0,207,44,0,6,4,0,59,0,0,0,3,0,7,399,29,17,11,0,454,195,3,0,5,0,199,132,7,0,12,0,155,2869,62,24,47,0,3008,1250,57,9,25,16,1360,783,22,3,6,5,816,130,8,3,0,0,139,11,5,6,0,0,23,3,0,13,0,0,18,192,7,10,3,4,220,40,4,0,5,0,49,0,0,0,0,0,0,379,25,27,8,12,445,166,3,0,6,0,181,242,27,6,10,10,292,2817,130,59,49,48,3097,1405,23,9,17,3,1459,791,10,0,3,0,806,171,8,4,6,0,179,11,0,7,0,0,15,10,11,0,0,0,23,194,0,8,4,0,207,70,0,4,8,4,88,0,0,0,0,0,0,453,27,21,14,8,521,169,9
102011028,693,38,16,81,0,818,980,17,10,4,0,1010,296,50,33,11,0,392,0,0,0,0,0,0,0,0,0,0,0,0,84,14,7,0,0,104,5,0,0,6,0,10,0,0,0,0,0,0,383,63,41,17,3,507,20,0,3,0,0,26,100,9,11,10,0,129,2177,120,77,109,6,2491,745,39,25,73,3,878,1013,23,17,4,0,1055,264,43,43,4,6,362,0,0,0,0,0,0,0,0,0,0,0,0,81,12,6,0,0,101,4,0,0,6,0,7,0,0,0,0,0,0,351,52,52,10,6,469,31,0,0,0,0,38,102,4,7,9,9,127,2231,122,101,97,14,2567,889,41,46,0,0,970,1040,29,35,0,0,1111,274,37,52,7,0,373,0,0,0,0,0,0,0,0,0,0,0,0,87,9,14,0,0,110,5,0,0,0,0,5,0,0,0,0,0,0,368,50,67,8,0,494,22,0
102011029,1698,19,53,29,0,1797,1359,3,14,3,0,1381,338,13,18,5,0,364,0,0,0,0,0,0,0,0,0,0,0,0,131,3,5,4,0,144,23,0,0,21,0,39,0,0,0,0,0,0,480,17,28,25,0,550,44,0,22,0,0,70,181,0,20,4,0,205,3770,39,144,57,0,4008,1768,33,41,0,7,1856,1469,16,5,0,5,1497,275,20,7,6,4,313,0,4,0,0,0,4,0,0,4,0,0,3,109,3,0,0,3,121,32,0,0,0,0,38,8,0,0,0,0,8,428,31,13,6,3,479,44,8,29,0,0,83,177,10,12,40,0,232,3880,101,101,44,16,4145,1952,32,44,118,0,2139,1509,31,15,5,0,1558,290,15,7,3,0,321,0,0,0,0,0,0,0,3,0,0,0,6,117,9,5,0,0,135,27,0,0,8,0,36,3,0,0,0,0,6,444,33,17,18,0,504,61,4
102011030,536,27,0,22,6,581,493,20,0,9,0,519,103,7,0,3,0,118,3,0,0,0,0,3,0,0,0,0,0,0,102,17,0,3,4,130,28,3,0,3,0,35,3,0,0,0,0,8,237,30,3,11,4,284,80,3,0,3,0,84,109,13,0,8,0,134,1456,90,6,54,5,1602,595,4,0,11,0,614,536,5,0,7,3,550,109,0,18,3,6,136,0,0,0,0,0,0,0,0,0,0,0,0,127,3,0,7,5,140,21,0,0,8,0,22,0,0,0,0,0,0,253,7,18,14,9,302,75,9,0,4,0,89,198,0,0,23,11,226,1662,14,18,64,25,1784,652,0,0,20,10,681,524,0,0,0,6,529,146,0,17,0,0,166,0,0,0,0,0,0,3,0,0,0,0,3,127,0,0,0,3,137,29,0,3,4,0,36,6,0,0,0,0,4,314,0,21,5,8,346,70,0
102011031,1913,274,9,0,0,2196,1636,55,9,3,0,1701,300,80,17,0,0,399,70,41,17,0,0,125,5,11,18,0,0,28,117,35,4,6,0,163,79,7,0,0,0,82,3,0,0,0,0,5,578,170,49,6,0,806,54,113,21,0,0,193,165,63,13,0,0,241,4345,678,105,9,0,5135,2009,274,72,3,0,2360,1517,53,48,0,4,1626,308,94,53,0,0,453,56,51,12,0,0,123,4,26,0,0,0,28,106,29,5,0,5,147,56,5,0,0,0,62,4,3,0,0,0,7,535,211,71,0,5,825,43,144,9,0,0,204,241,67,21,0,5,327,4350,745,221,5,14,5341,2227,194,89,7,0,2518,1587,80,49,4,0,1716,374,85,67,0,0,530,67,44,9,0,0,120,12,11,23,0,0,41,123,22,13,0,0,156,75,20,5,0,0,103,6,0,3,0,0,8,657,181,118,0,3,964,151,132
102011032,1082,385,354,3,9,1836,1454,303,350,0,21,2127,477,507,1074,5,36,2104,166,229,199,0,0,593,11,58,45,0,0,113,165,103,119,7,9,389,9,11,10,0,0,34,4,9,10,0,0,20,832,921,1454,9,48,3263,36,23,60,0,0,124,221,163,267,28,23,697,3628,1791,2490,41,98,8054,1093,269,508,0,6,1882,1365,250,416,0,6,2033,543,438,1287,6,15,2292,136,175,260,0,0,578,16,48,57,0,3,130,166,52,160,0,9,379,9,3,7,0,4,28,0,3,9,0,0,11,874,728,1788,6,29,3429,38,33,66,0,4,135,213,135,357,85,12,801,3582,1420,3132,92,61,8283,1137,316,648,0,6,2107,1445,293,713,0,0,2454,672,496,1952,3,30,3157,142,157,255,0,0,547,26,80,116,0,0,226,170,53,215,0,6,441,12,8,18,0,0,44,0,6,19,0,0,23,1027,798,2568,3,36,4439,39,93
102011033,447,24,0,0,0,476,1069,43,0,0,0,1109,202,49,0,0,0,252,66,8,0,0,0,73,4,0,0,0,0,4,62,3,0,0,0,65,5,0,0,0,0,5,0,0,0,0,0,0,330,67,0,0,0,400,8,0,0,0,0,12,66,11,0,0,0,82,1923,141,0,0,0,2074,442,17,0,0,4,472,994,56,3,0,0,1053,207,46,4,0,0,258,52,10,0,0,0,61,0,0,0,0,0,0,62,11,0,0,0,76,5,0,0,0,0,5,0,0,0,0,0,4,327,65,4,0,3,403,17,0,0,0,0,15,85,11,0,9,0,107,1871,156,6,9,10,2047,493,27,0,0,0,522,1019,51,6,0,0,1072,278,60,0,0,0,341,61,0,0,0,0,62,0,0,0,0,0,0,48,11,0,0,0,65,4,0,0,0,0,4,0,0,0,0,0,0,393,71,4,0,0,475,17,0
102011034,623,351,10,0,0,983,877,42,4,0,0,924,166,61,6,0,0,228,59,33,36,0,0,132,3,14,0,0,0,17,78,7,3,0,0,97,9,13,0,0,0,16,0,5,0,0,0,3,313,133,44,0,0,496,21,217,7,0,0,242,52,92,7,0,0,151,1880,833,72,0,4,2788,656,377,14,0,6,1048,877,70,3,0,0,948,169,62,5,0,0,233,60,69,0,0,0,134,3,12,0,0,0,15,60,18,0,0,0,82,0,12,0,0,0,13,4,5,0,0,0,4,303,176,7,0,0,484,24,259,17,0,0,298,78,86,6,0,0,172,1939,958,47,0,5,2956,709,239,25,0,0,973,901,82,7,0,0,982,208,67,9,0,0,282,65,64,0,0,0,131,3,9,5,0,0,14,60,18,5,0,0,85,11,14,0,0,0,21,0,6,0,0,0,6,351,176,13,0,0,535,36,370
102011035,650,74,0,0,0,727,1008,75,3,0,0,1083,145,55,3,0,0,198,40,36,0,0,0,75,6,0,0,0,0,7,71,19,3,0,0,94,3,0,0,0,0,3,0,0,0,0,0,0,270,107,4,0,0,381,11,0,0,0,0,16,69,11,3,4,0,85,2001,272,15,6,0,2290,654,75,0,0,0,729,987,61,0,0,3,1045,181,48,4,0,0,234,43,37,0,0,0,82,5,0,0,0,5,11,67,15,0,0,3,85,5,0,0,0,0,5,3,0,0,0,0,3,305,98,3,0,4,418,16,0,0,0,0,16,84,18,0,0,0,101,2041,255,10,3,12,2313,731,77,0,0,0,807,1091,73,3,0,3,1167,249,67,9,0,0,321,33,37,0,0,0,75,11,3,0,0,0,19,73,16,0,0,0,88,6,0,0,0,0,6,0,0,0,0,0,0,380,121,5,0,0,506,11,0
102011036,685,45,32,0,0,763,1223,70,0,0,0,1297,153,113,3,0,0,271,47,23,41,0,0,104,0,0,4,0,0,8,90,18,0,0,0,104,8,5,0,0,0,11,3,0,0,0,0,7,302,151,47,0,0,504,23,6,18,0,0,40,78,8,5,0,0,92,2296,286,108,0,0,2686,686,63,56,19,0,816,1162,63,4,37,7,1275,151,113,0,4,3,273,39,40,7,0,0,92,3,0,0,0,0,6,71,16,5,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,264,178,17,10,3,464,16,0,31,0,0,50,80,12,17,15,0,123,2205,314,117,83,13,2732,789,98,4,0,0,889,1241,98,0,0,0,1340,194,96,5,0,0,291,42,54,0,0,0,96,4,0,0,0,0,4,77,17,6,0,0,102,3,0,0,0,0,8,0,0,0,0,0,4,320,173,5,0,0,501,17,42
102011037,842,64,9,0,0,915,836,22,0,0,0,866,247,26,22,0,5,301,0,10,30,0,0,39,0,6,27,0,0,30,80,6,4,0,0,91,3,0,3,0,0,6,0,0,3,0,0,4,339,46,83,0,5,469,17,3,0,0,0,21,139,13,13,0,0,168,2174,152,109,0,5,2441,799,66,18,0,0,885,853,24,12,0,0,896,287,24,41,9,0,361,0,8,25,0,0,28,0,10,9,0,0,15,63,7,10,0,0,83,0,0,3,0,0,10,3,0,4,0,0,7,355,48,90,4,3,500,22,0,4,0,0,30,97,10,13,3,10,136,2120,149,142,14,19,2439,838,73,23,0,0,941,903,23,6,0,0,930,309,34,39,5,0,395,16,3,29,0,0,45,49,0,3,0,0,46,92,5,8,0,0,110,12,0,0,0,0,8,0,0,0,0,0,0,472,40,76,5,4,604,21,4
102011038,817,97,19,0,0,933,959,14,10,0,0,978,232,19,15,0,0,266,0,0,9,0,0,9,0,3,0,0,0,9,107,6,6,0,0,115,4,4,0,0,0,7,5,0,0,0,0,0,351,32,34,0,0,415,26,43,10,0,0,81,90,27,5,0,0,123,2234,210,79,0,0,2524,818,80,58,0,0,958,1032,12,13,0,0,1060,197,15,23,4,5,241,0,0,9,0,0,12,0,0,3,0,0,3,89,7,6,0,0,103,0,3,0,0,0,6,0,0,0,0,0,0,293,28,41,6,0,370,14,47,31,0,0,99,106,20,17,0,0,144,2259,190,157,10,3,2626,902,64,59,0,0,1030,1069,18,19,0,0,1107,237,20,22,5,0,285,0,0,15,0,0,15,0,0,0,0,0,0,80,6,5,0,0,98,5,6,0,0,0,9,0,0,0,0,0,6,326,25,47,5,0,404,15,19
102011039,1196,297,78,214,0,1783,1243,267,46,6,0,1559,444,280,143,0,3,869,0,11,0,0,0,17,0,0,0,0,0,0,169,41,31,8,0,243,8,6,0,25,0,40,0,0,0,0,0,0,630,334,173,32,3,1178,33,5,3,9,0,48,171,81,42,19,0,315,3274,983,341,276,6,4887,1487,150,234,0,7,1876,1464,68,161,0,0,1689,463,97,331,0,14,905,0,0,22,0,0,22,0,0,0,0,0,0,112,19,55,0,0,190,18,4,0,0,0,28,5,0,0,0,0,4,606,116,401,0,15,1141,37,5,7,0,0,49,176,15,61,0,9,262,3773,356,862,0,34,5020,1630,181,352,0,0,2164,1683,86,220,0,0,1979,465,98,415,0,0,981,0,0,21,0,0,21,3,0,0,0,0,5,147,12,58,0,7,219,35,0,6,0,0,39,0,0,0,0,0,7,650,113,507,0,4,1271,46,3
102011040,2641,667,234,20,0,3559,2105,209,68,3,0,2388,1328,452,304,34,5,2122,11,49,18,0,0,70,14,8,13,0,0,35,365,84,48,12,0,510,28,0,3,8,0,40,8,4,5,0,0,18,1749,592,392,54,5,2795,101,11,49,0,0,164,386,115,85,15,0,597,6980,1598,818,102,5,9504,2585,913,145,41,5,3687,2136,252,46,23,4,2459,1314,506,256,201,25,2301,17,47,18,0,3,84,4,3,7,0,0,21,312,94,35,34,10,479,25,4,3,10,0,43,13,7,0,3,0,23,1687,660,321,252,38,2950,76,22,41,4,0,148,448,164,66,48,6,729,6926,2015,617,359,55,9971,2735,959,177,23,10,3910,2252,333,79,23,5,2689,1666,562,335,171,22,2749,18,46,12,0,0,76,19,3,22,5,0,42,340,104,43,36,0,523,32,5,4,4,0,45,15,5,5,3,0,27,2079,726,414,215,22,3458,89,29
102011041,976,65,34,0,0,1077,1293,34,12,0,3,1340,321,56,41,0,0,417,0,0,0,0,0,0,5,0,0,0,0,3,119,15,12,0,0,145,5,0,0,0,0,4,0,0,3,0,0,9,452,72,54,4,0,580,26,4,16,0,0,54,132,10,24,0,0,167,2872,190,132,3,6,3205,1006,126,29,0,0,1160,1305,44,24,4,0,1376,266,53,67,6,0,392,0,0,0,0,0,0,5,4,0,0,0,4,96,12,12,0,0,122,4,0,3,0,0,6,3,0,0,0,0,7,373,66,81,6,3,529,42,55,22,0,0,113,146,24,22,7,4,195,2869,315,176,17,11,3379,1187,115,34,0,0,1336,1394,62,37,0,0,1502,314,36,72,5,0,423,0,0,0,0,0,0,3,0,0,0,0,6,117,7,22,0,3,146,0,3,3,0,0,6,3,0,0,0,0,6,443,39,94,5,3,587,57,123
102011042,1394,361,282,7,0,2037,1240,152,121,0,0,1515,546,169,203,17,0,932,95,121,175,0,0,393,13,12,4,0,0,32,197,38,45,0,0,290,13,3,5,0,0,24,0,0,5,0,0,9,870,346,442,18,0,1679,40,16,11,0,0,65,227,89,89,17,0,423,3770,963,945,46,5,5723,1458,560,70,9,6,2101,1306,175,29,3,0,1515,609,305,105,61,9,1078,89,202,113,0,0,402,4,8,9,0,0,28,160,64,15,8,0,256,6,0,0,4,0,14,5,7,6,0,0,12,874,588,253,67,14,1794,46,13,18,4,0,77,262,106,67,31,11,476,3940,1441,436,114,30,5967,1480,584,47,12,6,2124,1353,222,44,3,5,1621,842,365,115,63,4,1388,78,216,95,0,0,394,11,29,22,0,0,68,185,56,21,9,0,281,17,12,0,0,0,30,9,0,0,0,0,11,1139,679,265,78,11,2172,43,43
102011043,1043,274,50,3,0,1374,1499,57,16,0,0,1575,285,74,30,0,0,383,152,46,21,0,0,218,16,10,5,0,0,25,163,12,6,0,0,181,16,11,0,18,0,43,7,0,0,0,0,6,623,150,63,20,0,866,49,140,3,0,0,199,152,52,13,7,0,225,3372,683,154,25,4,4237,946,315,22,3,0,1286,1415,84,12,5,0,1519,398,89,27,11,0,526,129,62,3,0,0,198,3,8,4,0,0,18,138,17,3,5,0,162,11,8,0,19,0,33,4,11,0,0,0,15,689,187,43,28,0,944,28,217,3,0,0,252,166,120,6,27,0,319,3247,922,84,68,3,4320,973,232,17,0,0,1229,1523,105,22,0,0,1644,474,79,49,7,0,619,122,69,9,0,0,200,25,13,0,0,0,42,150,11,4,0,0,171,10,12,0,4,0,26,7,3,0,0,0,8,789,198,62,12,0,1066,32,279
102021044,2371,170,179,3,0,2728,2762,97,20,0,0,2880,838,144,37,4,0,1025,236,125,92,0,0,448,36,5,53,0,0,91,313,48,17,5,0,382,19,0,7,6,0,34,11,0,0,0,0,11,1444,328,202,12,0,1992,55,18,106,4,0,181,254,31,67,3,0,355,6895,637,577,25,0,8137,2318,321,48,0,11,2701,2776,105,44,5,3,2932,825,118,76,5,3,1032,203,163,13,0,0,382,26,38,0,0,0,69,284,30,16,0,0,329,20,11,3,0,3,35,10,6,0,0,0,17,1363,363,113,10,8,1861,63,107,4,0,3,186,411,148,13,20,5,595,6926,1048,221,36,38,8263,2463,215,121,4,0,2806,2993,117,58,0,3,3162,952,103,107,3,4,1170,176,181,19,0,0,375,73,39,12,0,0,124,310,43,16,0,0,372,23,6,0,0,0,36,10,4,0,0,0,14,1546,377,155,3,7,2084,74,67
102021045,893,7,0,0,0,901,1571,13,0,0,0,1583,691,22,0,0,0,718,36,6,0,0,0,48,0,0,0,0,0,0,193,6,0,0,0,195,12,0,0,0,0,12,3,0,0,0,0,3,951,35,0,0,0,985,37,0,0,0,0,37,178,4,0,0,0,187,3631,56,7,7,0,3695,951,9,0,0,0,962,1517,13,0,4,0,1535,752,24,9,4,0,792,35,7,0,0,0,43,4,0,0,0,0,4,185,8,0,0,0,193,10,0,0,0,0,10,4,0,0,0,0,4,1000,35,9,4,0,1049,35,0,0,0,0,38,200,24,3,0,4,228,3698,85,11,8,6,3806,1005,6,0,0,0,1018,1555,18,5,4,0,1577,882,34,26,5,0,948,45,11,0,0,0,57,18,3,0,0,0,25,184,4,7,0,0,195,15,0,6,0,0,16,6,0,0,0,0,3,1149,55,34,5,0,1240,30,5
102021046,1434,25,20,36,0,1522,1123,15,5,4,0,1152,447,30,33,5,0,517,42,5,15,0,0,58,4,0,3,0,0,6,206,3,13,5,0,220,36,0,0,16,0,55,0,0,0,0,0,0,739,41,60,28,0,864,44,0,0,4,0,46,173,4,7,8,0,194,3507,83,100,80,5,3770,1447,25,31,29,7,1543,1160,13,14,3,0,1189,449,18,48,9,0,519,37,3,16,0,0,50,5,0,0,0,0,4,180,9,8,3,0,207,38,0,5,21,0,59,3,0,0,0,0,7,708,29,76,29,5,848,32,0,0,0,0,38,246,3,13,19,3,282,3588,73,138,83,18,3902,1495,36,34,56,0,1624,1247,12,18,4,0,1286,533,17,57,10,0,618,38,0,8,0,0,48,7,0,5,0,0,14,177,3,11,5,0,201,36,0,3,27,0,61,8,0,5,0,0,10,797,27,93,39,0,951,41,0
102021047,1492,112,155,3,0,1764,2271,32,4,0,0,2310,555,71,20,0,0,640,63,18,0,0,0,83,10,0,0,0,0,10,215,14,5,3,0,238,14,8,0,0,0,16,3,0,0,0,0,7,857,108,27,3,0,999,49,61,3,3,0,115,154,18,22,3,0,196,4824,327,213,12,3,5380,1522,107,166,0,3,1798,2272,34,11,0,0,2321,528,64,29,0,0,614,49,27,0,0,0,75,6,4,0,0,0,5,198,9,10,0,0,220,0,0,0,0,0,0,3,0,0,0,0,9,782,106,38,0,0,925,55,70,4,0,0,125,213,35,15,0,7,260,4835,347,231,0,13,5423,1623,126,156,0,5,1904,2482,46,11,0,0,2543,601,39,40,0,4,687,56,23,0,0,0,79,3,6,0,0,0,11,183,17,14,0,0,209,13,7,0,0,0,23,0,0,0,0,0,0,861,91,56,3,4,1015,41,163
102021048,2391,273,77,50,0,2788,2473,91,20,7,5,2595,1003,176,41,0,0,1218,102,106,57,0,0,268,19,37,32,0,0,93,403,37,24,3,0,463,23,0,11,52,0,93,10,10,4,0,0,28,1560,370,168,54,0,2154,78,21,31,4,0,133,373,50,39,20,0,483,6878,804,336,135,5,8151,2290,157,264,43,4,2754,2398,71,97,0,4,2571,1108,147,179,0,4,1445,87,64,106,0,0,261,12,21,45,0,3,78,361,29,53,4,6,444,28,3,13,61,0,108,11,3,5,0,0,15,1599,262,409,65,13,2351,56,13,42,4,3,113,479,117,154,39,47,833,6820,616,962,148,71,8617,2362,171,238,9,0,2773,2494,79,128,0,0,2700,1457,144,226,0,0,1826,88,41,120,0,0,252,28,69,57,0,0,154,392,33,50,0,3,479,39,15,5,28,0,78,7,5,0,0,0,15,2008,313,457,30,0,2808,75,34
102021049,360,4,0,0,3,370,434,3,0,3,0,438,36,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,6,0,51,0,0,0,0,0,3,0,0,0,0,0,0,90,0,6,3,0,92,29,0,0,0,0,29,83,0,0,6,0,86,990,10,6,12,3,1020,371,0,8,0,0,377,468,4,0,0,0,474,32,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,81,4,0,3,0,92,36,0,0,0,3,36,91,0,0,0,3,100,1041,6,3,10,7,1074,424,0,0,0,0,424,483,0,0,0,0,487,35,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,52,9,0,0,0,0,9,0,0,0,0,0,0,91,3,0,0,0,96,20,0
102021050,1916,10,5,27,0,1956,1255,3,0,0,0,1263,424,6,11,3,0,441,12,0,0,0,0,12,0,0,0,0,0,0,201,4,0,0,0,205,64,0,0,25,0,94,0,0,0,0,0,0,703,8,14,33,0,761,30,3,0,5,0,35,159,0,0,0,0,158,4066,27,16,60,0,4174,2075,8,5,20,0,2109,1294,5,0,0,0,1304,386,11,29,0,4,436,10,0,0,0,0,10,0,0,0,0,0,0,165,0,0,3,0,169,72,0,0,0,0,76,0,0,0,0,0,5,641,12,30,3,6,692,39,0,0,4,0,45,271,3,7,10,0,290,4321,28,43,40,10,4436,2259,137,10,19,8,2431,1306,5,3,6,0,1323,474,12,32,0,0,525,9,0,0,0,0,9,0,0,0,0,0,0,171,0,4,0,0,185,68,9,0,11,0,88,0,0,0,0,0,0,729,21,38,16,4,800,62,6
